date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,start_order
2024-08-02T17:54:13+02:00,GLFMSTROKE------------FNL-000200--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 2,Round 2,M,Golf,GLF,Le Golf National,1905109,VALIMAKI Sami,Person,FIN,Finland,40.0,71,STROKES,,5
2024-08-02T17:54:13+02:00,GLFMSTROKE------------FNL-000200--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 2,Round 2,M,Golf,GLF,Le Golf National,1899121,LOWRY Shane,Person,IRL,Ireland,40.0,71,STROKES,,14
2024-08-02T17:54:13+02:00,GLFMSTROKE------------FNL-000200--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 2,Round 2,M,Golf,GLF,Le Golf National,1897778,BEZUIDENHOUT Christiaan,Person,RSA,South Africa,40.0,71,STROKES,,42
2024-08-02T17:54:13+02:00,GLFMSTROKE------------FNL-000200--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 2,Round 2,M,Golf,GLF,Le Golf National,1536341,ANCER Abraham,Person,MEX,Mexico,40.0,71,STROKES,,59
2024-08-02T17:54:13+02:00,GLFMSTROKE------------FNL-000200--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 2,Round 2,M,Golf,GLF,Le Golf National,1913217,YUAN Yechun,Person,CHN,China,45.0,72,STROKES,,1
2024-08-02T17:54:13+02:00,GLFMSTROKE------------FNL-000200--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 2,Round 2,M,Golf,GLF,Le Golf National,1976538,GIRRBACH Joel,Person,SUI,Switzerland,45.0,72,STROKES,,29
2024-08-02T17:54:13+02:00,GLFMSTROKE------------FNL-000200--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 2,Round 2,M,Golf,GLF,Le Golf National,1905105,PULKKANEN Tapio,Person,FIN,Finland,45.0,72,STROKES,,30
2024-08-02T17:54:13+02:00,GLFMSTROKE------------FNL-000200--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 2,Round 2,M,Golf,GLF,Le Golf National,1966414,TAYLOR Nick,Person,CAN,Canada,48.0,73,STROKES,,15
2024-08-02T17:54:13+02:00,GLFMSTROKE------------FNL-000200--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 2,Round 2,M,Golf,GLF,Le Golf National,1939554,FOX Ryan,Person,NZL,New Zealand,48.0,73,STROKES,,39
2024-08-02T17:54:13+02:00,GLFMSTROKE------------FNL-000200--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 2,Round 2,M,Golf,GLF,Le Golf National,1939559,HILLIER Daniel,Person,NZL,New Zealand,48.0,73,STROKES,,53
2024-08-02T17:54:13+02:00,GLFMSTROKE------------FNL-000200--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 2,Round 2,M,Golf,GLF,Le Golf National,2500123,APHIBARNRAT Kiradech,Person,THA,Thailand,48.0,73,STROKES,,55
2024-08-02T17:54:13+02:00,GLFMSTROKE------------FNL-000200--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 2,Round 2,M,Golf,GLF,Le Golf National,1938070,VILLEGAS Camilo,Person,COL,Colombia,52.0,74,STROKES,,2
2024-08-02T17:54:13+02:00,GLFMSTROKE------------FNL-000200--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 2,Round 2,M,Golf,GLF,Le Golf National,1880177,NOREN Alex,Person,SWE,Sweden,52.0,74,STROKES,,38
2024-08-02T17:54:13+02:00,GLFMSTROKE------------FNL-000200--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 2,Round 2,M,Golf,GLF,Le Golf National,1572603,STRAKA Sepp,Person,AUT,Austria,52.0,74,STROKES,,46
2024-08-02T17:54:13+02:00,GLFMSTROKE------------FNL-000200--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 2,Round 2,M,Golf,GLF,Le Golf National,1878428,HOVLAND Viktor,Person,NOR,Norway,55.0,75,STROKES,,17
2024-08-02T17:54:13+02:00,GLFMSTROKE------------FNL-000200--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 2,Round 2,M,Golf,GLF,Le Golf National,1912059,PAVON Matthieu,Person,FRA,France,55.0,75,STROKES,,19
2024-08-02T17:54:13+02:00,GLFMSTROKE------------FNL-000200--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 2,Round 2,M,Golf,GLF,Le Golf National,1892513,SCHMID Matthias,Person,GER,Germany,55.0,75,STROKES,,32
2024-08-02T17:54:13+02:00,GLFMSTROKE------------FNL-000200--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 2,Round 2,M,Golf,GLF,Le Golf National,1937366,GRILLO Emiliano,Person,ARG,Argentina,55.0,75,STROKES,,37
2024-08-02T17:54:13+02:00,GLFMSTROKE------------FNL-000200--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 2,Round 2,M,Golf,GLF,Le Golf National,1945630,KHONGWATMAI Phachara,Person,THA,Thailand,55.0,75,STROKES,,58
2024-08-02T17:54:13+02:00,GLFMSTROKE------------FNL-000200--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 2,Round 2,M,Golf,GLF,Le Golf National,1935118,PEREIRA Mito,Person,CHI,Chile,60.0,76,STROKES,,26
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1889028,HOJGAARD Nicolai,Person,DEN,Denmark,1.0,62,STROKES,,28
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1897778,BEZUIDENHOUT Christiaan,Person,RSA,South Africa,2.0,64,STROKES,,19
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1951700,CLARK Wyndham,Person,USA,United States,3.0,65,STROKES,,11
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1899121,LOWRY Shane,Person,IRL,Ireland,4.0,66,STROKES,,18
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1572177,AN Byeong Hun,Person,KOR,Korea,4.0,66,STROKES,,29
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1889030,OLESEN Thorbjorn,Person,DEN,Denmark,4.0,66,STROKES,,31
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1880175,ABERG Ludvig,Person,SWE,Sweden,4.0,66,STROKES,,39
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1910508,McILROY Rory,Person,IRL,Ireland,4.0,66,STROKES,,45
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1898582,RAHM Jon,Person,ESP,Spain,4.0,66,STROKES,,55
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1878428,HOVLAND Viktor,Person,NOR,Norway,10.0,67,STROKES,,9
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1941773,DAY Jason,Person,AUS,Australia,10.0,67,STROKES,,44
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1951724,SCHEFFLER Scottie,Person,USA,United States,10.0,67,STROKES,,51
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1966414,TAYLOR Nick,Person,CAN,Canada,13.0,68,STROKES,,13
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1941775,LEE Min Woo,Person,AUS,Australia,13.0,68,STROKES,,24
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1939554,FOX Ryan,Person,NZL,New Zealand,13.0,68,STROKES,,30
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1912058,PEREZ Victor,Person,FRA,France,13.0,68,STROKES,,47
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1935109,NIEMANN Joaquin,Person,CHI,Chile,13.0,68,STROKES,,50
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1951723,SCHAUFFELE Xander,Person,USA,United States,13.0,68,STROKES,,58
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1892513,SCHMID Matthias,Person,GER,Germany,19.0,69,STROKES,,10
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1556796,GREEN Gavin,Person,MAS,Malaysia,19.0,69,STROKES,,12
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1903732,MANASSERO Matteo,Person,ITA,Italy,19.0,69,STROKES,,40
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1966402,CONNERS Corey,Person,CAN,Canada,19.0,69,STROKES,,43
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1540039,TOSTI Alejandro,Person,ARG,Argentina,19.0,69,STROKES,,48
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1897777,van ROOYEN Erik,Person,RSA,South Africa,19.0,69,STROKES,,49
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1572181,KIM Tom,Person,KOR,Korea,19.0,69,STROKES,,52
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1903185,DETRY Thomas,Person,BEL,Belgium,19.0,69,STROKES,,56
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1923629,FLEETWOOD Tommy,Person,GBR,Great Britain,19.0,69,STROKES,,60
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1939559,HILLIER Daniel,Person,NZL,New Zealand,28.0,70,STROKES,,2
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1550000,CAMPOS Rafa,Person,PUR,Puerto Rico,28.0,70,STROKES,,14
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1572603,STRAKA Sepp,Person,AUT,Austria,28.0,70,STROKES,,20
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1903186,DUMONT de CHASSART Adrien,Person,BEL,Belgium,28.0,70,STROKES,,25
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1976538,GIRRBACH Joel,Person,SUI,Switzerland,28.0,70,STROKES,,26
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1951721,MORIKAWA Collin,Person,USA,United States,28.0,70,STROKES,,37
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1557703,ORTIZ Carlos,Person,MEX,Mexico,28.0,70,STROKES,,38
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1898581,PUIG David,Person,ESP,Spain,28.0,70,STROKES,,42
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1536371,BHULLAR Gaganjeet,Person,IND,India,36.0,71,STROKES,,8
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1938134,ECHAVARRIA Nico,Person,COL,Colombia,36.0,71,STROKES,,15
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1536341,ANCER Abraham,Person,MEX,Mexico,36.0,71,STROKES,,21
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1880177,NOREN Alex,Person,SWE,Sweden,36.0,71,STROKES,,23
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1905105,PULKKANEN Tapio,Person,FIN,Finland,36.0,71,STROKES,,27
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1546614,ZANOTTI Fabrizio,Person,PAR,Paraguay,36.0,71,STROKES,,36
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1961406,MATSUYAMA Hideki,Person,JPN,Japan,36.0,71,STROKES,,59
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,2500123,APHIBARNRAT Kiradech,Person,THA,Thailand,43.0,72,STROKES,,1
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1938070,VILLEGAS Camilo,Person,COL,Colombia,43.0,72,STROKES,,3
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1937888,MERONK Adrian,Person,POL,Poland,43.0,72,STROKES,,7
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1909144,YU Kevin,Person,TPE,Chinese Taipei,43.0,72,STROKES,,17
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1536368,SHARMA Shubhankar,Person,IND,India,43.0,72,STROKES,,34
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1905109,VALIMAKI Sami,Person,FIN,Finland,43.0,72,STROKES,,41
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1892516,JAEGER Stephan,Person,GER,Germany,43.0,72,STROKES,,53
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1909042,PAN C.T.,Person,TPE,Chinese Taipei,43.0,72,STROKES,,57
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1961431,NAKAJIMA Keita,Person,JPN,Japan,51.0,73,STROKES,,33
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1935118,PEREIRA Mito,Person,CHI,Chile,52.0,74,STROKES,,4
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1945630,KHONGWATMAI Phachara,Person,THA,Thailand,52.0,74,STROKES,,5
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1903740,MIGLIOZZI Guido,Person,ITA,Italy,52.0,74,STROKES,,54
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1937366,GRILLO Emiliano,Person,ARG,Argentina,55.0,75,STROKES,,22
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1889174,VENTURA Kristoffer,Person,NOR,Norway,56.0,76,STROKES,,35
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1912059,PAVON Matthieu,Person,FRA,France,57.0,77,STROKES,,6
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1913209,DOU Zecheng,Person,CHN,China,57.0,77,STROKES,,32
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1913217,YUAN Yechun,Person,CHN,China,59.0,78,STROKES,,16
2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,M,Golf,GLF,Le Golf National,1898169,FITZPATRICK Matt,Person,GBR,Great Britain,60.0,81,STROKES,,46
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1951724,SCHEFFLER Scottie,Person,USA,United States,1.0,62,STROKES,,51
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1912058,PEREZ Victor,Person,FRA,France,2.0,63,STROKES,,47
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1951700,CLARK Wyndham,Person,USA,United States,3.0,65,STROKES,,37
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1961406,MATSUYAMA Hideki,Person,JPN,Japan,3.0,65,STROKES,,55
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1935118,PEREIRA Mito,Person,CHI,Chile,5.0,66,STROKES,,3
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1966402,CONNERS Corey,Person,CAN,Canada,5.0,66,STROKES,,44
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1910508,McILROY Rory,Person,IRL,Ireland,5.0,66,STROKES,,56
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1923629,FLEETWOOD Tommy,Person,GBR,Great Britain,5.0,66,STROKES,,59
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1550000,CAMPOS Rafa,Person,PUR,Puerto Rico,9.0,67,STROKES,,16
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1892513,SCHMID Matthias,Person,GER,Germany,9.0,67,STROKES,,23
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1937366,GRILLO Emiliano,Person,ARG,Argentina,11.0,68,STROKES,,11
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1938134,ECHAVARRIA Nico,Person,COL,Colombia,11.0,68,STROKES,,12
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1878428,HOVLAND Viktor,Person,NOR,Norway,11.0,68,STROKES,,22
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1941775,LEE Min Woo,Person,AUS,Australia,11.0,68,STROKES,,31
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1903740,MIGLIOZZI Guido,Person,ITA,Italy,11.0,68,STROKES,,32
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1889030,OLESEN Thorbjorn,Person,DEN,Denmark,11.0,68,STROKES,,46
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1941773,DAY Jason,Person,AUS,Australia,11.0,68,STROKES,,49
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1935109,NIEMANN Joaquin,Person,CHI,Chile,11.0,68,STROKES,,50
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1572181,KIM Tom,Person,KOR,Korea,11.0,68,STROKES,,52
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1889028,HOJGAARD Nicolai,Person,DEN,Denmark,11.0,68,STROKES,,54
