date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,result,result_type,result_WLT,start_order
2024-07-29T21:22:55+02:00,RU7WTEAM7-------------QFNL000100--,RU7WTEAM7,Women,Women's Quarter-final,Quarter-final,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---CHN01,People's Republic of China,Team,CHN,China,5,POINTS,L,2
2024-07-29T22:22:49+02:00,RU7WTEAM7-------------QFNL000300--,RU7WTEAM7,Women,Women's Quarter-final,Quarter-final,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---FRA01,France,Team,FRA,France,14,POINTS,L,1
2024-07-29T22:22:49+02:00,RU7WTEAM7-------------QFNL000300--,RU7WTEAM7,Women,Women's Quarter-final,Quarter-final,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---CAN01,Canada,Team,CAN,Canada,19,POINTS,W,2
2024-07-29T22:52:15+02:00,RU7WTEAM7-------------QFNL000400--,RU7WTEAM7,Women,Women's Quarter-final,Quarter-final,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---AUS01,Australia,Team,AUS,Australia,40,POINTS,W,1
2024-07-29T22:52:15+02:00,RU7WTEAM7-------------QFNL000400--,RU7WTEAM7,Women,Women's Quarter-final,Quarter-final,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---IRL01,Ireland,Team,IRL,Ireland,7,POINTS,L,2
2024-07-29T23:23:34+02:00,RU7WTEAM7-------------QFNL000200--,RU7WTEAM7,Women,Women's Quarter-final,Quarter-final,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---GBR01,Great Britain,Team,GBR,Great Britain,7,POINTS,L,1
2024-07-29T23:23:34+02:00,RU7WTEAM7-------------QFNL000200--,RU7WTEAM7,Women,Women's Quarter-final,Quarter-final,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---USA01,United States of America,Team,USA,United States,17,POINTS,W,2
2024-07-30T14:53:28+02:00,RU7WTEAM7-------------SF5-000100--,RU7WTEAM7,Women,Women's Placing 5-8,Placing 5-8,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---CHN01,People's Republic of China,Team,CHN,China,19,POINTS,W,1
2024-07-30T14:53:28+02:00,RU7WTEAM7-------------SF5-000100--,RU7WTEAM7,Women,Women's Placing 5-8,Placing 5-8,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---GBR01,Great Britain,Team,GBR,Great Britain,15,POINTS,L,2
2024-07-30T15:20:14+02:00,RU7WTEAM7-------------SF5-000200--,RU7WTEAM7,Women,Women's Placing 5-8,Placing 5-8,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---FRA01,France,Team,FRA,France,19,POINTS,W,1
2024-07-30T15:20:14+02:00,RU7WTEAM7-------------SF5-000200--,RU7WTEAM7,Women,Women's Placing 5-8,Placing 5-8,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---IRL01,Ireland,Team,IRL,Ireland,7,POINTS,L,2
2024-07-30T15:51:13+02:00,RU7WTEAM7-------------SFNL000100--,RU7WTEAM7,Women,Women's Semi-final,Semi-final,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---NZL01,New Zealand,Team,NZL,New Zealand,24,POINTS,W,1
2024-07-30T15:51:13+02:00,RU7WTEAM7-------------SFNL000100--,RU7WTEAM7,Women,Women's Semi-final,Semi-final,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---USA01,United States of America,Team,USA,United States,12,POINTS,L,2
2024-07-30T16:59:36+02:00,RU7WTEAM7-------------FNL-000600--,RU7WTEAM7,Women,Women's Placing 11-12,Placing 11-12,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---RSA01,South Africa,Team,RSA,South Africa,21,POINTS,W,1
2024-07-30T16:59:36+02:00,RU7WTEAM7-------------FNL-000600--,RU7WTEAM7,Women,Women's Placing 11-12,Placing 11-12,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---FIJ01,Fiji,Team,FIJ,Fiji,15,POINTS,L,2
2024-07-30T17:24:15+02:00,RU7WTEAM7-------------FNL-000500--,RU7WTEAM7,Women,Women's Placing 9-10,Placing 9-10,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---JPN01,Japan,Team,JPN,Japan,38,POINTS,W,1
2024-07-30T17:24:15+02:00,RU7WTEAM7-------------FNL-000500--,RU7WTEAM7,Women,Women's Placing 9-10,Placing 9-10,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---BRA01,Brazil,Team,BRA,Brazil,7,POINTS,L,2
2024-07-30T17:24:35+02:00,RU7WTEAM7-------------SFNL000200--,RU7WTEAM7,Women,Women's Semi-final,Semi-final,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---CAN01,Canada,Team,CAN,Canada,21,POINTS,W,1
2024-07-30T17:24:35+02:00,RU7WTEAM7-------------SFNL000200--,RU7WTEAM7,Women,Women's Semi-final,Semi-final,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---AUS01,Australia,Team,AUS,Australia,12,POINTS,L,2
2024-07-30T18:39:34+02:00,RU7WTEAM7-------------FNL-000400--,RU7WTEAM7,Women,Women's Placing 7-8,Placing 7-8,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---GBR01,Great Britain,Team,GBR,Great Britain,28,POINTS,W,1
2024-07-30T18:39:34+02:00,RU7WTEAM7-------------FNL-000400--,RU7WTEAM7,Women,Women's Placing 7-8,Placing 7-8,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---IRL01,Ireland,Team,IRL,Ireland,12,POINTS,L,2
2024-07-30T18:50:09+02:00,RU7WTEAM7-------------GPB-000200--,RU7WTEAM7,Women,Women's Pool B,Pool B,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---AUS01,Australia,Team,AUS,Australia,34,POINTS,W,1
2024-07-30T18:50:09+02:00,RU7WTEAM7-------------GPB-000200--,RU7WTEAM7,Women,Women's Pool B,Pool B,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---RSA01,South Africa,Team,RSA,South Africa,5,POINTS,L,2
2024-07-30T18:50:55+02:00,RU7WTEAM7-------------FNL-000300--,RU7WTEAM7,Women,Women's Placing 5-6,Placing 5-6,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---CHN01,People's Republic of China,Team,CHN,China,7,POINTS,L,1
2024-07-30T18:50:55+02:00,RU7WTEAM7-------------FNL-000300--,RU7WTEAM7,Women,Women's Placing 5-6,Placing 5-6,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---FRA01,France,Team,FRA,France,21,POINTS,W,2
2024-07-30T19:26:47+02:00,RU7WTEAM7-------------FNL-000200--,RU7WTEAM7,Women,Women's Bronze Medal Match,Bronze Medal Match,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---USA01,United States of America,Team,USA,United States,14,POINTS,W,1
2024-07-30T19:26:47+02:00,RU7WTEAM7-------------FNL-000200--,RU7WTEAM7,Women,Women's Bronze Medal Match,Bronze Medal Match,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---AUS01,Australia,Team,AUS,Australia,12,POINTS,L,2
2024-07-30T20:07:17+02:00,RU7WTEAM7-------------FNL-000100--,RU7WTEAM7,Women,Women's Gold Medal Match,Gold Medal Match,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---NZL01,New Zealand,Team,NZL,New Zealand,19,POINTS,W,1
2024-07-30T20:07:17+02:00,RU7WTEAM7-------------FNL-000100--,RU7WTEAM7,Women,Women's Gold Medal Match,Gold Medal Match,W,Rugby Sevens,RU7,Stade de France,RU7WTEAM7---CAN01,Canada,Team,CAN,Canada,12,POINTS,L,2
