date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,result,result_type,result_WLT,result_IRM
2024-07-28T20:25:25+02:00,TENMSINGLES-----------R64-002700--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1901335,MENSIK Jakub,Person,CZE,Czechia,2,SCORE,W,
2024-07-28T20:25:25+02:00,TENMSINGLES-----------R64-002700--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1968603,SHEVCHENKO Alexander,Person,KAZ,Kazakhstan,0,SCORE,L,
2024-07-28T21:11:50+02:00,TENMSINGLES-----------R64-000400--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1562405,ARNALDI Matteo,Person,ITA,Italy,2,SCORE,W,
2024-07-28T21:11:50+02:00,TENMSINGLES-----------R64-000400--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1889619,FILS Arthur,Person,FRA,France,0,SCORE,L,
2024-07-28T21:46:38+02:00,TENMSINGLES-----------R64-002200--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1956400,LAJOVIC Dusan,Person,SRB,Serbia,1,SCORE,L,
2024-07-28T21:46:38+02:00,TENMSINGLES-----------R64-002200--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1558572,MARTERER Maximilian,Person,GER,Germany,2,SCORE,W,
2024-07-28T22:24:03+02:00,TENMSINGLES-----------R64-001200--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1967753,POPYRIN Alexei,Person,AUS,Australia,2,SCORE,W,
2024-07-28T22:24:03+02:00,TENMSINGLES-----------R64-001200--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1929786,JARRY Nicolas,Person,CHI,Chile,0,SCORE,L,
2024-07-28T22:50:12+02:00,TENMSINGLES-----------R64-000300--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1972634,RAONIC Milos,Person,CAN,Canada,1,SCORE,L,
2024-07-28T22:50:12+02:00,TENMSINGLES-----------R64-000300--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1558590,KOEPFER Dominik,Person,GER,Germany,2,SCORE,W,
2024-07-29T23:22:49+02:00,TENMSINGLES-----------R32-000400--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1900430,EVANS Daniel,Person,GBR,Great Britain,0,SCORE,L,
2024-07-29T23:22:49+02:00,TENMSINGLES-----------R32-000400--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1961363,TSITSIPAS Stefanos,Person,GRE,Greece,2,SCORE,W,
2024-07-29T23:22:49+02:00,TENMSINGLES-----------R32-001000--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1895861,CERUNDOLO Francisco,Person,ARG,Argentina,2,SCORE,W,
2024-07-29T23:22:49+02:00,TENMSINGLES-----------R32-001000--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1889617,HUMBERT Ugo,Person,FRA,France,1,SCORE,L,
2024-07-29T23:22:50+02:00,TENMSINGLES-----------R32-000200--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1558590,KOEPFER Dominik,Person,GER,Germany,2,SCORE,W,
2024-07-29T23:22:50+02:00,TENMSINGLES-----------R32-000200--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1562405,ARNALDI Matteo,Person,ITA,Italy,1,SCORE,L,
2024-07-29T23:22:50+02:00,TENMSINGLES-----------R32-000300--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1895848,BAEZ Sebastian,Person,ARG,Argentina,2,SCORE,W,
2024-07-29T23:22:50+02:00,TENMSINGLES-----------R32-000300--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,4118990,HASSAN Benjamin,Person,LBN,Lebanon,1,SCORE,L,
2024-07-29T23:22:50+02:00,TENMSINGLES-----------R32-001500--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1979718,SAFIULLIN Roman,Person,AIN,AIN,2,SCORE,W,
2024-07-29T23:22:50+02:00,TENMSINGLES-----------R32-001500--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1895916,ETCHEVERRY Tomas Martin,Person,ARG,Argentina,0,SCORE,L,
2024-07-30T14:56:58+02:00,TENMSINGLES-----------R32-001300--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1558573,STRUFF Jan-Lennard,Person,GER,Germany,,SCORE,L,
2024-07-30T14:56:58+02:00,TENMSINGLES-----------R32-001300--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1889632,MOUTET Corentin,Person,FRA,France,,IRM,W,W/O
2024-07-30T15:01:32+02:00,TENMSINGLES-----------R32-001100--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1972646,AUGER-ALIASSIME Felix,Person,CAN,Canada,2,SCORE,W,
2024-07-30T15:01:32+02:00,TENMSINGLES-----------R32-001100--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1558572,MARTERER Maximilian,Person,GER,Germany,0,SCORE,L,
2024-07-30T15:06:30+02:00,TENMSINGLES-----------R32-000700--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1562400,MUSETTI Lorenzo,Person,ITA,Italy,2,SCORE,W,
2024-07-30T15:06:30+02:00,TENMSINGLES-----------R32-000700--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1896020,NAVONE Mariano,Person,ARG,Argentina,0,SCORE,L,
2024-07-30T16:11:13+02:00,TENMSINGLES-----------R32-000600--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1977908,WAWRINKA Stan,Person,SUI,Switzerland,0,SCORE,L,
2024-07-30T16:11:13+02:00,TENMSINGLES-----------R32-000600--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1967753,POPYRIN Alexei,Person,AUS,Australia,2,SCORE,W,
2024-07-30T16:35:24+02:00,TENMSINGLES-----------R32-001400--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1901335,MENSIK Jakub,Person,CZE,Czechia,0,SCORE,L,
2024-07-30T16:35:24+02:00,TENMSINGLES-----------R32-001400--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1930801,PAUL Tommy,Person,USA,United States,2,SCORE,W,
2024-07-31T13:29:16+02:00,TENMSINGLES-----------8FNL000200--,TENMSINGLES,Men's Singles,Men's Singles Third Round,Third Round,M,Tennis,TEN,Roland-Garros Stadium,1895848,BAEZ Sebastian,Person,ARG,Argentina,0,SCORE,L,
2024-07-31T13:29:16+02:00,TENMSINGLES-----------8FNL000200--,TENMSINGLES,Men's Singles,Men's Singles Third Round,Third Round,M,Tennis,TEN,Roland-Garros Stadium,1961363,TSITSIPAS Stefanos,Person,GRE,Greece,2,SCORE,W,
2024-07-31T14:43:45+02:00,TENMSINGLES-----------8FNL000400--,TENMSINGLES,Men's Singles,Men's Singles Third Round,Third Round,M,Tennis,TEN,Roland-Garros Stadium,1562400,MUSETTI Lorenzo,Person,ITA,Italy,2,SCORE,W,
2024-07-31T14:43:45+02:00,TENMSINGLES-----------8FNL000400--,TENMSINGLES,Men's Singles,Men's Singles Third Round,Third Round,M,Tennis,TEN,Roland-Garros Stadium,1930782,FRITZ Taylor,Person,USA,United States,0,SCORE,L,
2024-07-31T17:38:19+02:00,TENMSINGLES-----------R64-000100--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1956398,DJOKOVIC Novak,Person,SRB,Serbia,2,SCORE,W,
2024-07-31T17:38:19+02:00,TENMSINGLES-----------R64-000100--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1967767,EBDEN Matthew,Person,AUS,Australia,0,SCORE,L,
2024-07-31T17:38:56+02:00,TENMSINGLES-----------R64-001600--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1930276,BUBLIK Alexander,Person,KAZ,Kazakhstan,0,SCORE,L,
2024-07-31T17:38:56+02:00,TENMSINGLES-----------R64-001600--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1930782,FRITZ Taylor,Person,USA,United States,2,SCORE,W,
2024-07-31T17:41:31+02:00,TENMSINGLES-----------R64-003200--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,4968996,HABIB Hady,Person,LBN,Lebanon,0,SCORE,L,
2024-07-31T17:41:31+02:00,TENMSINGLES-----------R64-003200--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1563682,ALCARAZ Carlos,Person,ESP,Spain,2,SCORE,W,
2024-07-31T17:43:55+02:00,TENMSINGLES-----------R64-002400--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1967772,HIJIKATA Rinky,Person,AUS,Australia,0,SCORE,L,
2024-07-31T17:43:55+02:00,TENMSINGLES-----------R64-002400--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1979738,MEDVEDEV Daniil,Person,AIN,AIN,2,SCORE,W,
2024-07-31T18:04:50+02:00,TENMSINGLES-----------8FNL000600--,TENMSINGLES,Men's Singles,Men's Singles Third Round,Third Round,M,Tennis,TEN,Roland-Garros Stadium,1972646,AUGER-ALIASSIME Felix,Person,CAN,Canada,2,SCORE,W,
2024-07-31T18:04:50+02:00,TENMSINGLES-----------8FNL000600--,TENMSINGLES,Men's Singles,Men's Singles Third Round,Third Round,M,Tennis,TEN,Roland-Garros Stadium,1979738,MEDVEDEV Daniil,Person,AIN,AIN,0,SCORE,L,
2024-07-31T18:11:43+02:00,TENMSINGLES-----------R64-000200--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1958170,FUCSOVICS Marton,Person,HUN,Hungary,1,SCORE,L,
2024-07-31T18:11:43+02:00,TENMSINGLES-----------R64-000200--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1563697,NADAL Rafael,Person,ESP,Spain,2,SCORE,W,
2024-07-31T18:23:35+02:00,TENMSINGLES-----------R64-000900--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1558569,ZVEREV Alexander,Person,GER,Germany,2,SCORE,W,
2024-07-31T18:23:35+02:00,TENMSINGLES-----------R64-000900--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1563696,MUNAR Jaume,Person,ESP,Spain,0,SCORE,L,
2024-07-31T18:29:02+02:00,TENMSINGLES-----------R64-001700--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1878619,RUUD Casper,Person,NOR,Norway,2,SCORE,W,
2024-07-31T18:29:02+02:00,TENMSINGLES-----------R64-001700--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1896661,DANIEL Taro,Person,JPN,Japan,0,SCORE,L,
2024-07-31T18:31:35+02:00,TENMSINGLES-----------R64-001300--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1562400,MUSETTI Lorenzo,Person,ITA,Italy,2,SCORE,W,
2024-07-31T18:31:35+02:00,TENMSINGLES-----------R64-001300--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1889621,MONFILS Gael,Person,FRA,France,0,SCORE,L,
2024-07-31T18:41:53+02:00,TENMSINGLES-----------R32-000100--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1956398,DJOKOVIC Novak,Person,SRB,Serbia,2,SCORE,W,
2024-07-31T18:41:53+02:00,TENMSINGLES-----------R32-000100--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1563697,NADAL Rafael,Person,ESP,Spain,0,SCORE,L,
2024-07-31T18:44:51+02:00,TENMSINGLES-----------R32-001600--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1966950,GRIEKSPOOR Tallon,Person,NED,Netherlands,0,SCORE,L,
2024-07-31T18:44:51+02:00,TENMSINGLES-----------R32-001600--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1563682,ALCARAZ Carlos,Person,ESP,Spain,2,SCORE,W,
2024-07-31T18:52:28+02:00,TENMSINGLES-----------R32-000900--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1878619,RUUD Casper,Person,NOR,Norway,2,SCORE,W,
2024-07-31T18:52:28+02:00,TENMSINGLES-----------R32-000900--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1562404,VAVASSORI Andrea,Person,ITA,Italy,1,SCORE,L,
2024-07-31T19:03:54+02:00,TENMSINGLES-----------R32-000500--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1558569,ZVEREV Alexander,Person,GER,Germany,2,SCORE,W,
2024-07-31T19:03:54+02:00,TENMSINGLES-----------R32-000500--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1901333,MACHAC Tomas,Person,CZE,Czechia,0,SCORE,L,
2024-07-31T19:05:13+02:00,TENMSINGLES-----------R32-001200--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1562304,OFNER Sebastian,Person,AUT,Austria,0,SCORE,L,
2024-07-31T19:05:13+02:00,TENMSINGLES-----------R32-001200--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1979738,MEDVEDEV Daniil,Person,AIN,AIN,2,SCORE,W,
2024-07-31T19:05:41+02:00,TENMSINGLES-----------8FNL000100--,TENMSINGLES,Men's Singles,Men's Singles Third Round,Third Round,M,Tennis,TEN,Roland-Garros Stadium,1956398,DJOKOVIC Novak,Person,SRB,Serbia,2,SCORE,W,
2024-07-31T19:05:41+02:00,TENMSINGLES-----------8FNL000100--,TENMSINGLES,Men's Singles,Men's Singles Third Round,Third Round,M,Tennis,TEN,Roland-Garros Stadium,1558590,KOEPFER Dominik,Person,GER,Germany,0,SCORE,L,
2024-07-31T19:06:42+02:00,TENMSINGLES-----------R32-000800--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1900429,DRAPER Jack,Person,GBR,Great Britain,1,SCORE,L,
2024-07-31T19:06:42+02:00,TENMSINGLES-----------R32-000800--,TENMSINGLES,Men's Singles,Men's Singles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,1930782,FRITZ Taylor,Person,USA,United States,2,SCORE,W,
2024-07-31T19:09:10+02:00,TENMSINGLES-----------8FNL000700--,TENMSINGLES,Men's Singles,Men's Singles Third Round,Third Round,M,Tennis,TEN,Roland-Garros Stadium,1889632,MOUTET Corentin,Person,FRA,France,0,SCORE,L,
2024-07-31T19:09:10+02:00,TENMSINGLES-----------8FNL000700--,TENMSINGLES,Men's Singles,Men's Singles Third Round,Third Round,M,Tennis,TEN,Roland-Garros Stadium,1930801,PAUL Tommy,Person,USA,United States,2,SCORE,W,
2024-07-31T19:10:37+02:00,TENMSINGLES-----------8FNL000800--,TENMSINGLES,Men's Singles,Men's Singles Third Round,Third Round,M,Tennis,TEN,Roland-Garros Stadium,1979718,SAFIULLIN Roman,Person,AIN,AIN,0,SCORE,L,
2024-07-31T19:10:37+02:00,TENMSINGLES-----------8FNL000800--,TENMSINGLES,Men's Singles,Men's Singles Third Round,Third Round,M,Tennis,TEN,Roland-Garros Stadium,1563682,ALCARAZ Carlos,Person,ESP,Spain,2,SCORE,W,
2024-07-31T19:43:33+02:00,TENMSINGLES-----------8FNL000500--,TENMSINGLES,Men's Singles,Men's Singles Third Round,Third Round,M,Tennis,TEN,Roland-Garros Stadium,1878619,RUUD Casper,Person,NOR,Norway,2,SCORE,W,
2024-07-31T19:43:33+02:00,TENMSINGLES-----------8FNL000500--,TENMSINGLES,Men's Singles,Men's Singles Third Round,Third Round,M,Tennis,TEN,Roland-Garros Stadium,1895861,CERUNDOLO Francisco,Person,ARG,Argentina,0,SCORE,L,
2024-07-31T20:46:37+02:00,TENMSINGLES-----------8FNL000300--,TENMSINGLES,Men's Singles,Men's Singles Third Round,Third Round,M,Tennis,TEN,Roland-Garros Stadium,1558569,ZVEREV Alexander,Person,GER,Germany,2,SCORE,W,
2024-07-31T20:46:37+02:00,TENMSINGLES-----------8FNL000300--,TENMSINGLES,Men's Singles,Men's Singles Third Round,Third Round,M,Tennis,TEN,Roland-Garros Stadium,1967753,POPYRIN Alexei,Person,AUS,Australia,0,SCORE,L,
2024-08-01T16:34:05+02:00,TENMSINGLES-----------QFNL000400--,TENMSINGLES,Men's Singles,Men's Singles Quarter-final,Quarter-final,M,Tennis,TEN,Roland-Garros Stadium,1930801,PAUL Tommy,Person,USA,United States,0,SCORE,L,
2024-08-01T16:34:05+02:00,TENMSINGLES-----------QFNL000400--,TENMSINGLES,Men's Singles,Men's Singles Quarter-final,Quarter-final,M,Tennis,TEN,Roland-Garros Stadium,1563682,ALCARAZ Carlos,Person,ESP,Spain,2,SCORE,W,
2024-08-01T16:48:09+02:00,TENMSINGLES-----------QFNL000200--,TENMSINGLES,Men's Singles,Men's Singles Quarter-final,Quarter-final,M,Tennis,TEN,Roland-Garros Stadium,1558569,ZVEREV Alexander,Person,GER,Germany,0,SCORE,L,
2024-08-01T16:48:09+02:00,TENMSINGLES-----------QFNL000200--,TENMSINGLES,Men's Singles,Men's Singles Quarter-final,Quarter-final,M,Tennis,TEN,Roland-Garros Stadium,1562400,MUSETTI Lorenzo,Person,ITA,Italy,2,SCORE,W,
2024-08-01T20:00:16+02:00,TENMSINGLES-----------QFNL000300--,TENMSINGLES,Men's Singles,Men's Singles Quarter-final,Quarter-final,M,Tennis,TEN,Roland-Garros Stadium,1878619,RUUD Casper,Person,NOR,Norway,1,SCORE,L,
2024-08-01T20:00:16+02:00,TENMSINGLES-----------QFNL000300--,TENMSINGLES,Men's Singles,Men's Singles Quarter-final,Quarter-final,M,Tennis,TEN,Roland-Garros Stadium,1972646,AUGER-ALIASSIME Felix,Person,CAN,Canada,2,SCORE,W,
2024-08-01T21:22:19+02:00,TENMSINGLES-----------QFNL000100--,TENMSINGLES,Men's Singles,Men's Singles Quarter-final,Quarter-final,M,Tennis,TEN,Roland-Garros Stadium,1956398,DJOKOVIC Novak,Person,SRB,Serbia,2,SCORE,W,
2024-08-01T21:22:19+02:00,TENMSINGLES-----------QFNL000100--,TENMSINGLES,Men's Singles,Men's Singles Quarter-final,Quarter-final,M,Tennis,TEN,Roland-Garros Stadium,1961363,TSITSIPAS Stefanos,Person,GRE,Greece,0,SCORE,L,
2024-08-02T15:00:55+02:00,TENMSINGLES-----------SFNL000200--,TENMSINGLES,Men's Singles,Men's Singles Semi-final,Semi-final,M,Tennis,TEN,Roland-Garros Stadium,1972646,AUGER-ALIASSIME Felix,Person,CAN,Canada,0,SCORE,L,
2024-08-02T15:00:55+02:00,TENMSINGLES-----------SFNL000200--,TENMSINGLES,Men's Singles,Men's Singles Semi-final,Semi-final,M,Tennis,TEN,Roland-Garros Stadium,1563682,ALCARAZ Carlos,Person,ESP,Spain,2,SCORE,W,
2024-08-02T23:14:21+02:00,TENMSINGLES-----------SFNL000100--,TENMSINGLES,Men's Singles,Men's Singles Semi-final,Semi-final,M,Tennis,TEN,Roland-Garros Stadium,1956398,DJOKOVIC Novak,Person,SRB,Serbia,2,SCORE,W,
2024-08-02T23:14:21+02:00,TENMSINGLES-----------SFNL000100--,TENMSINGLES,Men's Singles,Men's Singles Semi-final,Semi-final,M,Tennis,TEN,Roland-Garros Stadium,1562400,MUSETTI Lorenzo,Person,ITA,Italy,0,SCORE,L,
2024-08-03T21:26:58+02:00,TENMSINGLES-----------FNL-000200--,TENMSINGLES,Men's Singles,Men's Singles Bronze Medal Match,Bronze Medal Match,M,Tennis,TEN,Roland-Garros Stadium,1562400,MUSETTI Lorenzo,Person,ITA,Italy,2,SCORE,W,
2024-08-03T21:26:58+02:00,TENMSINGLES-----------FNL-000200--,TENMSINGLES,Men's Singles,Men's Singles Bronze Medal Match,Bronze Medal Match,M,Tennis,TEN,Roland-Garros Stadium,1972646,AUGER-ALIASSIME Felix,Person,CAN,Canada,1,SCORE,L,
2024-08-04T17:03:49+02:00,TENMSINGLES-----------FNL-000100--,TENMSINGLES,Men's Singles,Men's Singles Gold Medal Match,Gold Medal Match,M,Tennis,TEN,Roland-Garros Stadium,1956398,DJOKOVIC Novak,Person,SRB,Serbia,2,SCORE,W,
2024-08-04T17:03:49+02:00,TENMSINGLES-----------FNL-000100--,TENMSINGLES,Men's Singles,Men's Singles Gold Medal Match,Gold Medal Match,M,Tennis,TEN,Roland-Garros Stadium,1563682,ALCARAZ Carlos,Person,ESP,Spain,0,SCORE,L,
2024-07-29T23:22:50+02:00,TENXDOUBLES-----------8FNL000600--,TENXDOUBLES,Mixed Doubles,Mixed Doubles First Round,First Round,X,Tennis,TEN,Roland-Garros Stadium,TENXDOUBLES-NED01,Schuurs / Koolhof,Team,NED,Netherlands,2,SCORE,W,
2024-07-29T23:22:50+02:00,TENXDOUBLES-----------8FNL000600--,TENXDOUBLES,Mixed Doubles,Mixed Doubles First Round,First Round,X,Tennis,TEN,Roland-Garros Stadium,TENXDOUBLES-GRE01,Sakkari / Tsitsipas,Team,GRE,Greece,0,SCORE,L,
2024-07-29T23:22:50+02:00,TENXDOUBLES-----------8FNL000200--,TENXDOUBLES,Mixed Doubles,Mixed Doubles First Round,First Round,X,Tennis,TEN,Roland-Garros Stadium,TENXDOUBLES-FRA01,Garcia / Roger-Vasselin,Team,FRA,France,1,SCORE,L,
2024-07-29T23:22:50+02:00,TENXDOUBLES-----------8FNL000200--,TENXDOUBLES,Mixed Doubles,Mixed Doubles First Round,First Round,X,Tennis,TEN,Roland-Garros Stadium,TENXDOUBLES-JPN01,Shibahara / Nishikori,Team,JPN,Japan,2,SCORE,W,
2024-07-29T23:22:50+02:00,TENXDOUBLES-----------8FNL000800--,TENXDOUBLES,Mixed Doubles,Mixed Doubles First Round,First Round,X,Tennis,TEN,Roland-Garros Stadium,TENXDOUBLES-ESP01,Sorribes Tormo / Granollers,Team,ESP,Spain,0,SCORE,L,
2024-07-29T23:22:50+02:00,TENXDOUBLES-----------8FNL000800--,TENXDOUBLES,Mixed Doubles,Mixed Doubles First Round,First Round,X,Tennis,TEN,Roland-Garros Stadium,TENXDOUBLES-AUS01,Perez / Ebden,Team,AUS,Australia,2,SCORE,W,
2024-07-30T19:39:04+02:00,TENXDOUBLES-----------8FNL000700--,TENXDOUBLES,Mixed Doubles,Mixed Doubles First Round,First Round,X,Tennis,TEN,Roland-Garros Stadium,TENXDOUBLES-BRA01,Stefani / Seyboth Wild,Team,BRA,Brazil,1,SCORE,L,
2024-07-30T19:39:04+02:00,TENXDOUBLES-----------8FNL000700--,TENXDOUBLES,Mixed Doubles,Mixed Doubles First Round,First Round,X,Tennis,TEN,Roland-Garros Stadium,TENXDOUBLES-CHN01,Wang / Zhang,Team,CHN,China,2,SCORE,W,
2024-07-30T21:05:42+02:00,TENXDOUBLES-----------8FNL000300--,TENXDOUBLES,Mixed Doubles,Mixed Doubles First Round,First Round,X,Tennis,TEN,Roland-Garros Stadium,TENXDOUBLES-USA01,Gauff / Fritz,Team,USA,United States,2,SCORE,W,
2024-07-30T21:05:42+02:00,TENXDOUBLES-----------8FNL000300--,TENXDOUBLES,Mixed Doubles,Mixed Doubles First Round,First Round,X,Tennis,TEN,Roland-Garros Stadium,TENXDOUBLES-ARG01,Podoroska / Gonzalez,Team,ARG,Argentina,1,SCORE,L,
2024-07-30T22:44:34+02:00,TENXDOUBLES-----------8FNL000400--,TENXDOUBLES,Mixed Doubles,Mixed Doubles First Round,First Round,X,Tennis,TEN,Roland-Garros Stadium,TENXDOUBLES-GBR01,Watson / Salisbury,Team,GBR,Great Britain,1,SCORE,L,
2024-07-30T22:44:34+02:00,TENXDOUBLES-----------8FNL000400--,TENXDOUBLES,Mixed Doubles,Mixed Doubles First Round,First Round,X,Tennis,TEN,Roland-Garros Stadium,TENXDOUBLES-CAN01,Dabrowski / Auger-Aliassime,Team,CAN,Canada,2,SCORE,W,
2024-07-31T15:43:58+02:00,TENXDOUBLES-----------QFNL000300--,TENXDOUBLES,Mixed Doubles,Mixed Doubles Quarter-final,Quarter-final,X,Tennis,TEN,Roland-Garros Stadium,TENXDOUBLES-ITA01,Errani / Vavassori,Team,ITA,Italy,1,SCORE,L,
2024-07-31T15:43:58+02:00,TENXDOUBLES-----------QFNL000300--,TENXDOUBLES,Mixed Doubles,Mixed Doubles Quarter-final,Quarter-final,X,Tennis,TEN,Roland-Garros Stadium,TENXDOUBLES-NED01,Schuurs / Koolhof,Team,NED,Netherlands,2,SCORE,W,
2024-07-31T18:54:09+02:00,TENXDOUBLES-----------8FNL000100--,TENXDOUBLES,Mixed Doubles,Mixed Doubles First Round,First Round,X,Tennis,TEN,Roland-Garros Stadium,TENXDOUBLES-GER01,Siegemund / Zverev,Team,GER,Germany,0,SCORE,L,
2024-07-31T18:54:09+02:00,TENXDOUBLES-----------8FNL000100--,TENXDOUBLES,Mixed Doubles,Mixed Doubles First Round,First Round,X,Tennis,TEN,Roland-Garros Stadium,TENXDOUBLES-CZE01,Siniakova / Machac,Team,CZE,Czechia,2,SCORE,W,
2024-07-31T18:58:15+02:00,TENXDOUBLES-----------8FNL000500--,TENXDOUBLES,Mixed Doubles,Mixed Doubles First Round,First Round,X,Tennis,TEN,Roland-Garros Stadium,TENXDOUBLES-ITA01,Errani / Vavassori,Team,ITA,Italy,2,SCORE,W,
