date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,result,result_type,result_WLT
2024-07-27T21:54:33+02:00,BOXM63KG--------------R32-001000--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Preliminaries - Round of 32,Preliminaries - Round of 32,M,Boxing,BOX,North Paris Arena,1927945,UME John,Person,PNG,Papua New Guinea,,RM,L
2024-07-27T22:11:06+02:00,BOXM63KG--------------R32-001500--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Preliminaries - Round of 32,Preliminaries - Round of 32,M,Boxing,BOX,North Paris Arena,1932822,MUKHAMMEDSABYR Bazarbay Uulu,Person,KAZ,Kazakhstan,5,POINTS,W
2024-07-27T22:11:06+02:00,BOXM63KG--------------R32-001500--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Preliminaries - Round of 32,Preliminaries - Round of 32,M,Boxing,BOX,North Paris Arena,1934778,IBARRECHE CONDE Oier,Person,ESP,Spain,0,POINTS,L
2024-07-29T12:04:25+02:00,BOXM63KG--------------8FNL000100--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1972293,SANFORD Wyatt,Person,CAN,Canada,5,POINTS,W
2024-07-29T12:04:25+02:00,BOXM63KG--------------8FNL000100--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1555190,ROSENOV Radoslav Simeonov,Person,BUL,Bulgaria,0,POINTS,L
2024-07-29T12:21:14+02:00,BOXM63KG--------------8FNL000200--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1556052,ABDULLAEV Ruslan,Person,UZB,Uzbekistan,5,POINTS,W
2024-07-29T12:21:14+02:00,BOXM63KG--------------8FNL000200--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1535186,MARTINEZ RAMIREZ Miguel Angel,Person,MEX,Mexico,0,POINTS,L
2024-07-29T12:38:08+02:00,BOXM63KG--------------8FNL000300--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1940137,GARSIDE Harry,Person,AUS,Australia,0,POINTS,L
2024-07-29T12:38:08+02:00,BOXM63KG--------------8FNL000300--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1937469,KOVACS Richard,Person,HUN,Hungary,5,POINTS,W
2024-07-29T16:02:07+02:00,BOXM63KG--------------8FNL000400--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1897202,ALKASBEH Obada,Person,JOR,Jordan,0,POINTS,L
2024-07-29T16:02:07+02:00,BOXM63KG--------------8FNL000400--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1879111,OUMIHA Sofiane,Person,FRA,France,5,POINTS,W
2024-07-29T16:20:08+02:00,BOXM63KG--------------8FNL000500--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1540349,AIT BEKKA Jugurtha,Person,ALG,Algeria,0,POINTS,L
2024-07-29T16:20:08+02:00,BOXM63KG--------------8FNL000500--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1555537,ALVAREZ BORGES Erislandy,Person,CUB,Cuba,5,POINTS,W
2024-07-29T16:37:13+02:00,BOXM63KG--------------8FNL000600--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1912820,COVA ROMERO Jesus Nazaret,Person,VEN,Venezuela,0,POINTS,L
2024-07-29T16:37:13+02:00,BOXM63KG--------------8FNL000600--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1898638,SINSIRI Bunjong,Person,THA,Thailand,5,POINTS,W
2024-07-29T21:05:46+02:00,BOXM63KG--------------8FNL000700--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1550184,GURULI Lasha,Person,GEO,Georgia,5,POINTS,W
2024-07-29T21:05:46+02:00,BOXM63KG--------------8FNL000700--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1972599,HASANOV Malik,Person,AZE,Azerbaijan,0,POINTS,L
2024-07-29T21:22:07+02:00,BOXM63KG--------------8FNL000800--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1932822,MUKHAMMEDSABYR Bazarbay Uulu,Person,KAZ,Kazakhstan,3,POINTS,W
2024-07-29T21:22:07+02:00,BOXM63KG--------------8FNL000800--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1887981,LAI Chu En,Person,TPE,Chinese Taipei,2,POINTS,L
2024-08-01T13:06:16+02:00,BOXM63KG--------------QFNL000100--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1972293,SANFORD Wyatt,Person,CAN,Canada,4,POINTS,W
2024-08-01T13:06:16+02:00,BOXM63KG--------------QFNL000100--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1556052,ABDULLAEV Ruslan,Person,UZB,Uzbekistan,1,POINTS,L
2024-08-01T18:02:58+02:00,BOXM63KG--------------QFNL000200--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1937469,KOVACS Richard,Person,HUN,Hungary,0,POINTS,L
2024-08-01T18:02:58+02:00,BOXM63KG--------------QFNL000200--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1879111,OUMIHA Sofiane,Person,FRA,France,5,POINTS,W
2024-08-01T21:43:20+02:00,BOXM63KG--------------QFNL000300--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1555537,ALVAREZ BORGES Erislandy,Person,CUB,Cuba,5,POINTS,W
2024-08-01T21:43:20+02:00,BOXM63KG--------------QFNL000300--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1898638,SINSIRI Bunjong,Person,THA,Thailand,0,POINTS,L
2024-08-01T22:01:49+02:00,BOXM63KG--------------QFNL000400--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1550184,GURULI Lasha,Person,GEO,Georgia,3,POINTS,W
2024-08-01T22:01:49+02:00,BOXM63KG--------------QFNL000400--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1932822,MUKHAMMEDSABYR Bazarbay Uulu,Person,KAZ,Kazakhstan,2,POINTS,L
2024-08-04T13:05:00+02:00,BOXM63KG--------------SFNL000100--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Semifinal,Semifinal,M,Boxing,BOX,North Paris Arena,1972293,SANFORD Wyatt,Person,CAN,Canada,1,POINTS,L
2024-08-04T13:05:00+02:00,BOXM63KG--------------SFNL000100--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Semifinal,Semifinal,M,Boxing,BOX,North Paris Arena,1879111,OUMIHA Sofiane,Person,FRA,France,4,POINTS,W
2024-08-04T17:32:51+02:00,BOXM63KG--------------SFNL000200--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Semifinal,Semifinal,M,Boxing,BOX,North Paris Arena,1555537,ALVAREZ BORGES Erislandy,Person,CUB,Cuba,5,POINTS,W
2024-08-04T17:32:51+02:00,BOXM63KG--------------SFNL000200--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Semifinal,Semifinal,M,Boxing,BOX,North Paris Arena,1550184,GURULI Lasha,Person,GEO,Georgia,0,POINTS,L
2024-08-07T23:00:37+02:00,BOXM63KG--------------FNL-000100--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Final,Final,M,Boxing,BOX,Roland-Garros Stadium,1879111,OUMIHA Sofiane,Person,FRA,France,2,POINTS,L
2024-08-07T23:00:37+02:00,BOXM63KG--------------FNL-000100--,BOXM63KG,Men's 63.5kg,Men's 63.5kg - Final,Final,M,Boxing,BOX,Roland-Garros Stadium,1555537,ALVAREZ BORGES Erislandy,Person,CUB,Cuba,3,POINTS,W
2024-07-28T11:31:45+02:00,BOXM71KG--------------R32-000200--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 32,Preliminaries - Round of 32,M,Boxing,BOX,North Paris Arena,1569925,DURKACZ Damian,Person,POL,Poland,0,POINTS,L
2024-07-28T11:31:45+02:00,BOXM71KG--------------R32-000200--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 32,Preliminaries - Round of 32,M,Boxing,BOX,North Paris Arena,1555195,KIWAN Rami Mofid,Person,BUL,Bulgaria,5,POINTS,W
2024-07-28T11:48:31+02:00,BOXM71KG--------------R32-000700--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 32,Preliminaries - Round of 32,M,Boxing,BOX,North Paris Arena,1879112,TRAORE Makan,Person,FRA,France,4,POINTS,W
2024-07-28T11:48:31+02:00,BOXM71KG--------------R32-000700--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 32,Preliminaries - Round of 32,M,Boxing,BOX,North Paris Arena,1546057,WALSH Aidan,Person,IRL,Ireland,0,POINTS,L
2024-07-28T16:02:41+02:00,BOXM71KG--------------R32-001000--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 32,Preliminaries - Round of 32,M,Boxing,BOX,North Paris Arena,1932823,SHYMBERGENOV Aslanbek,Person,KAZ,Kazakhstan,2,POINTS,L
2024-07-28T16:02:41+02:00,BOXM71KG--------------R32-001000--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 32,Preliminaries - Round of 32,M,Boxing,BOX,North Paris Arena,1897191,EASHASH Zeyad,Person,JOR,Jordan,3,POINTS,W
2024-07-28T20:14:20+02:00,BOXM71KG--------------R32-001500--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 32,Preliminaries - Round of 32,M,Boxing,BOX,North Paris Arena,1895900,SCHACHIDOV Magomed Elim Sultanovic,Person,GER,Germany,1,POINTS,L
2024-07-28T20:14:20+02:00,BOXM71KG--------------R32-001500--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 32,Preliminaries - Round of 32,M,Boxing,BOX,North Paris Arena,1966530,MUXANGA Tiago,Person,MOZ,Mozambique,4,POINTS,W
2024-07-31T11:49:12+02:00,BOXM71KG--------------8FNL000100--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1940140,DAVEY Shannan,Person,AUS,Australia,0,POINTS,L
2024-07-31T11:49:12+02:00,BOXM71KG--------------8FNL000100--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1555195,KIWAN Rami Mofid,Person,BUL,Bulgaria,5,POINTS,W
2024-07-31T12:06:17+02:00,BOXM71KG--------------8FNL000200--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1955645,JONES Omari,Person,USA,United States,5,POINTS,W
2024-07-31T12:06:17+02:00,BOXM71KG--------------8FNL000200--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1887979,KAN Chia Wei,Person,TPE,Chinese Taipei,0,POINTS,L
2024-07-31T16:37:44+02:00,BOXM71KG--------------8FNL000300--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1962559,ELAWADY Omar,Person,EGY,Egypt,0,POINTS,L
2024-07-31T16:37:44+02:00,BOXM71KG--------------8FNL000300--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1556797,MUYDINKHUJAEV Asadkhuja,Person,UZB,Uzbekistan,5,POINTS,W
2024-07-31T16:54:44+02:00,BOXM71KG--------------8FNL000400--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1879112,TRAORE Makan,Person,FRA,France,1,POINTS,L
2024-07-31T16:54:44+02:00,BOXM71KG--------------8FNL000400--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1879440,TERTERYAN Nikolai,Person,DEN,Denmark,4,POINTS,W
2024-07-31T17:12:02+02:00,BOXM71KG--------------8FNL000500--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1913575,OKAZAWA Sewonrets Quincy Mensah,Person,JPN,Japan,2,POINTS,L
2024-07-31T17:12:02+02:00,BOXM71KG--------------8FNL000500--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1897191,EASHASH Zeyad,Person,JOR,Jordan,3,POINTS,W
2024-07-31T21:04:30+02:00,BOXM71KG--------------8FNL000600--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1912009,RICHARDSON Lewis,Person,GBR,Great Britain,3,POINTS,W
2024-07-31T21:04:30+02:00,BOXM71KG--------------8FNL000600--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1947956,ABBASOV Vakhid,Person,SRB,Serbia,2,POINTS,L
2024-07-31T21:22:25+02:00,BOXM71KG--------------8FNL000700--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1974822,RODRIGUEZ TENORIO Jose Gabriel,Person,ECU,Ecuador,2,POINTS,L
2024-07-31T21:22:25+02:00,BOXM71KG--------------8FNL000700--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1550271,NISHANT DEV,Person,IND,India,3,POINTS,W
2024-07-31T21:39:17+02:00,BOXM71KG--------------8FNL000800--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1966530,MUXANGA Tiago,Person,MOZ,Mozambique,2,POINTS,L
2024-07-31T21:39:17+02:00,BOXM71KG--------------8FNL000800--,BOXM71KG,Men's 71kg,Men's 71kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1535187,VERDE ALVAREZ Marco Alonso,Person,MEX,Mexico,3,POINTS,W
2024-08-03T16:20:28+02:00,BOXM71KG--------------QFNL000100--,BOXM71KG,Men's 71kg,Men's 71kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1555195,KIWAN Rami Mofid,Person,BUL,Bulgaria,0,POINTS,L
2024-08-03T16:20:28+02:00,BOXM71KG--------------QFNL000100--,BOXM71KG,Men's 71kg,Men's 71kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1955645,JONES Omari,Person,USA,United States,5,POINTS,W
2024-08-03T16:37:42+02:00,BOXM71KG--------------QFNL000200--,BOXM71KG,Men's 71kg,Men's 71kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1556797,MUYDINKHUJAEV Asadkhuja,Person,UZB,Uzbekistan,5,POINTS,W
2024-08-03T16:37:42+02:00,BOXM71KG--------------QFNL000200--,BOXM71KG,Men's 71kg,Men's 71kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1879440,TERTERYAN Nikolai,Person,DEN,Denmark,0,POINTS,L
2024-08-03T20:48:59+02:00,BOXM71KG--------------QFNL000300--,BOXM71KG,Men's 71kg,Men's 71kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1897191,EASHASH Zeyad,Person,JOR,Jordan,2,POINTS,L
2024-08-03T20:48:59+02:00,BOXM71KG--------------QFNL000300--,BOXM71KG,Men's 71kg,Men's 71kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1912009,RICHARDSON Lewis,Person,GBR,Great Britain,3,POINTS,W
2024-08-03T21:07:38+02:00,BOXM71KG--------------QFNL000400--,BOXM71KG,Men's 71kg,Men's 71kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1550271,NISHANT DEV,Person,IND,India,1,POINTS,L
2024-08-03T21:07:38+02:00,BOXM71KG--------------QFNL000400--,BOXM71KG,Men's 71kg,Men's 71kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1535187,VERDE ALVAREZ Marco Alonso,Person,MEX,Mexico,4,POINTS,W
2024-08-06T21:45:57+02:00,BOXM71KG--------------SFNL000100--,BOXM71KG,Men's 71kg,Men's 71kg - Semifinal,Semifinal,M,Boxing,BOX,Roland-Garros Stadium,1955645,JONES Omari,Person,USA,United States,2,POINTS,L
2024-08-06T21:45:57+02:00,BOXM71KG--------------SFNL000100--,BOXM71KG,Men's 71kg,Men's 71kg - Semifinal,Semifinal,M,Boxing,BOX,Roland-Garros Stadium,1556797,MUYDINKHUJAEV Asadkhuja,Person,UZB,Uzbekistan,3,POINTS,W
2024-08-06T22:04:21+02:00,BOXM71KG--------------SFNL000200--,BOXM71KG,Men's 71kg,Men's 71kg - Semifinal,Semifinal,M,Boxing,BOX,Roland-Garros Stadium,1912009,RICHARDSON Lewis,Person,GBR,Great Britain,2,POINTS,L
2024-08-06T22:04:21+02:00,BOXM71KG--------------SFNL000200--,BOXM71KG,Men's 71kg,Men's 71kg - Semifinal,Semifinal,M,Boxing,BOX,Roland-Garros Stadium,1535187,VERDE ALVAREZ Marco Alonso,Person,MEX,Mexico,3,POINTS,W
2024-08-09T21:45:52+02:00,BOXM71KG--------------FNL-000100--,BOXM71KG,Men's 71kg,Men's 71kg - Final,Final,M,Boxing,BOX,Roland-Garros Stadium,1556797,MUYDINKHUJAEV Asadkhuja,Person,UZB,Uzbekistan,5,POINTS,W
2024-08-09T21:45:52+02:00,BOXM71KG--------------FNL-000100--,BOXM71KG,Men's 71kg,Men's 71kg - Final,Final,M,Boxing,BOX,Roland-Garros Stadium,1535187,VERDE ALVAREZ Marco Alonso,Person,MEX,Mexico,0,POINTS,L
2024-07-27T17:47:24+02:00,BOXM80KG--------------R32-000200--,BOXM80KG,Men's 80kg,Men's 80kg - Preliminaries - Round of 32,Preliminaries - Round of 32,M,Boxing,BOX,North Paris Arena,1898531,JONGJOHO Weerapon,Person,THA,Thailand,0,POINTS,L
2024-07-27T17:47:24+02:00,BOXM80KG--------------R32-000200--,BOXM80KG,Men's 80kg,Men's 80kg - Preliminaries - Round of 32,Preliminaries - Round of 32,M,Boxing,BOX,North Paris Arena,1943368,PINALES Cristian Javier,Person,DOM,Dominican Republic,5,POINTS,W
2024-07-27T22:27:15+02:00,BOXM80KG--------------R32-001500--,BOXM80KG,Men's 80kg,Men's 80kg - Preliminaries - Round of 32,Preliminaries - Round of 32,M,Boxing,BOX,North Paris Arena,1568211,AYKUTSUN Kaan,Person,TUR,Türkiye,4,POINTS,W
2024-07-27T22:27:15+02:00,BOXM80KG--------------R32-001500--,BOXM80KG,Men's 80kg,Men's 80kg - Preliminaries - Round of 32,Preliminaries - Round of 32,M,Boxing,BOX,North Paris Arena,1899497,CAVALLARO Salvatore,Person,ITA,Italy,1,POINTS,L
2024-07-30T12:05:42+02:00,BOXM80KG--------------8FNL000100--,BOXM80KG,Men's 80kg,Men's 80kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1926839,TUOHETAERBIEKE Tanglatihan,Person,CHN,China,0,POINTS,L
2024-07-30T12:05:42+02:00,BOXM80KG--------------8FNL000100--,BOXM80KG,Men's 80kg,Men's 80kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1943368,PINALES Cristian Javier,Person,DOM,Dominican Republic,5,POINTS,W
2024-07-30T12:22:58+02:00,BOXM80KG--------------8FNL000200--,BOXM80KG,Men's 80kg,Men's 80kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1897214,IASHAISH Hussein,Person,JOR,Jordan,0,POINTS,L
2024-07-30T12:22:58+02:00,BOXM80KG--------------8FNL000200--,BOXM80KG,Men's 80kg,Men's 80kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1566169,VEOCIC Gabrijel,Person,CRO,Croatia,5,POINTS,W
2024-07-30T16:37:22+02:00,BOXM80KG--------------8FNL000300--,BOXM80KG,Men's 80kg,Men's 80kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1940135,PETERS Callum,Person,AUS,Australia,2,POINTS,L
2024-07-30T16:37:22+02:00,BOXM80KG--------------8FNL000300--,BOXM80KG,Men's 80kg,Men's 80kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1932824,ORALBAY Nurbek,Person,KAZ,Kazakhstan,3,POINTS,W
2024-07-30T16:54:38+02:00,BOXM80KG--------------8FNL000400--,BOXM80KG,Men's 80kg,Men's 80kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1972256,ALLAHVERDIYEV Murad,Person,AZE,Azerbaijan,5,POINTS,W
2024-07-30T16:54:38+02:00,BOXM80KG--------------8FNL000400--,BOXM80KG,Men's 80kg,Men's 80kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1962267,ABDELGAWWAD Abdelrahman,Person,EGY,Egypt,0,POINTS,L
2024-07-30T20:48:02+02:00,BOXM80KG--------------8FNL000500--,BOXM80KG,Men's 80kg,Men's 80kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1564362,KHYZHNIAK Oleksandr,Person,UKR,Ukraine,4,POINTS,W
2024-07-30T20:48:02+02:00,BOXM80KG--------------8FNL000500--,BOXM80KG,Men's 80kg,Men's 80kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1937399,AKILOV Pylyp,Person,HUN,Hungary,0,POINTS,L
2024-07-30T21:04:56+02:00,BOXM80KG--------------8FNL000600--,BOXM80KG,Men's 80kg,Men's 80kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1901517,BELONY-DULIEPRE Cedrick,Person,HAI,Haiti,0,POINTS,L
2024-07-30T21:04:56+02:00,BOXM80KG--------------8FNL000600--,BOXM80KG,Men's 80kg,Men's 80kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1952536,de SOUZA PEREIRA Wanderley,Person,BRA,Brazil,5,POINTS,W
2024-07-30T21:22:17+02:00,BOXM80KG--------------8FNL000700--,BOXM80KG,Men's 80kg,Men's 80kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1979817,MARCIAL Eumir Felix,Person,PHI,Philippines,0,POINTS,L
2024-07-30T21:22:17+02:00,BOXM80KG--------------8FNL000700--,BOXM80KG,Men's 80kg,Men's 80kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1556821,KHABIBULLAEV Turabek,Person,UZB,Uzbekistan,5,POINTS,W
2024-07-30T21:39:14+02:00,BOXM80KG--------------8FNL000800--,BOXM80KG,Men's 80kg,Men's 80kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1568211,AYKUTSUN Kaan,Person,TUR,Türkiye,0,POINTS,L
2024-07-30T21:39:14+02:00,BOXM80KG--------------8FNL000800--,BOXM80KG,Men's 80kg,Men's 80kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1555548,LOPEZ CARDONA Arlen,Person,CUB,Cuba,5,POINTS,W
2024-08-02T17:29:25+02:00,BOXM80KG--------------QFNL000100--,BOXM80KG,Men's 80kg,Men's 80kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1943368,PINALES Cristian Javier,Person,DOM,Dominican Republic,5,POINTS,W
2024-08-02T17:29:25+02:00,BOXM80KG--------------QFNL000100--,BOXM80KG,Men's 80kg,Men's 80kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1566169,VEOCIC Gabrijel,Person,CRO,Croatia,0,POINTS,L
2024-08-02T17:46:17+02:00,BOXM80KG--------------QFNL000200--,BOXM80KG,Men's 80kg,Men's 80kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1932824,ORALBAY Nurbek,Person,KAZ,Kazakhstan,5,POINTS,W
2024-08-02T17:46:17+02:00,BOXM80KG--------------QFNL000200--,BOXM80KG,Men's 80kg,Men's 80kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1972256,ALLAHVERDIYEV Murad,Person,AZE,Azerbaijan,0,POINTS,L
2024-08-02T21:59:31+02:00,BOXM80KG--------------QFNL000300--,BOXM80KG,Men's 80kg,Men's 80kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1564362,KHYZHNIAK Oleksandr,Person,UKR,Ukraine,5,POINTS,W
2024-08-02T21:59:31+02:00,BOXM80KG--------------QFNL000300--,BOXM80KG,Men's 80kg,Men's 80kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1952536,de SOUZA PEREIRA Wanderley,Person,BRA,Brazil,0,POINTS,L
2024-08-02T22:16:34+02:00,BOXM80KG--------------QFNL000400--,BOXM80KG,Men's 80kg,Men's 80kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1556821,KHABIBULLAEV Turabek,Person,UZB,Uzbekistan,2,POINTS,L
2024-08-02T22:16:34+02:00,BOXM80KG--------------QFNL000400--,BOXM80KG,Men's 80kg,Men's 80kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1555548,LOPEZ CARDONA Arlen,Person,CUB,Cuba,3,POINTS,W
