date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,qualification_mark,start_order,bib
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1977899,VOGG Felix,Person,SUI,Switzerland,,22.10,POINTS,,,53,53
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1970892,CANTER Rosalind,Person,GBR,Great Britain,,23.40,POINTS,,,57,57
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1899847,LANDOIS Stephane,Person,FRA,France,,24.40,POINTS,,,39,39
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1946434,OIWA Yoshiaki,Person,JPN,Japan,,25.50,POINTS,,,36,36
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1939479,JOHNSTONE Clarke,Person,NZL,New Zealand,,25.70,POINTS,,,35,35
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1916988,UGOLOTTI Giovanni,Person,ITA,Italy,,25.70,POINTS,,,61,61
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1970917,McEWEN Tom,Person,GBR,Great Britain,,25.80,POINTS,,,9,9
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1939472,PRICE Tim,Person,NZL,New Zealand,,26.50,POINTS,,,59,59
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1903178,DONCKERS Karin,Person,BEL,Belgium,,26.60,POINTS,,,16,16
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1916976,BERTOLI Evelina,Person,ITA,Italy,,26.60,POINTS,,,37,37
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1914923,KRAJEWSKI Julia,Person,GER,Germany,,26.90,POINTS,,,1,1
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1976863,KOOREMANS Raf,Person,NED,Netherlands,,27.00,POINTS,,,62,62
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1899866,TOUZAINT Nicolas,Person,FRA,France,,27.20,POINTS,,,63,63
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1946438,TOMOTO Kazuma,Person,JPN,Japan,,27.40,POINTS,,,60,60
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1951829,HALLIDAY Elisabeth,Person,USA,United States,,28.00,POINTS,,,30,30
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1976544,GODEL Robin,Person,SUI,Switzerland,,29.10,POINTS,,,29,29
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1914927,WAHLER Christoph,Person,GER,Germany,,29.40,POINTS,,,25,25
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1899846,LAGHOUAG Karim Florent,Person,FRA,France,,29.60,POINTS,,,15,15
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1903176,de LIEDEKERKE - MEIER Lara,Person,BEL,Belgium,,30.00,POINTS,,,64,64
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1965395,DIAZ FERNANDEZ Carlos,Person,ESP,Spain,,30.20,POINTS,,,17,17
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1951845,PAMUKCU Caroline,Person,USA,United States,,30.40,POINTS,,,6,6
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1951844,MARTIN Boyd,Person,USA,United States,,30.50,POINTS,,,54,54
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1939477,PRICE Jonelle,Person,NZL,New Zealand,,30.80,POINTS,,,11,11
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1563914,O'CONNOR Austin,Person,IRL,Ireland,,31.70,POINTS,,,52,52
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1976843,BOONZAAIJER Janneke,Person,NED,Netherlands,,31.90,POINTS,,,14,14
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1892360,FLARUP Peter T.,Person,DEN,Denmark,,32.40,POINTS,,,23,23
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1968112,MAMPRIN LOSANO Rafael,Person,BRA,Brazil,,32.40,POINTS,,,34,34
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,2779021,BERRY Susannah,Person,IRL,Ireland,,33.00,POINTS,,,28,28
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1891524,SJOBORG Sofia,Person,SWE,Sweden,,33.30,POINTS,,,8,8
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1891514,ANDERSEN Frida,Person,SWE,Sweden,,33.30,POINTS,,,32,32
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1968102,CARVALHO JORGE Marcio,Person,BRA,Brazil,,33.30,POINTS,,,58,58
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1927673,SUN Huadong,Person,CHN,China,,33.60,POINTS,,,20,20
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1946432,KITAJIMA Ryuzo,Person,JPN,Japan,,34.50,POINTS,,,12,12
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1940467,ROSE Shane,Person,AUS,Australia,,34.60,POINTS,,,2,2
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1937644,POWALA Robert,Person,POL,Poland,,34.70,POINTS,,,55,55
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1976860,de JONG Sanne,Person,NED,Netherlands,,34.80,POINTS,,,38,38
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1940455,McNAB Kevin,Person,AUS,Australia,,34.90,POINTS,,,26,26
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1974900,WINTER Michael,Person,CAN,Canada,,35.20,POINTS,,,3,3
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1909058,SILTAKORPI Sanna,Person,FIN,Finland,,35.40,POINTS,,,41,41
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1974855,PHOENIX Jessica,Person,CAN,Canada,,35.40,POINTS,,,51,51
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1956670,PRIHODA JR Miloslav,Person,CZE,Czechia,,35.70,POINTS,,,47,47
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1974890,SLEZAK Karl,Person,CAN,Canada,,35.80,POINTS,,,27,27
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1937635,KAMINSKI Jan,Person,POL,Poland,,35.80,POINTS,,,31,31
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1562276,SLAOUI Noor,Person,MAR,Morocco,,36.40,POINTS,,,45,45
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1878976,AMBROS Harald,Person,AUT,Austria,,36.50,POINTS,,,46,46
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1909054,MANNINEN Veera,Person,FIN,Finland,,36.80,POINTS,,,22,22
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1968081,PARRO Carlos,Person,BRA,Brazil,,37.70,POINTS,,,10,10
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1973936,ZABALA G. Ronald,Person,ECU,Ecuador,,37.70,POINTS,,,21,21
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1891523,ROMEIKE Louise,Person,SWE,Sweden,,37.70,POINTS,,,56,56
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1936611,ENNIS Sarah,Person,IRL,Ireland,,38.00,POINTS,,,4,4
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1977663,JOHNER Melody,Person,SUI,Switzerland,,38.40,POINTS,,,5,5
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1957927,PETERNELL Alexander,Person,RSA,South Africa,,39.00,POINTS,,,42,42
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1937636,KORYCKA Malgorzata,Person,POL,Poland,,39.40,POINTS,,,7,7
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1965387,BENITEZ VALLE Esteban,Person,ESP,Spain,,39.90,POINTS,,,24,24
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,4850481,GRAVE Manuel,Person,POR,Portugal,,40.90,POINTS,,,44,44
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1973925,WETTSTEIN Nicolas,Person,ECU,Ecuador,,42.30,POINTS,,,48,48
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1903180,MAGNUS Tine,Person,BEL,Belgium,,44.00,POINTS,,,40,40
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1956174,KAIZINGER Balazs,Person,HUN,Hungary,,45.80,POINTS,,,18,18
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1956668,TRUNDA Miroslav,Person,CZE,Czechia,,53.00,POINTS,,,19,19
2024-07-27T18:42:14+02:00,EQUOEVENINDV----------DRSS000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Dressage,Dressage,O,Equestrian,EQU,Château de Versailles,1916982,PORTALE Emiliano,Person,ITA,Italy,,,IRM,EL,,13,13
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1914921,JUNG Michael,Person,GER,Germany,,0.00,POINTS,,,49,49
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1970898,COLLETT Laura,Person,GBR,Great Britain,,0.80,POINTS,,,33,33
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1940438,BURTON Christopher,Person,AUS,Australia,,0.00,POINTS,,,50,50
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1977899,VOGG Felix,Person,SUI,Switzerland,,0.00,POINTS,,,53,53
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1946434,OIWA Yoshiaki,Person,JPN,Japan,,0.00,POINTS,,,36,36
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1970917,McEWEN Tom,Person,GBR,Great Britain,,0.00,POINTS,,,9,9
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1899847,LANDOIS Stephane,Person,FRA,France,,2.80,POINTS,,,39,39
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1946438,TOMOTO Kazuma,Person,JPN,Japan,,0.00,POINTS,,,60,60
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1939472,PRICE Tim,Person,NZL,New Zealand,,2.00,POINTS,,,59,59
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1899846,LAGHOUAG Karim Florent,Person,FRA,France,,0.00,POINTS,,,15,15
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1899866,TOUZAINT Nicolas,Person,FRA,France,,3.20,POINTS,,,63,63
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1939479,JOHNSTONE Clarke,Person,NZL,New Zealand,,4.80,POINTS,,,35,35
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1903176,de LIEDEKERKE - MEIER Lara,Person,BEL,Belgium,,1.20,POINTS,,,64,64
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1914923,KRAJEWSKI Julia,Person,GER,Germany,,4.80,POINTS,,,1,1
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1563914,O'CONNOR Austin,Person,IRL,Ireland,,0.00,POINTS,,,52,52
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1976843,BOONZAAIJER Janneke,Person,NED,Netherlands,,0.00,POINTS,,,14,14
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1951844,MARTIN Boyd,Person,USA,United States,,1.60,POINTS,,,54,54
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1976863,KOOREMANS Raf,Person,NED,Netherlands,,5.60,POINTS,,,62,62
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1916976,BERTOLI Evelina,Person,ITA,Italy,,6.40,POINTS,,,37,37
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1891514,ANDERSEN Frida,Person,SWE,Sweden,,0.00,POINTS,,,32,32
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1903178,DONCKERS Karin,Person,BEL,Belgium,,7.20,POINTS,,,16,16
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1951829,HALLIDAY Elisabeth,Person,USA,United States,,6.00,POINTS,,,30,30
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1940467,ROSE Shane,Person,AUS,Australia,,2.80,POINTS,,,2,2
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1970892,CANTER Rosalind,Person,GBR,Great Britain,,15.00,POINTS,,,57,57
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1891523,ROMEIKE Louise,Person,SWE,Sweden,,0.80,POINTS,,,56,56
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1976544,GODEL Robin,Person,SUI,Switzerland,,9.60,POINTS,,,29,29
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1974890,SLEZAK Karl,Person,CAN,Canada,,4.80,POINTS,,,27,27
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1946432,KITAJIMA Ryuzo,Person,JPN,Japan,,6.40,POINTS,,,12,12
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1936611,ENNIS Sarah,Person,IRL,Ireland,,3.20,POINTS,,,4,4
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1977663,JOHNER Melody,Person,SUI,Switzerland,,3.20,POINTS,,,5,5
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1968112,MAMPRIN LOSANO Rafael,Person,BRA,Brazil,,9.20,POINTS,,,34,34
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1927679,HUA TIAN Alex,Person,CHN,China,,20.60,POINTS,,,43,43
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1878976,AMBROS Harald,Person,AUT,Austria,,6.80,POINTS,,,46,46
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1903180,MAGNUS Tine,Person,BEL,Belgium,,2.00,POINTS,,,40,40
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1965395,DIAZ FERNANDEZ Carlos,Person,ESP,Spain,,17.60,POINTS,,,17,17
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,2779021,BERRY Susannah,Person,IRL,Ireland,,15.20,POINTS,,,28,28
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1891524,SJOBORG Sofia,Person,SWE,Sweden,,15.00,POINTS,,,8,8
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1974900,WINTER Michael,Person,CAN,Canada,,14.40,POINTS,,,3,3
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1909054,MANNINEN Veera,Person,FIN,Finland,,18.40,POINTS,,,22,22
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1909058,SILTAKORPI Sanna,Person,FIN,Finland,,21.80,POINTS,,,41,41
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1939477,PRICE Jonelle,Person,NZL,New Zealand,,28.40,POINTS,,,11,11
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1968081,PARRO Carlos,Person,BRA,Brazil,,22.40,POINTS,,,10,10
