date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,result,result_type,result_WLT,start_order
2024-07-29T21:16:39+02:00,WPOWTEAM7-------------GPA-000400--,WPOWTEAM7,Women,Women's Preliminary Round - Group A,Preliminary Round - Group A,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---CAN01,Canada,Team,CAN,Canada,7,POINTS,L,2
2024-07-31T16:41:56+02:00,WPOWTEAM7-------------GPA-000600--,WPOWTEAM7,Women,Women's Preliminary Round - Group A,Preliminary Round - Group A,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---CAN01,Canada,Team,CAN,Canada,12,POINTS,W,1
2024-07-31T16:41:56+02:00,WPOWTEAM7-------------GPA-000600--,WPOWTEAM7,Women,Women's Preliminary Round - Group A,Preliminary Round - Group A,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---CHN01,People's Republic of China,Team,CHN,China,7,POINTS,L,2
2024-07-31T19:40:53+02:00,WPOWTEAM7-------------GPB-000500--,WPOWTEAM7,Women,Women's Preliminary Round - Group B,Preliminary Round - Group B,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---ITA01,Italy,Team,ITA,Italy,3,POINTS,L,1
2024-07-31T19:40:53+02:00,WPOWTEAM7-------------GPB-000500--,WPOWTEAM7,Women,Women's Preliminary Round - Group B,Preliminary Round - Group B,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---USA01,United States of America,Team,USA,United States,10,POINTS,W,2
2024-07-31T21:09:25+02:00,WPOWTEAM7-------------GPB-000600--,WPOWTEAM7,Women,Women's Preliminary Round - Group B,Preliminary Round - Group B,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---ESP01,Spain,Team,ESP,Spain,10,POINTS,W,1
2024-07-31T21:09:25+02:00,WPOWTEAM7-------------GPB-000600--,WPOWTEAM7,Women,Women's Preliminary Round - Group B,Preliminary Round - Group B,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---GRE01,Greece,Team,GRE,Greece,8,POINTS,L,2
2024-08-01T13:44:16+02:00,WPOWTEAM7-------------GPA-000500--,WPOWTEAM7,Women,Women's Preliminary Round - Group A,Preliminary Round - Group A,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---NED01,Netherlands,Team,NED,Netherlands,14,POINTS,L,1
2024-08-01T13:44:16+02:00,WPOWTEAM7-------------GPA-000500--,WPOWTEAM7,Women,Women's Preliminary Round - Group A,Preliminary Round - Group A,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---AUS01,Australia,Team,AUS,Australia,15,POINTS,W,2
2024-08-02T15:12:17+02:00,WPOWTEAM7-------------GPA-000700--,WPOWTEAM7,Women,Women's Preliminary Round - Group A,Preliminary Round - Group A,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---AUS01,Australia,Team,AUS,Australia,10,POINTS,W,1
2024-08-02T15:12:17+02:00,WPOWTEAM7-------------GPA-000700--,WPOWTEAM7,Women,Women's Preliminary Round - Group A,Preliminary Round - Group A,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---CAN01,Canada,Team,CAN,Canada,7,POINTS,L,2
2024-08-02T16:42:11+02:00,WPOWTEAM7-------------GPB-000700--,WPOWTEAM7,Women,Women's Preliminary Round - Group B,Preliminary Round - Group B,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---GRE01,Greece,Team,GRE,Greece,8,POINTS,L,1
2024-08-02T16:42:11+02:00,WPOWTEAM7-------------GPB-000700--,WPOWTEAM7,Women,Women's Preliminary Round - Group B,Preliminary Round - Group B,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---ITA01,Italy,Team,ITA,Italy,12,POINTS,W,2
2024-08-02T19:39:33+02:00,WPOWTEAM7-------------GPB-000800--,WPOWTEAM7,Women,Women's Preliminary Round - Group B,Preliminary Round - Group B,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---USA01,United States of America,Team,USA,United States,17,POINTS,W,1
2024-08-02T19:39:33+02:00,WPOWTEAM7-------------GPB-000800--,WPOWTEAM7,Women,Women's Preliminary Round - Group B,Preliminary Round - Group B,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---FRA01,France,Team,FRA,France,5,POINTS,L,2
2024-08-02T21:18:21+02:00,WPOWTEAM7-------------GPA-000800--,WPOWTEAM7,Women,Women's Preliminary Round - Group A,Preliminary Round - Group A,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---CHN01,People's Republic of China,Team,CHN,China,11,POINTS,L,1
2024-08-02T21:18:21+02:00,WPOWTEAM7-------------GPA-000800--,WPOWTEAM7,Women,Women's Preliminary Round - Group A,Preliminary Round - Group A,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---HUN01,Hungary,Team,HUN,Hungary,17,POINTS,W,2
2024-08-04T15:18:02+02:00,WPOWTEAM7-------------GPA-000900--,WPOWTEAM7,Women,Women's Preliminary Round - Group A,Preliminary Round - Group A,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---HUN01,Hungary,Team,HUN,Hungary,12,POINTS,L,1
2024-08-04T15:18:02+02:00,WPOWTEAM7-------------GPA-000900--,WPOWTEAM7,Women,Women's Preliminary Round - Group A,Preliminary Round - Group A,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---AUS01,Australia,Team,AUS,Australia,14,POINTS,W,2
2024-08-04T16:42:56+02:00,WPOWTEAM7-------------GPB-000900--,WPOWTEAM7,Women,Women's Preliminary Round - Group B,Preliminary Round - Group B,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---ITA01,Italy,Team,ITA,Italy,11,POINTS,L,1
2024-08-04T16:42:56+02:00,WPOWTEAM7-------------GPB-000900--,WPOWTEAM7,Women,Women's Preliminary Round - Group B,Preliminary Round - Group B,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---ESP01,Spain,Team,ESP,Spain,13,POINTS,W,2
2024-08-04T19:42:32+02:00,WPOWTEAM7-------------GPA-001000--,WPOWTEAM7,Women,Women's Preliminary Round - Group A,Preliminary Round - Group A,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---CAN01,Canada,Team,CAN,Canada,11,POINTS,L,1
2024-08-04T19:42:32+02:00,WPOWTEAM7-------------GPA-001000--,WPOWTEAM7,Women,Women's Preliminary Round - Group A,Preliminary Round - Group A,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---NED01,Netherlands,Team,NED,Netherlands,20,POINTS,W,2
2024-08-04T21:11:16+02:00,WPOWTEAM7-------------GPB-001000--,WPOWTEAM7,Women,Women's Preliminary Round - Group B,Preliminary Round - Group B,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---FRA01,France,Team,FRA,France,4,POINTS,L,1
2024-08-04T21:11:16+02:00,WPOWTEAM7-------------GPB-001000--,WPOWTEAM7,Women,Women's Preliminary Round - Group B,Preliminary Round - Group B,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---GRE01,Greece,Team,GRE,Greece,11,POINTS,W,2
2024-08-06T15:11:10+02:00,WPOWTEAM7-------------QFNL000400--,WPOWTEAM7,Women,Women's Quarterfinal,Quarterfinal,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---CAN01,Canada,Team,CAN,Canada,8,POINTS,L,1
2024-08-06T15:11:10+02:00,WPOWTEAM7-------------QFNL000400--,WPOWTEAM7,Women,Women's Quarterfinal,Quarterfinal,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---ESP01,Spain,Team,ESP,Spain,18,POINTS,W,2
2024-08-06T16:43:48+02:00,WPOWTEAM7-------------QFNL000300--,WPOWTEAM7,Women,Women's Quarterfinal,Quarterfinal,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---NED01,Netherlands,Team,NED,Netherlands,11,POINTS,W,1
2024-08-06T16:43:48+02:00,WPOWTEAM7-------------QFNL000300--,WPOWTEAM7,Women,Women's Quarterfinal,Quarterfinal,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---ITA01,Italy,Team,ITA,Italy,8,POINTS,L,2
2024-08-06T20:11:33+02:00,WPOWTEAM7-------------QFNL000100--,WPOWTEAM7,Women,Women's Quarterfinal,Quarterfinal,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---AUS01,Australia,Team,AUS,Australia,9,POINTS,W,1
2024-08-06T20:11:33+02:00,WPOWTEAM7-------------QFNL000100--,WPOWTEAM7,Women,Women's Quarterfinal,Quarterfinal,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---GRE01,Greece,Team,GRE,Greece,6,POINTS,L,2
2024-08-06T21:42:50+02:00,WPOWTEAM7-------------QFNL000200--,WPOWTEAM7,Women,Women's Quarterfinal,Quarterfinal,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---HUN01,Hungary,Team,HUN,Hungary,4,POINTS,L,1
2024-08-06T21:42:50+02:00,WPOWTEAM7-------------QFNL000200--,WPOWTEAM7,Women,Women's Quarterfinal,Quarterfinal,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---USA01,United States of America,Team,USA,United States,5,POINTS,W,2
2024-08-08T14:05:27+02:00,WPOWTEAM7-------------SF5-000200--,WPOWTEAM7,Women,Women's Classification 5th-8th,Classification 5th-8th,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---ITA01,Italy,Team,ITA,Italy,10,POINTS,W,1
2024-08-08T14:05:27+02:00,WPOWTEAM7-------------SF5-000200--,WPOWTEAM7,Women,Women's Classification 5th-8th,Classification 5th-8th,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---CAN01,Canada,Team,CAN,Canada,5,POINTS,L,2
2024-08-08T19:07:03+02:00,WPOWTEAM7-------------SF5-000100--,WPOWTEAM7,Women,Women's Classification 5th-8th,Classification 5th-8th,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---GRE01,Greece,Team,GRE,Greece,9,POINTS,L,1
2024-08-08T19:07:03+02:00,WPOWTEAM7-------------SF5-000100--,WPOWTEAM7,Women,Women's Classification 5th-8th,Classification 5th-8th,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---HUN01,Hungary,Team,HUN,Hungary,12,POINTS,W,2
2024-08-08T21:04:20+02:00,WPOWTEAM7-------------SFNL000100--,WPOWTEAM7,Women,Women's Semifinal,Semifinal,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---AUS01,Australia,Team,AUS,Australia,14,POINTS,W,1
2024-08-08T21:04:20+02:00,WPOWTEAM7-------------SFNL000100--,WPOWTEAM7,Women,Women's Semifinal,Semifinal,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---USA01,United States of America,Team,USA,United States,13,POINTS,L,2
2024-08-08T21:08:29+02:00,WPOWTEAM7-------------SFNL000200--,WPOWTEAM7,Women,Women's Semifinal,Semifinal,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---NED01,Netherlands,Team,NED,Netherlands,18,POINTS,L,1
2024-08-08T21:08:29+02:00,WPOWTEAM7-------------SFNL000200--,WPOWTEAM7,Women,Women's Semifinal,Semifinal,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---ESP01,Spain,Team,ESP,Spain,19,POINTS,W,2
2024-08-10T10:10:56+02:00,WPOWTEAM7-------------FNL-000400--,WPOWTEAM7,Women,Women's Classification 7th-8th,Classification 7th-8th,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---GRE01,Greece,Team,GRE,Greece,19,POINTS,W,1
2024-08-10T10:10:56+02:00,WPOWTEAM7-------------FNL-000400--,WPOWTEAM7,Women,Women's Classification 7th-8th,Classification 7th-8th,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---CAN01,Canada,Team,CAN,Canada,10,POINTS,L,2
2024-08-10T11:47:55+02:00,WPOWTEAM7-------------FNL-000200--,WPOWTEAM7,Women,Women's Bronze Medal Match,Bronze Medal Match,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---USA01,United States of America,Team,USA,United States,10,POINTS,L,1
2024-08-10T11:47:55+02:00,WPOWTEAM7-------------FNL-000200--,WPOWTEAM7,Women,Women's Bronze Medal Match,Bronze Medal Match,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---NED01,Netherlands,Team,NED,Netherlands,11,POINTS,W,2
2024-08-10T15:17:51+02:00,WPOWTEAM7-------------FNL-000300--,WPOWTEAM7,Women,Women's Classification 5th-6th,Classification 5th-6th,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---HUN01,Hungary,Team,HUN,Hungary,15,POINTS,W,1
2024-08-10T15:17:51+02:00,WPOWTEAM7-------------FNL-000300--,WPOWTEAM7,Women,Women's Classification 5th-6th,Classification 5th-6th,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---ITA01,Italy,Team,ITA,Italy,12,POINTS,L,2
2024-08-10T16:37:57+02:00,WPOWTEAM7-------------FNL-000100--,WPOWTEAM7,Women,Women's Gold Medal Match,Gold Medal Match,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---AUS01,Australia,Team,AUS,Australia,9,POINTS,L,1
2024-08-10T16:37:57+02:00,WPOWTEAM7-------------FNL-000100--,WPOWTEAM7,Women,Women's Gold Medal Match,Gold Medal Match,W,Water Polo,WPO,Paris La Defense Arena,WPOWTEAM7---ESP01,Spain,Team,ESP,Spain,11,POINTS,W,2
