date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,result,result_type,result_WLT,result_IRM
2024-07-28T16:38:47+02:00,JUDM66KG--------------SFNL000200--,JUDM66KG,Men -66 kg,Men -66 kg Semifinal of Table B,Semifinal of Table B,M,Judo,JUD,Champ-de-Mars Arena,1953840,LIMA Willian,Person,BRA,Brazil,10,POINTS,W,
2024-07-28T16:38:47+02:00,JUDM66KG--------------REP1000100--,JUDM66KG,Men -66 kg,Men -66 kg Repechage contest,Repechage,M,Judo,JUD,Champ-de-Mars Arena,1948089,BUNCIC Strahinja,Person,SRB,Serbia,10,POINTS,W,
2024-07-28T16:38:47+02:00,JUDM66KG--------------REP1000100--,JUDM66KG,Men -66 kg,Men -66 kg Repechage contest,Repechage,M,Judo,JUD,Champ-de-Mars Arena,1898472,EMOMALI Nurali,Person,TJK,Tajikistan,0,POINTS,L,
2024-07-28T17:39:47+02:00,JUDM66KG--------------REPF000100--,JUDM66KG,Men -66 kg,Men -66 kg Contest for Bronze Medal A,Contest for Bronze Medal A,M,Judo,JUD,Champ-de-Mars Arena,1948089,BUNCIC Strahinja,Person,SRB,Serbia,0,POINTS,L,
2024-07-28T17:39:47+02:00,JUDM66KG--------------REPF000100--,JUDM66KG,Men -66 kg,Men -66 kg Contest for Bronze Medal A,Contest for Bronze Medal A,M,Judo,JUD,Champ-de-Mars Arena,1935410,KYRGYZBAYEV Gusman,Person,KAZ,Kazakhstan,1,POINTS,W,
2024-07-28T17:50:28+02:00,JUDM66KG--------------REPF000200--,JUDM66KG,Men -66 kg,Men -66 kg Contest for Bronze Medal B,Contest for Bronze Medal B,M,Judo,JUD,Champ-de-Mars Arena,1891307,KHYAR Walide,Person,FRA,France,0,POINTS,L,
2024-07-28T17:50:28+02:00,JUDM66KG--------------REPF000200--,JUDM66KG,Men -66 kg,Men -66 kg Contest for Bronze Medal B,Contest for Bronze Medal B,M,Judo,JUD,Champ-de-Mars Arena,1561138,VIERU Denis,Person,MDA,Republic of Moldova,1,POINTS,W,
2024-07-28T17:59:30+02:00,JUDM66KG--------------FNL-000100--,JUDM66KG,Men -66 kg,Men -66 kg Final,Final,M,Judo,JUD,Champ-de-Mars Arena,1896763,ABE Hifumi,Person,JPN,Japan,10,POINTS,W,
2024-07-28T17:59:30+02:00,JUDM66KG--------------FNL-000100--,JUDM66KG,Men -66 kg,Men -66 kg Final,Final,M,Judo,JUD,Champ-de-Mars Arena,1953840,LIMA Willian,Person,BRA,Brazil,0,POINTS,L,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-000300--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1955527,MARGELIDON Arthur,Person,CAN,Canada,1,POINTS,W,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-000300--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1567396,KHOJAZODA Behruzi,Person,TJK,Tajikistan,0,POINTS,L,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-000800--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1566416,GASSNER Samuel,Person,AUT,Austria,10,POINTS,W,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-000800--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1969797,BAYAN Hasan,Person,SYR,Syria,0,POINTS,L,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-001500--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1563773,YULDOSHEV Murodjon,Person,UZB,Uzbekistan,10,POINTS,W,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-001500--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1935412,SHAMSHAYEV Daniyar,Person,KAZ,Kazakhstan,0,POINTS,L,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-001400--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1563539,CASES ROCA Salvador,Person,ESP,Spain,10,POINTS,W,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-001400--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1545341,NJIE Faye,Person,GAM,Gambia,0,POINTS,L,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-001200--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1887624,MLUGU Andrew Thomas,Person,TAN,Tanzania,10,POINTS,W,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-001200--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1975800,TAI TIN William,Person,SAM,Samoa,1,POINTS,L,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-001300--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1977879,STUMP Nils,Person,SUI,Switzerland,0,POINTS,L,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-001300--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1914451,BATZAYA Erdenebayar,Person,MGL,Mongolia,1,POINTS,W,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-000500--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1925350,LOMBARDO Manuel,Person,ITA,Italy,10,POINTS,W,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-000500--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1957158,STODOLSKI Adam,Person,POL,Poland,0,POINTS,L,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-000400--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1563093,WANDTKE Igor,Person,GER,Germany,10,POINTS,W,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-000400--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1541467,de OLIVEIRA Roldeney,Person,STP,Sao Tome & Principe,0,POINTS,L,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-001600--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1951581,YONEZUKA Jack,Person,USA,United States,0,POINTS,L,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-001600--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1563437,OSMANOV Adil,Person,MDA,Republic of Moldova,10,POINTS,W,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-000600--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1898904,TERADA Masayuki,Person,THA,Thailand,11,POINTS,W,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-000600--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1925106,METELLUS Philippe Abel,Person,HAI,Haiti,0,POINTS,L,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-000700--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1953781,CARGNIN Daniel,Person,BRA,Brazil,0,POINTS,L,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-000700--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1550169,GJAKOVA Akil,Person,KOS,Kosovo,10,POINTS,W,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-001100--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1548829,SHAVDATUASHVILI Lasha,Person,GEO,Georgia,0,POINTS,L,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-001100--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1891311,GABA Joan-Benjamin,Person,FRA,France,10,POINTS,W,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-001000--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1562641,HRISTOV Mark,Person,BUL,Bulgaria,10,POINTS,W,
2024-07-29T11:44:36+02:00,JUDM73KG--------------R32-001000--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1535385,HOUSSEIN Alexandre,Person,DJI,Djibouti,0,POINTS,L,
2024-07-29T11:53:50+02:00,JUDM73KG--------------R32-000200--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1892943,BUTBUL Tohar,Person,ISR,Israel,10,POINTS,W,
2024-07-29T11:53:50+02:00,JUDM73KG--------------R32-000200--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1962829,DRIS Messaoud Redouane,Person,ALG,Algeria,0,IRM_POINTS,L,DSQ
2024-07-29T13:07:07+02:00,JUDM73KG--------------8FNL000600--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 16,Elimination Round of 16,M,Judo,JUD,Champ-de-Mars Arena,1891311,GABA Joan-Benjamin,Person,FRA,France,10,POINTS,W,
2024-07-29T13:07:07+02:00,JUDM73KG--------------8FNL000600--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 16,Elimination Round of 16,M,Judo,JUD,Champ-de-Mars Arena,1887624,MLUGU Andrew Thomas,Person,TAN,Tanzania,0,POINTS,L,
2024-07-29T13:07:07+02:00,JUDM73KG--------------8FNL000700--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 16,Elimination Round of 16,M,Judo,JUD,Champ-de-Mars Arena,1914451,BATZAYA Erdenebayar,Person,MGL,Mongolia,1,POINTS,W,
2024-07-29T13:07:07+02:00,JUDM73KG--------------8FNL000700--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 16,Elimination Round of 16,M,Judo,JUD,Champ-de-Mars Arena,1563539,CASES ROCA Salvador,Person,ESP,Spain,0,POINTS,L,
2024-07-29T13:07:07+02:00,JUDM73KG--------------8FNL000100--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 16,Elimination Round of 16,M,Judo,JUD,Champ-de-Mars Arena,1972337,HEYDAROV Hidayat,Person,AZE,Azerbaijan,10,POINTS,W,
2024-07-29T13:07:07+02:00,JUDM73KG--------------8FNL000100--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 16,Elimination Round of 16,M,Judo,JUD,Champ-de-Mars Arena,1892943,BUTBUL Tohar,Person,ISR,Israel,0,POINTS,L,
2024-07-29T13:07:07+02:00,JUDM73KG--------------8FNL000500--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 16,Elimination Round of 16,M,Judo,JUD,Champ-de-Mars Arena,1896740,HASHIMOTO Soichi,Person,JPN,Japan,1,POINTS,W,
2024-07-29T13:07:07+02:00,JUDM73KG--------------8FNL000500--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 16,Elimination Round of 16,M,Judo,JUD,Champ-de-Mars Arena,1562641,HRISTOV Mark,Person,BUL,Bulgaria,0,POINTS,L,
2024-07-29T13:07:07+02:00,JUDM73KG--------------8FNL000400--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 16,Elimination Round of 16,M,Judo,JUD,Champ-de-Mars Arena,1550169,GJAKOVA Akil,Person,KOS,Kosovo,10,POINTS,W,
2024-07-29T13:07:07+02:00,JUDM73KG--------------8FNL000400--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 16,Elimination Round of 16,M,Judo,JUD,Champ-de-Mars Arena,1566416,GASSNER Samuel,Person,AUT,Austria,0,POINTS,L,
2024-07-29T13:07:07+02:00,JUDM73KG--------------8FNL000800--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 16,Elimination Round of 16,M,Judo,JUD,Champ-de-Mars Arena,1563773,YULDOSHEV Murodjon,Person,UZB,Uzbekistan,0,POINTS,L,
2024-07-29T13:07:07+02:00,JUDM73KG--------------8FNL000800--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 16,Elimination Round of 16,M,Judo,JUD,Champ-de-Mars Arena,1563437,OSMANOV Adil,Person,MDA,Republic of Moldova,10,POINTS,W,
2024-07-29T13:07:07+02:00,JUDM73KG--------------8FNL000200--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 16,Elimination Round of 16,M,Judo,JUD,Champ-de-Mars Arena,1955527,MARGELIDON Arthur,Person,CAN,Canada,10,POINTS,W,
2024-07-29T13:07:07+02:00,JUDM73KG--------------8FNL000200--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 16,Elimination Round of 16,M,Judo,JUD,Champ-de-Mars Arena,1563093,WANDTKE Igor,Person,GER,Germany,0,POINTS,L,
2024-07-29T13:07:07+02:00,JUDM73KG--------------8FNL000300--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 16,Elimination Round of 16,M,Judo,JUD,Champ-de-Mars Arena,1925350,LOMBARDO Manuel,Person,ITA,Italy,1,POINTS,W,
2024-07-29T13:07:07+02:00,JUDM73KG--------------8FNL000300--,JUDM73KG,Men -73 kg,Men -73 kg Elimination Round of 16,Elimination Round of 16,M,Judo,JUD,Champ-de-Mars Arena,1898904,TERADA Masayuki,Person,THA,Thailand,0,POINTS,L,
2024-07-29T14:07:48+02:00,JUDM73KG--------------QFNL000100--,JUDM73KG,Men -73 kg,Men -73 kg Quarterfinal,Quarterfinal,M,Judo,JUD,Champ-de-Mars Arena,1972337,HEYDAROV Hidayat,Person,AZE,Azerbaijan,10,POINTS,W,
2024-07-29T14:07:48+02:00,JUDM73KG--------------QFNL000100--,JUDM73KG,Men -73 kg,Men -73 kg Quarterfinal,Quarterfinal,M,Judo,JUD,Champ-de-Mars Arena,1955527,MARGELIDON Arthur,Person,CAN,Canada,0,POINTS,L,
2024-07-29T14:07:48+02:00,JUDM73KG--------------QFNL000200--,JUDM73KG,Men -73 kg,Men -73 kg Quarterfinal,Quarterfinal,M,Judo,JUD,Champ-de-Mars Arena,1925350,LOMBARDO Manuel,Person,ITA,Italy,0,POINTS,L,
2024-07-29T14:07:48+02:00,JUDM73KG--------------QFNL000200--,JUDM73KG,Men -73 kg,Men -73 kg Quarterfinal,Quarterfinal,M,Judo,JUD,Champ-de-Mars Arena,1550169,GJAKOVA Akil,Person,KOS,Kosovo,10,POINTS,W,
2024-07-29T14:07:48+02:00,JUDM73KG--------------QFNL000300--,JUDM73KG,Men -73 kg,Men -73 kg Quarterfinal,Quarterfinal,M,Judo,JUD,Champ-de-Mars Arena,1896740,HASHIMOTO Soichi,Person,JPN,Japan,0,POINTS,L,
2024-07-29T14:07:48+02:00,JUDM73KG--------------QFNL000300--,JUDM73KG,Men -73 kg,Men -73 kg Quarterfinal,Quarterfinal,M,Judo,JUD,Champ-de-Mars Arena,1891311,GABA Joan-Benjamin,Person,FRA,France,10,POINTS,W,
2024-07-29T14:07:49+02:00,JUDM73KG--------------QFNL000400--,JUDM73KG,Men -73 kg,Men -73 kg Quarterfinal,Quarterfinal,M,Judo,JUD,Champ-de-Mars Arena,1914451,BATZAYA Erdenebayar,Person,MGL,Mongolia,0,POINTS,L,
2024-07-29T14:07:49+02:00,JUDM73KG--------------QFNL000400--,JUDM73KG,Men -73 kg,Men -73 kg Quarterfinal,Quarterfinal,M,Judo,JUD,Champ-de-Mars Arena,1563437,OSMANOV Adil,Person,MDA,Republic of Moldova,10,POINTS,W,
2024-07-29T17:21:22+02:00,JUDM73KG--------------SFNL000200--,JUDM73KG,Men -73 kg,Men -73 kg Semifinal of Table B,Semifinal of Table B,M,Judo,JUD,Champ-de-Mars Arena,1891311,GABA Joan-Benjamin,Person,FRA,France,11,POINTS,W,
2024-07-29T17:21:22+02:00,JUDM73KG--------------SFNL000200--,JUDM73KG,Men -73 kg,Men -73 kg Semifinal of Table B,Semifinal of Table B,M,Judo,JUD,Champ-de-Mars Arena,1563437,OSMANOV Adil,Person,MDA,Republic of Moldova,0,POINTS,L,
2024-07-29T17:21:22+02:00,JUDM73KG--------------REP1000100--,JUDM73KG,Men -73 kg,Men -73 kg Repechage contest,Repechage,M,Judo,JUD,Champ-de-Mars Arena,1955527,MARGELIDON Arthur,Person,CAN,Canada,0,POINTS,L,
2024-07-29T17:21:22+02:00,JUDM73KG--------------REP1000100--,JUDM73KG,Men -73 kg,Men -73 kg Repechage contest,Repechage,M,Judo,JUD,Champ-de-Mars Arena,1925350,LOMBARDO Manuel,Person,ITA,Italy,10,POINTS,W,
2024-07-29T17:21:22+02:00,JUDM73KG--------------REP1000200--,JUDM73KG,Men -73 kg,Men -73 kg Repechage contest,Repechage,M,Judo,JUD,Champ-de-Mars Arena,1896740,HASHIMOTO Soichi,Person,JPN,Japan,10,POINTS,W,
2024-07-29T17:21:22+02:00,JUDM73KG--------------REP1000200--,JUDM73KG,Men -73 kg,Men -73 kg Repechage contest,Repechage,M,Judo,JUD,Champ-de-Mars Arena,1914451,BATZAYA Erdenebayar,Person,MGL,Mongolia,0,POINTS,L,
2024-07-29T17:21:22+02:00,JUDM73KG--------------SFNL000100--,JUDM73KG,Men -73 kg,Men -73 kg Semifinal of Table A,Semifinal of Table A,M,Judo,JUD,Champ-de-Mars Arena,1972337,HEYDAROV Hidayat,Person,AZE,Azerbaijan,1,POINTS,W,
2024-07-29T17:21:22+02:00,JUDM73KG--------------SFNL000100--,JUDM73KG,Men -73 kg,Men -73 kg Semifinal of Table A,Semifinal of Table A,M,Judo,JUD,Champ-de-Mars Arena,1550169,GJAKOVA Akil,Person,KOS,Kosovo,0,POINTS,L,
2024-07-29T18:23:03+02:00,JUDM73KG--------------REPF000100--,JUDM73KG,Men -73 kg,Men -73 kg Contest for Bronze Medal A,Contest for Bronze Medal A,M,Judo,JUD,Champ-de-Mars Arena,1925350,LOMBARDO Manuel,Person,ITA,Italy,0,POINTS,L,
2024-07-29T18:23:03+02:00,JUDM73KG--------------REPF000100--,JUDM73KG,Men -73 kg,Men -73 kg Contest for Bronze Medal A,Contest for Bronze Medal A,M,Judo,JUD,Champ-de-Mars Arena,1563437,OSMANOV Adil,Person,MDA,Republic of Moldova,10,POINTS,W,
2024-07-29T18:24:55+02:00,JUDM73KG--------------REPF000200--,JUDM73KG,Men -73 kg,Men -73 kg Contest for Bronze Medal B,Contest for Bronze Medal B,M,Judo,JUD,Champ-de-Mars Arena,1896740,HASHIMOTO Soichi,Person,JPN,Japan,1,POINTS,W,
2024-07-29T18:24:55+02:00,JUDM73KG--------------REPF000200--,JUDM73KG,Men -73 kg,Men -73 kg Contest for Bronze Medal B,Contest for Bronze Medal B,M,Judo,JUD,Champ-de-Mars Arena,1550169,GJAKOVA Akil,Person,KOS,Kosovo,0,POINTS,L,
2024-07-29T18:46:19+02:00,JUDM73KG--------------FNL-000100--,JUDM73KG,Men -73 kg,Men -73 kg Final,Final,M,Judo,JUD,Champ-de-Mars Arena,1972337,HEYDAROV Hidayat,Person,AZE,Azerbaijan,10,POINTS,W,
2024-07-29T18:46:19+02:00,JUDM73KG--------------FNL-000100--,JUDM73KG,Men -73 kg,Men -73 kg Final,Final,M,Judo,JUD,Champ-de-Mars Arena,1891311,GABA Joan-Benjamin,Person,FRA,France,0,POINTS,L,
2024-07-30T10:14:22+02:00,JUDM81KG--------------R64-003000--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 64,Elimination Round of 64,M,Judo,JUD,Champ-de-Mars Arena,1891314,DJALO Alpha Oumar,Person,FRA,France,1,POINTS,W,
2024-07-30T10:14:22+02:00,JUDM81KG--------------R64-003000--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 64,Elimination Round of 64,M,Judo,JUD,Champ-de-Mars Arena,1564512,ABDELGHANY Abdelrahman,Person,EGY,Egypt,0,POINTS,L,
2024-07-30T12:12:30+02:00,JUDM81KG--------------R32-001000--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1566414,BORCHASHVILI Wachid,Person,AUT,Austria,11,POINTS,W,
2024-07-30T12:12:30+02:00,JUDM81KG--------------R32-001000--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1918295,FAIZAD Mohammad Samim,Person,AFG,Afghanistan,0,POINTS,L,
2024-07-30T12:12:30+02:00,JUDM81KG--------------R32-001100--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1570561,MAKHMADBEKOV Somon,Person,TJK,Tajikistan,10,POINTS,W,
2024-07-30T12:12:30+02:00,JUDM81KG--------------R32-001100--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1932622,BADAWI Fares,Person,PLE,Palestine,0,POINTS,L,
2024-07-30T12:12:30+02:00,JUDM81KG--------------R32-000700--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1955535,GAUTHIER DRAPEAU Francois,Person,CAN,Canada,10,POINTS,W,
2024-07-30T12:12:30+02:00,JUDM81KG--------------R32-000700--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1943499,FERNANDO Joao,Person,POR,Portugal,0,POINTS,L,
2024-07-30T12:12:30+02:00,JUDM81KG--------------R32-000600--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1925515,ESPOSITO Antonio,Person,ITA,Italy,10,POINTS,W,
2024-07-30T12:12:30+02:00,JUDM81KG--------------R32-000600--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1962549,HOUINATO Valentin,Person,BEN,Benin,0,POINTS,L,
2024-07-30T12:12:30+02:00,JUDM81KG--------------R32-000100--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1903244,CASSE Matthias,Person,BEL,Belgium,11,POINTS,W,
2024-07-30T12:12:30+02:00,JUDM81KG--------------R32-000100--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1894587,ARAB Sibghatullah,Person,EOR,EOR,1,POINTS,L,
2024-07-30T12:12:30+02:00,JUDM81KG--------------R32-000400--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1538488,GERBEKOV Askerbii,Person,BRN,Bahrain,0,POINTS,L,
2024-07-30T12:12:30+02:00,JUDM81KG--------------R32-000400--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1569984,ALBAYRAK Vedat,Person,TUR,Türkiye,10,POINTS,W,
2024-07-30T12:12:30+02:00,JUDM81KG--------------R32-000500--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1953799,SCHIMIDT Guilherme,Person,BRA,Brazil,11,POINTS,W,
2024-07-30T12:12:30+02:00,JUDM81KG--------------R32-000500--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1962545,SHERIFOVSKI Edi,Person,MKD,North Macedonia,0,POINTS,L,
2024-07-30T12:12:30+02:00,JUDM81KG--------------R32-000900--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1546651,GRIGALASHVILI Tato,Person,GEO,Georgia,10,POINTS,W,
2024-07-30T12:12:30+02:00,JUDM81KG--------------R32-000900--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1563486,LATISEV Mihail,Person,MDA,Republic of Moldova,0,POINTS,L,
2024-07-30T12:12:30+02:00,JUDM81KG--------------R32-000800--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1535376,TATALASHVILI Nugzari,Person,UAE,UA Emirates,0,POINTS,L,
2024-07-30T12:12:30+02:00,JUDM81KG--------------R32-000800--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1550088,GANDIA Adrian,Person,PUR,Puerto Rico,11,POINTS,W,
2024-07-30T12:12:30+02:00,JUDM81KG--------------R32-000300--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1896765,NAGASE Takanori,Person,JPN,Japan,10,POINTS,W,
2024-07-30T12:12:30+02:00,JUDM81KG--------------R32-000300--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1912784,APRAHAMIAN Alain,Person,URU,Uruguay,0,POINTS,L,
2024-07-30T12:12:30+02:00,JUDM81KG--------------R32-000200--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1935413,ZHUBANAZAR Abylaikhan,Person,KAZ,Kazakhstan,0,POINTS,L,
2024-07-30T12:12:30+02:00,JUDM81KG--------------R32-000200--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1911113,UNGVARI Attila,Person,HUN,Hungary,1,POINTS,W,
2024-07-30T12:12:31+02:00,JUDM81KG--------------R32-001600--,JUDM81KG,Men -81 kg,Men -81 kg Elimination Round of 32,Elimination Round of 32,M,Judo,JUD,Champ-de-Mars Arena,1565579,BOLTABOEV Sharofiddin,Person,UZB,Uzbekistan,10,POINTS,W,
