date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,result,result_type,result_WLT,result_IRM,start_order
2024-08-09T18:23:34+02:00,BKGWINDIVID-----------GPD-000500--,BKGWINDIVID,B-Girls,B-Girls Round Robin - Group D,Round Robin - Group D,W,Breaking,BKG,La Concorde 1,1953039,AYUMI,Person,JPN,Japan,2,POINTS,,,BLUE
2024-08-09T18:29:36+02:00,BKGWINDIVID-----------GPD-000600--,BKGWINDIVID,B-Girls,B-Girls Round Robin - Group D,Round Robin - Group D,W,Breaking,BKG,La Concorde 1,1897537,KATE,Person,UKR,Ukraine,1,POINTS,,,RED
2024-08-09T18:29:36+02:00,BKGWINDIVID-----------GPD-000600--,BKGWINDIVID,B-Girls,B-Girls Round Robin - Group D,Round Robin - Group D,W,Breaking,BKG,La Concorde 1,1897538,STEFANI,Person,UKR,Ukraine,1,POINTS,,,BLUE
2024-08-09T18:35:28+02:00,BKGWINDIVID-----------GPA-000500--,BKGWINDIVID,B-Girls,B-Girls Round Robin - Group A,Round Robin - Group A,W,Breaking,BKG,La Concorde 1,1965472,INDIA,Person,NED,Netherlands,2,POINTS,,,RED
2024-08-09T18:35:28+02:00,BKGWINDIVID-----------GPA-000500--,BKGWINDIVID,B-Girls,B-Girls Round Robin - Group A,Round Robin - Group A,W,Breaking,BKG,La Concorde 1,1909907,671,Person,CHN,China,0,POINTS,,,BLUE
2024-08-09T18:41:36+02:00,BKGWINDIVID-----------GPA-000600--,BKGWINDIVID,B-Girls,B-Girls Round Robin - Group A,Round Robin - Group A,W,Breaking,BKG,La Concorde 1,1956713,VANESSA,Person,POR,Portugal,0,POINTS,,,RED
2024-08-09T18:41:36+02:00,BKGWINDIVID-----------GPA-000600--,BKGWINDIVID,B-Girls,B-Girls Round Robin - Group A,Round Robin - Group A,W,Breaking,BKG,La Concorde 1,1955585,SUNNY,Person,USA,United States,2,POINTS,,,BLUE
2024-08-09T20:16:04+02:00,BKGWINDIVID-----------QFNL000200--,BKGWINDIVID,B-Girls,B-Girls Quarterfinal 2,Quarterfinal 2,W,Breaking,BKG,La Concorde 1,1953039,AYUMI,Person,JPN,Japan,1,POINTS,L,,RED
2024-08-09T20:16:04+02:00,BKGWINDIVID-----------QFNL000200--,BKGWINDIVID,B-Girls,B-Girls Quarterfinal 2,Quarterfinal 2,W,Breaking,BKG,La Concorde 1,1965472,INDIA,Person,NED,Netherlands,2,POINTS,W,,BLUE
2024-08-09T20:24:15+02:00,BKGWINDIVID-----------QFNL000300--,BKGWINDIVID,B-Girls,B-Girls Quarterfinal 3,Quarterfinal 3,W,Breaking,BKG,La Concorde 1,1909907,671,Person,CHN,China,3,POINTS,W,,RED
2024-08-09T20:24:15+02:00,BKGWINDIVID-----------QFNL000300--,BKGWINDIVID,B-Girls,B-Girls Quarterfinal 3,Quarterfinal 3,W,Breaking,BKG,La Concorde 1,1897537,KATE,Person,UKR,Ukraine,0,POINTS,L,,BLUE
2024-08-09T20:33:57+02:00,BKGWINDIVID-----------QFNL000400--,BKGWINDIVID,B-Girls,B-Girls Quarterfinal 4,Quarterfinal 4,W,Breaking,BKG,La Concorde 1,1909908,YING ZI,Person,CHN,China,0,POINTS,L,,RED
2024-08-09T20:33:57+02:00,BKGWINDIVID-----------QFNL000400--,BKGWINDIVID,B-Girls,B-Girls Quarterfinal 4,Quarterfinal 4,W,Breaking,BKG,La Concorde 1,1924559,NICKA,Person,LTU,Lithuania,3,POINTS,W,,BLUE
2024-08-09T20:34:34+02:00,BKGWINDIVID-----------QFNL000100--,BKGWINDIVID,B-Girls,B-Girls Quarterfinal 1,Quarterfinal 1,W,Breaking,BKG,La Concorde 1,1880195,SYSSY,Person,FRA,France,0,POINTS,L,,RED
2024-08-09T20:34:34+02:00,BKGWINDIVID-----------QFNL000100--,BKGWINDIVID,B-Girls,B-Girls Quarterfinal 1,Quarterfinal 1,W,Breaking,BKG,La Concorde 1,1953038,AMI,Person,JPN,Japan,3,POINTS,W,,BLUE
2024-08-09T20:55:59+02:00,BKGWINDIVID-----------SFNL000100--,BKGWINDIVID,B-Girls,B-Girls Semifinal 1,Semifinal 1,W,Breaking,BKG,La Concorde 1,1953038,AMI,Person,JPN,Japan,2,POINTS,W,,RED
2024-08-09T20:55:59+02:00,BKGWINDIVID-----------SFNL000100--,BKGWINDIVID,B-Girls,B-Girls Semifinal 1,Semifinal 1,W,Breaking,BKG,La Concorde 1,1965472,INDIA,Person,NED,Netherlands,1,POINTS,L,,BLUE
2024-08-09T21:06:06+02:00,BKGWINDIVID-----------SFNL000200--,BKGWINDIVID,B-Girls,B-Girls Semifinal 2,Semifinal 2,W,Breaking,BKG,La Concorde 1,1909907,671,Person,CHN,China,1,POINTS,L,,RED
2024-08-09T21:06:06+02:00,BKGWINDIVID-----------SFNL000200--,BKGWINDIVID,B-Girls,B-Girls Semifinal 2,Semifinal 2,W,Breaking,BKG,La Concorde 1,1924559,NICKA,Person,LTU,Lithuania,2,POINTS,W,,BLUE
2024-08-09T21:26:17+02:00,BKGWINDIVID-----------FNL-000200--,BKGWINDIVID,B-Girls,B-Girls Bronze Medal Battle,Bronze Medal Battle,W,Breaking,BKG,La Concorde 1,1965472,INDIA,Person,NED,Netherlands,1,POINTS,L,,RED
2024-08-09T21:26:17+02:00,BKGWINDIVID-----------FNL-000200--,BKGWINDIVID,B-Girls,B-Girls Bronze Medal Battle,Bronze Medal Battle,W,Breaking,BKG,La Concorde 1,1909907,671,Person,CHN,China,2,POINTS,W,,BLUE
2024-08-09T21:32:39+02:00,BKGWINDIVID-----------R32-000100--,BKGWINDIVID,B-Girls,B-Girls Pre-Qualifier Battle,Pre-Qualifier Battle,W,Breaking,BKG,La Concorde 1,1965472,INDIA,Person,NED,Netherlands,3,POINTS,W,,RED
2024-08-09T21:32:39+02:00,BKGWINDIVID-----------R32-000100--,BKGWINDIVID,B-Girls,B-Girls Pre-Qualifier Battle,Pre-Qualifier Battle,W,Breaking,BKG,La Concorde 1,1968743,TALASH,Person,EOR,EOR,0,IRM,L,DSQ,BLUE
2024-08-09T21:38:53+02:00,BKGWINDIVID-----------FNL-000100--,BKGWINDIVID,B-Girls,B-Girls Gold Medal Battle,Gold Medal Battle,W,Breaking,BKG,La Concorde 1,1953038,AMI,Person,JPN,Japan,3,POINTS,W,,RED
2024-08-09T21:38:53+02:00,BKGWINDIVID-----------FNL-000100--,BKGWINDIVID,B-Girls,B-Girls Gold Medal Battle,Gold Medal Battle,W,Breaking,BKG,La Concorde 1,1924559,NICKA,Person,LTU,Lithuania,0,POINTS,L,,BLUE
