date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_WLT,qualification_mark,start_order,bib
2024-08-01T19:56:08+02:00,ARCMINDIVID-----------R64-003200--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1940869,ROUX Wian,Person,RSA,South Africa,,0,SETS,L,,1,63
2024-08-01T19:56:08+02:00,ARCMINDIVID-----------R64-003200--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1902130,KIM Je Deok,Person,KOR,Korea,,6,SETS,W,,2,2
2024-08-01T20:41:10+02:00,ARCMINDIVID-----------R32-001600--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,M,Archery,ARC,Invalides,1915456,MUSOLESI Federico,Person,ITA,Italy,,4,SETS,L,,1,34
2024-08-01T20:41:10+02:00,ARCMINDIVID-----------R32-001600--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,M,Archery,ARC,Invalides,1902130,KIM Je Deok,Person,KOR,Korea,,6,SETS,W,,2,2
2024-08-03T11:57:31+02:00,ARCMINDIVID-----------R64-000500--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1541272,CHIRAULT Thomas,Person,FRA,France,,7,SETS,W,,1,9
2024-08-03T11:57:31+02:00,ARCMINDIVID-----------R64-000500--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1935644,HERNANDEZ VERA Andres,Person,COL,Colombia,,1,SETS,L,,2,56
2024-08-03T11:57:31+02:00,ARCMINDIVID-----------R64-000600--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1905034,TEKONIEMI Antti,Person,FIN,Finland,,0,SETS,L,,1,41
2024-08-03T11:57:31+02:00,ARCMINDIVID-----------R64-000600--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1564630,TAI Yu-Hsuan,Person,TPE,Chinese Taipei,,6,SETS,W,,2,24
2024-08-03T11:57:32+02:00,ARCMINDIVID-----------R32-000300--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,M,Archery,ARC,Invalides,1541272,CHIRAULT Thomas,Person,FRA,France,,6,SETS,W,,1,9
2024-08-03T11:57:32+02:00,ARCMINDIVID-----------R32-000300--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,M,Archery,ARC,Invalides,1564630,TAI Yu-Hsuan,Person,TPE,Chinese Taipei,,5,SETS,L,,2,24
2024-08-03T11:57:34+02:00,ARCMINDIVID-----------R32-000100--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,M,Archery,ARC,Invalides,1902135,KIM Woojin,Person,KOR,Korea,,6,SETS,W,,1,1
2024-08-03T11:57:34+02:00,ARCMINDIVID-----------R32-000100--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,M,Archery,ARC,Invalides,1564631,LIN Zih-Siang,Person,TPE,Chinese Taipei,,0,SETS,L,,2,32
2024-08-03T11:57:35+02:00,ARCMINDIVID-----------R64-000200--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1563633,ACHA GONZALEZ Pablo,Person,ESP,Spain,,2,SETS,L,,1,33
2024-08-03T11:57:35+02:00,ARCMINDIVID-----------R64-000200--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1564631,LIN Zih-Siang,Person,TPE,Chinese Taipei,,6,SETS,W,,2,32
2024-08-03T11:57:35+02:00,ARCMINDIVID-----------R64-000100--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1902135,KIM Woojin,Person,KOR,Korea,,6,SETS,W,,1,1
2024-08-03T11:57:35+02:00,ARCMINDIVID-----------R64-000100--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1557704,MADAYE Israel,Person,CHA,Chad,,0,SETS,L,,2,64
2024-08-03T11:57:36+02:00,ARCMINDIVID-----------R32-000200--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,M,Archery,ARC,Invalides,1958717,D'ALMEIDA Marcus,Person,BRA,Brazil,,7,SETS,W,,1,17
2024-08-03T11:57:36+02:00,ARCMINDIVID-----------R32-000200--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,M,Archery,ARC,Invalides,1890977,SAITO Fumiya,Person,JPN,Japan,,1,SETS,L,,2,49
2024-08-03T11:57:37+02:00,ARCMINDIVID-----------R64-000400--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1890977,SAITO Fumiya,Person,JPN,Japan,,6,SETS,W,,1,49
2024-08-03T11:57:37+02:00,ARCMINDIVID-----------R64-000400--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1537163,D'AMOUR Nicholas,Person,ISV,"Virgin Islands, US",,4,SETS,L,,2,16
2024-08-03T11:57:37+02:00,ARCMINDIVID-----------R64-000300--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1958717,D'ALMEIDA Marcus,Person,BRA,Brazil,,6,SETS,W,,1,17
2024-08-03T11:57:37+02:00,ARCMINDIVID-----------R64-000300--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1571766,USACH Mykhailo,Person,UKR,Ukraine,,2,SETS,L,,2,48
2024-08-03T11:57:41+02:00,ARCMINDIVID-----------R32-000600--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,M,Archery,ARC,Invalides,1550037,FRANCO Hugo,Person,CUB,Cuba,,2,SETS,L,,1,21
2024-08-03T11:57:41+02:00,ARCMINDIVID-----------R32-000600--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,M,Archery,ARC,Invalides,1913369,WANG Yan,Person,CHN,China,,6,SETS,W,,2,12
2024-08-03T11:57:42+02:00,ARCMINDIVID-----------R64-001300--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1562613,SADIKOV Amirkhon,Person,UZB,Uzbekistan,,6,SETS,W,,1,13
2024-08-03T11:57:42+02:00,ARCMINDIVID-----------R64-001300--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1911041,JAJARABILLA Mario Damian,Person,ARG,Argentina,,2,SETS,L,,2,52
2024-08-03T11:57:42+02:00,ARCMINDIVID-----------R64-001400--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1543643,ISLAM Md Sagor,Person,BAN,Bangladesh,,0,SETS,L,,1,45
2024-08-03T11:57:42+02:00,ARCMINDIVID-----------R64-001400--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1915454,NESPOLI Mauro,Person,ITA,Italy,,6,SETS,W,,2,20
2024-08-03T11:57:43+02:00,ARCMINDIVID-----------R32-000700--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,M,Archery,ARC,Invalides,1562613,SADIKOV Amirkhon,Person,UZB,Uzbekistan,,4,SETS,L,,1,13
2024-08-03T11:57:43+02:00,ARCMINDIVID-----------R32-000700--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,M,Archery,ARC,Invalides,1915454,NESPOLI Mauro,Person,ITA,Italy,,6,SETS,W,,2,20
2024-08-03T11:57:44+02:00,ARCMINDIVID-----------R64-000900--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1902144,LEE Wooseok,Person,KOR,Korea,,6,SETS,W,,1,5
2024-08-03T11:57:44+02:00,ARCMINDIVID-----------R64-000900--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1931126,BOUKOUVALAS Peter,Person,AUS,Australia,,0,SETS,L,,2,60
2024-08-03T11:57:44+02:00,ARCMINDIVID-----------R64-001000--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1915455,PAOLI Alessandro,Person,ITA,Italy,,7,SETS,W,,1,37
2024-08-03T11:57:44+02:00,ARCMINDIVID-----------R64-001000--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1543012,DORJI Lam,Person,BHU,Bhutan,,3,SETS,L,,2,28
2024-08-03T11:57:45+02:00,ARCMINDIVID-----------R32-000500--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,M,Archery,ARC,Invalides,1902144,LEE Wooseok,Person,KOR,Korea,,6,SETS,W,,1,5
2024-08-03T11:57:45+02:00,ARCMINDIVID-----------R32-000500--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,M,Archery,ARC,Invalides,1915455,PAOLI Alessandro,Person,ITA,Italy,,0,SETS,L,,2,37
2024-08-03T11:57:46+02:00,ARCMINDIVID-----------R64-001200--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1887539,TICAS Oscar,Person,ESA,El Salvador,,0,SETS,L,,1,53
2024-08-03T11:57:46+02:00,ARCMINDIVID-----------R64-001200--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1913369,WANG Yan,Person,CHN,China,,6,SETS,W,,2,12
2024-08-03T11:57:46+02:00,ARCMINDIVID-----------R64-001100--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1550037,FRANCO Hugo,Person,CUB,Cuba,,7,SETS,W,,1,21
2024-08-03T11:57:46+02:00,ARCMINDIVID-----------R64-001100--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1536467,MARTINEZ WING Bruno,Person,MEX,Mexico,,3,SETS,L,,2,44
2024-08-03T11:57:52+02:00,ARCMINDIVID-----------R32-001100--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,M,Archery,ARC,Invalides,1535430,GRANDE Matias,Person,MEX,Mexico,,6,SETS,W,,1,11
2024-08-03T11:57:52+02:00,ARCMINDIVID-----------R32-001100--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,M,Archery,ARC,Invalides,1543412,ENRIQUEZ Jorge,Person,COL,Colombia,,2,SETS,L,,2,43
2024-08-03T11:57:52+02:00,ARCMINDIVID-----------R64-002500--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1955595,ELLISON Brady,Person,USA,United States,,6,SETS,W,,1,7
2024-08-03T11:57:52+02:00,ARCMINDIVID-----------R64-002500--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1565006,YILDIRMIS Abdullah,Person,TUR,Türkiye,,2,SETS,L,,2,58
2024-08-03T11:57:53+02:00,ARCMINDIVID-----------R64-002600--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1546112,JADHAV Pravin Ramesh,Person,IND,India,,0,SETS,L,,1,39
2024-08-03T11:57:53+02:00,ARCMINDIVID-----------R64-002600--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1913366,KAO Wenchao,Person,CHN,China,,6,SETS,W,,2,26
2024-08-03T11:57:54+02:00,ARCMINDIVID-----------R32-001300--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,M,Archery,ARC,Invalides,1955595,ELLISON Brady,Person,USA,United States,,6,SETS,W,,1,7
2024-08-03T11:57:54+02:00,ARCMINDIVID-----------R32-001300--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,M,Archery,ARC,Invalides,1913366,KAO Wenchao,Person,CHN,China,,2,SETS,L,,2,26
2024-08-03T11:57:54+02:00,ARCMINDIVID-----------R64-001700--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1553249,UNRUH Florian,Person,GER,Germany,,6,SETS,W,,1,3
2024-08-03T11:57:54+02:00,ARCMINDIVID-----------R64-001700--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1888973,TOLBA Youssof,Person,EGY,Egypt,,0,SETS,L,,2,62
2024-08-03T11:57:55+02:00,ARCMINDIVID-----------R64-001800--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1890994,FURUKAWA Takaharu,Person,JPN,Japan,,4,SETS,L,,1,35
2024-08-03T11:57:55+02:00,ARCMINDIVID-----------R64-001800--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1890985,NAKANISHI Junya,Person,JPN,Japan,,6,SETS,W,,2,30
2024-08-03T11:57:55+02:00,ARCMINDIVID-----------R32-000900--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,M,Archery,ARC,Invalides,1553249,UNRUH Florian,Person,GER,Germany,,6,SETS,W,,1,3
2024-08-03T11:57:55+02:00,ARCMINDIVID-----------R32-000900--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,M,Archery,ARC,Invalides,1890985,NAKANISHI Junya,Person,JPN,Japan,,4,SETS,L,,2,30
2024-08-03T11:57:56+02:00,ARCMINDIVID-----------R64-002100--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1535430,GRANDE Matias,Person,MEX,Mexico,,7,SETS,W,,1,11
2024-08-03T11:57:56+02:00,ARCMINDIVID-----------R64-002100--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1888881,BAATARKHUYAG Otgonbold,Person,MGL,Mongolia,,1,SETS,L,,2,54
2024-08-03T11:57:56+02:00,ARCMINDIVID-----------R64-002200--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1543412,ENRIQUEZ Jorge,Person,COL,Colombia,,7,SETS,W,,1,43
2024-08-03T11:57:56+02:00,ARCMINDIVID-----------R64-002200--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,M,Archery,ARC,Invalides,1931572,ZHANGBYRBAY Dauletkeldi,Person,KAZ,Kazakhstan,,3,SETS,L,,2,22
2024-08-04T09:48:36+02:00,ARCMINDIVID-----------8FNL000200--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,1541272,CHIRAULT Thomas,Person,FRA,France,,5,SETS,L,,1,9
2024-08-04T09:48:36+02:00,ARCMINDIVID-----------8FNL000200--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,1565000,GAZOZ Mete,Person,TUR,Türkiye,,6,SETS,W,,2,8
2024-08-04T10:00:55+02:00,ARCMINDIVID-----------8FNL000300--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,1902144,LEE Wooseok,Person,KOR,Korea,,6,SETS,W,,1,5
2024-08-04T10:00:55+02:00,ARCMINDIVID-----------8FNL000300--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,1913369,WANG Yan,Person,CHN,China,,2,SETS,L,,2,12
2024-08-04T10:12:07+02:00,ARCMINDIVID-----------8FNL000400--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,1915454,NESPOLI Mauro,Person,ITA,Italy,,6,SETS,W,,1,20
2024-08-04T10:12:07+02:00,ARCMINDIVID-----------8FNL000400--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,1971737,PETERS Eric,Person,CAN,Canada,,2,SETS,L,,2,36
2024-08-04T10:24:45+02:00,ARCMINDIVID-----------8FNL000100--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,1902135,KIM Woojin,Person,KOR,Korea,,7,SETS,W,,1,1
2024-08-04T10:24:45+02:00,ARCMINDIVID-----------8FNL000100--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,1958717,D'ALMEIDA Marcus,Person,BRA,Brazil,,1,SETS,L,,2,17
2024-08-04T10:37:27+02:00,ARCMINDIVID-----------8FNL000700--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,1955595,ELLISON Brady,Person,USA,United States,,6,SETS,W,,1,7
2024-08-04T10:37:27+02:00,ARCMINDIVID-----------8FNL000700--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,1565002,TUMER Berkim,Person,TUR,Türkiye,,2,SETS,L,,2,10
2024-08-04T10:51:13+02:00,ARCMINDIVID-----------8FNL000600--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,1535430,GRANDE Matias,Person,MEX,Mexico,,4,SETS,L,,1,11
2024-08-04T10:51:13+02:00,ARCMINDIVID-----------8FNL000600--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,1541270,ADDIS Baptiste,Person,FRA,France,,6,SETS,W,,2,6
2024-08-04T11:05:17+02:00,ARCMINDIVID-----------8FNL000500--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,1553249,UNRUH Florian,Person,GER,Germany,,7,SETS,W,,1,3
2024-08-04T11:05:17+02:00,ARCMINDIVID-----------8FNL000500--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,1560989,HALL Tom,Person,GBR,Great Britain,,3,SETS,L,,2,51
2024-08-04T11:21:04+02:00,ARCMINDIVID-----------8FNL000800--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,1935642,ARCILA Santiago,Person,COL,Colombia,,4,SETS,L,,1,15
2024-08-04T11:21:04+02:00,ARCMINDIVID-----------8FNL000800--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,1902130,KIM Je Deok,Person,KOR,Korea,,6,SETS,W,,2,2
2024-08-04T13:30:22+02:00,ARCMINDIVID-----------QFNL000100--,ARCMINDIVID,Men's Individual,Men's Individual Quarterfinal,Quarterfinal,M,Archery,ARC,Invalides,1902135,KIM Woojin,Person,KOR,Korea,,6,SETS,W,,1,1
2024-08-04T13:30:22+02:00,ARCMINDIVID-----------QFNL000100--,ARCMINDIVID,Men's Individual,Men's Individual Quarterfinal,Quarterfinal,M,Archery,ARC,Invalides,1565000,GAZOZ Mete,Person,TUR,Türkiye,,4,SETS,L,,2,8
2024-08-04T13:47:55+02:00,ARCMINDIVID-----------QFNL000300--,ARCMINDIVID,Men's Individual,Men's Individual Quarterfinal,Quarterfinal,M,Archery,ARC,Invalides,1553249,UNRUH Florian,Person,GER,Germany,,6,SETS,W,,1,3
2024-08-04T13:47:55+02:00,ARCMINDIVID-----------QFNL000300--,ARCMINDIVID,Men's Individual,Men's Individual Quarterfinal,Quarterfinal,M,Archery,ARC,Invalides,1541270,ADDIS Baptiste,Person,FRA,France,,5,SETS,L,,2,6
2024-08-04T14:33:09+02:00,ARCMINDIVID-----------QFNL000200--,ARCMINDIVID,Men's Individual,Men's Individual Quarterfinal,Quarterfinal,M,Archery,ARC,Invalides,1902144,LEE Wooseok,Person,KOR,Korea,,6,SETS,W,,1,5
2024-08-04T14:33:09+02:00,ARCMINDIVID-----------QFNL000200--,ARCMINDIVID,Men's Individual,Men's Individual Quarterfinal,Quarterfinal,M,Archery,ARC,Invalides,1915454,NESPOLI Mauro,Person,ITA,Italy,,4,SETS,L,,2,20
2024-08-04T14:33:41+02:00,ARCMINDIVID-----------QFNL000400--,ARCMINDIVID,Men's Individual,Men's Individual Quarterfinal,Quarterfinal,M,Archery,ARC,Invalides,1955595,ELLISON Brady,Person,USA,United States,,6,SETS,W,,1,7
2024-08-04T14:33:41+02:00,ARCMINDIVID-----------QFNL000400--,ARCMINDIVID,Men's Individual,Men's Individual Quarterfinal,Quarterfinal,M,Archery,ARC,Invalides,1902130,KIM Je Deok,Person,KOR,Korea,,0,SETS,L,,2,2
2024-08-04T14:40:34+02:00,ARCMINDIVID-----------FNL-000200--,ARCMINDIVID,Men's Individual,Men's Individual Bronze Medal Match,Bronze Medal Match,M,Archery,ARC,Invalides,1902144,LEE Wooseok,Person,KOR,Korea,,6,SETS,W,,1,5
2024-08-04T14:40:34+02:00,ARCMINDIVID-----------FNL-000200--,ARCMINDIVID,Men's Individual,Men's Individual Bronze Medal Match,Bronze Medal Match,M,Archery,ARC,Invalides,1553249,UNRUH Florian,Person,GER,Germany,,0,SETS,L,,2,3
2024-08-04T14:41:55+02:00,ARCMINDIVID-----------SFNL000100--,ARCMINDIVID,Men's Individual,Men's Individual Semifinal,Semifinal,M,Archery,ARC,Invalides,1902135,KIM Woojin,Person,KOR,Korea,,6,SETS,W,,1,1
2024-08-04T14:41:55+02:00,ARCMINDIVID-----------SFNL000100--,ARCMINDIVID,Men's Individual,Men's Individual Semifinal,Semifinal,M,Archery,ARC,Invalides,1902144,LEE Wooseok,Person,KOR,Korea,,5,SETS,L,,2,5
2024-08-04T14:41:55+02:00,ARCMINDIVID-----------SFNL000200--,ARCMINDIVID,Men's Individual,Men's Individual Semifinal,Semifinal,M,Archery,ARC,Invalides,1553249,UNRUH Florian,Person,GER,Germany,,3,SETS,L,,1,3
2024-08-04T14:41:55+02:00,ARCMINDIVID-----------SFNL000200--,ARCMINDIVID,Men's Individual,Men's Individual Semifinal,Semifinal,M,Archery,ARC,Invalides,1955595,ELLISON Brady,Person,USA,United States,,7,SETS,W,,2,7
2024-08-04T15:03:28+02:00,ARCMINDIVID-----------FNL-000100--,ARCMINDIVID,Men's Individual,Men's Individual Gold Medal Match,Gold Medal Match,M,Archery,ARC,Invalides,1902135,KIM Woojin,Person,KOR,Korea,,6,SETS,W,,1,1
2024-08-04T15:03:28+02:00,ARCMINDIVID-----------FNL-000100--,ARCMINDIVID,Men's Individual,Men's Individual Gold Medal Match,Gold Medal Match,M,Archery,ARC,Invalides,1955595,ELLISON Brady,Person,USA,United States,,5,SETS,L,,2,7
2024-07-25T16:36:50+02:00,ARCMTEAM3-------------QUAL000100--,ARCMTEAM3,Men's Team,Men's Team Ranking Round,Ranking Round,M,Archery,ARC,Invalides,ARCMTEAM3---KOR01,Republic of Korea,Team,KOR,Korea,1.0,2049,POINTS,,,9,1
2024-07-25T16:36:50+02:00,ARCMTEAM3-------------QUAL000100--,ARCMTEAM3,Men's Team,Men's Team Ranking Round,Ranking Round,M,Archery,ARC,Invalides,ARCMTEAM3---FRA01,France,Team,FRA,France,2.0,2025,POINTS,,,3,2
2024-07-25T16:36:50+02:00,ARCMTEAM3-------------QUAL000100--,ARCMTEAM3,Men's Team,Men's Team Ranking Round,Ranking Round,M,Archery,ARC,Invalides,ARCMTEAM3---IND01,India,Team,IND,India,3.0,2013,POINTS,,,5,3
2024-07-25T16:36:50+02:00,ARCMTEAM3-------------QUAL000100--,ARCMTEAM3,Men's Team,Men's Team Ranking Round,Ranking Round,M,Archery,ARC,Invalides,ARCMTEAM3---CHN01,People's Republic of China,Team,CHN,China,4.0,1998,POINTS,,,1,4
2024-07-25T16:36:50+02:00,ARCMTEAM3-------------QUAL000100--,ARCMTEAM3,Men's Team,Men's Team Ranking Round,Ranking Round,M,Archery,ARC,Invalides,ARCMTEAM3---TPE01,Chinese Taipei,Team,TPE,Chinese Taipei,5.0,1992,POINTS,,,11,5
2024-07-25T16:36:50+02:00,ARCMTEAM3-------------QUAL000100--,ARCMTEAM3,Men's Team,Men's Team Ranking Round,Ranking Round,M,Archery,ARC,Invalides,ARCMTEAM3---TUR01,Türkiye,Team,TUR,Türkiye,6.0,1992,POINTS,,,12,6
2024-07-25T16:36:50+02:00,ARCMTEAM3-------------QUAL000100--,ARCMTEAM3,Men's Team,Men's Team Ranking Round,Ranking Round,M,Archery,ARC,Invalides,ARCMTEAM3---ITA01,Italy,Team,ITA,Italy,7.0,1990,POINTS,,,6,7
2024-07-25T16:36:50+02:00,ARCMTEAM3-------------QUAL000100--,ARCMTEAM3,Men's Team,Men's Team Ranking Round,Ranking Round,M,Archery,ARC,Invalides,ARCMTEAM3---JPN01,Japan,Team,JPN,Japan,8.0,1972,POINTS,,,7,8
2024-07-25T16:36:50+02:00,ARCMTEAM3-------------QUAL000100--,ARCMTEAM3,Men's Team,Men's Team Ranking Round,Ranking Round,M,Archery,ARC,Invalides,ARCMTEAM3---MEX01,Mexico,Team,MEX,Mexico,9.0,1972,POINTS,,,10,9
2024-07-25T16:36:50+02:00,ARCMTEAM3-------------QUAL000100--,ARCMTEAM3,Men's Team,Men's Team Ranking Round,Ranking Round,M,Archery,ARC,Invalides,ARCMTEAM3---KAZ01,Kazakhstan,Team,KAZ,Kazakhstan,10.0,1971,POINTS,,,8,10
2024-07-25T16:36:50+02:00,ARCMTEAM3-------------QUAL000100--,ARCMTEAM3,Men's Team,Men's Team Ranking Round,Ranking Round,M,Archery,ARC,Invalides,ARCMTEAM3---COL01,Colombia,Team,COL,Colombia,11.0,1970,POINTS,,,2,11
2024-07-25T16:36:50+02:00,ARCMTEAM3-------------QUAL000100--,ARCMTEAM3,Men's Team,Men's Team Ranking Round,Ranking Round,M,Archery,ARC,Invalides,ARCMTEAM3---GBR01,Great Britain,Team,GBR,Great Britain,12.0,1961,POINTS,,,4,12
