date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,result,result_type,result_WLT,result_IRM,start_order
2024-08-05T17:44:42+02:00,VBVMTEAM2-------------8FNL000200--,VBVMTEAM2,Men,Men's Round of 16,Round of 16,M,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVMTEAM2---ITA01,Cottafava/Nicolai,Team,ITA,Italy,0,POINTS,L,,2
2024-08-05T22:46:46+02:00,VBVMTEAM2-------------8FNL000100--,VBVMTEAM2,Men,Men's Round of 16,Round of 16,M,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVMTEAM2---QAT01,Cherif/Ahmed,Team,QAT,Qatar,2,POINTS,W,,1
2024-08-05T22:46:46+02:00,VBVMTEAM2-------------8FNL000100--,VBVMTEAM2,Men,Men's Round of 16,Round of 16,M,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVMTEAM2---CHI01,M.Grimalt/E.Grimalt,Team,CHI,Chile,0,POINTS,L,,2
2024-08-06T17:44:40+02:00,VBVMTEAM2-------------QFNL000300--,VBVMTEAM2,Men,Men's Quarterfinal,Quarterfinal,M,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVMTEAM2---GER01,Ehlers/Wickler,Team,GER,Germany,2,POINTS,W,,1
2024-08-06T17:44:40+02:00,VBVMTEAM2-------------QFNL000300--,VBVMTEAM2,Men,Men's Quarterfinal,Quarterfinal,M,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVMTEAM2---NED01,Boermans/de Groot,Team,NED,Netherlands,0,POINTS,L,,2
2024-08-06T18:46:43+02:00,VBVMTEAM2-------------QFNL000200--,VBVMTEAM2,Men,Men's Quarterfinal,Quarterfinal,M,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVMTEAM2---BRA02,Evandro/Arthur,Team,BRA,Brazil,0,POINTS,L,,1
2024-08-06T18:46:43+02:00,VBVMTEAM2-------------QFNL000200--,VBVMTEAM2,Men,Men's Quarterfinal,Quarterfinal,M,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVMTEAM2---SWE01,Ahman/Hellvig,Team,SWE,Sweden,2,POINTS,W,,2
2024-08-07T21:42:30+02:00,VBVMTEAM2-------------QFNL000400--,VBVMTEAM2,Men,Men's Quarterfinal,Quarterfinal,M,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVMTEAM2---ESP01,Herrera/Gavira,Team,ESP,Spain,0,POINTS,L,,1
2024-08-07T21:42:30+02:00,VBVMTEAM2-------------QFNL000400--,VBVMTEAM2,Men,Men's Quarterfinal,Quarterfinal,M,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVMTEAM2---NOR01,Mol/Sorum,Team,NOR,Norway,2,POINTS,W,,2
2024-08-07T22:49:19+02:00,VBVMTEAM2-------------QFNL000100--,VBVMTEAM2,Men,Men's Quarterfinal,Quarterfinal,M,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVMTEAM2---QAT01,Cherif/Ahmed,Team,QAT,Qatar,2,POINTS,W,,1
2024-08-07T22:49:19+02:00,VBVMTEAM2-------------QFNL000100--,VBVMTEAM2,Men,Men's Quarterfinal,Quarterfinal,M,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVMTEAM2---USA01,Partain/Benesh,Team,USA,United States,0,POINTS,L,,2
2024-08-08T19:18:41+02:00,VBVMTEAM2-------------SFNL000200--,VBVMTEAM2,Men,Men's Semifinal,Semifinal,M,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVMTEAM2---GER01,Ehlers/Wickler,Team,GER,Germany,2,POINTS,W,,1
2024-08-08T19:18:41+02:00,VBVMTEAM2-------------SFNL000200--,VBVMTEAM2,Men,Men's Semifinal,Semifinal,M,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVMTEAM2---NOR01,Mol/Sorum,Team,NOR,Norway,1,POINTS,L,,2
2024-08-08T22:59:32+02:00,VBVMTEAM2-------------SFNL000100--,VBVMTEAM2,Men,Men's Semifinal,Semifinal,M,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVMTEAM2---QAT01,Cherif/Ahmed,Team,QAT,Qatar,0,POINTS,L,,1
2024-08-08T22:59:32+02:00,VBVMTEAM2-------------SFNL000100--,VBVMTEAM2,Men,Men's Semifinal,Semifinal,M,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVMTEAM2---SWE01,Ahman/Hellvig,Team,SWE,Sweden,2,POINTS,W,,2
2024-08-10T21:42:55+02:00,VBVMTEAM2-------------FNL-000200--,VBVMTEAM2,Men,Men's Bronze Medal Match,Bronze Medal Match,M,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVMTEAM2---QAT01,Cherif/Ahmed,Team,QAT,Qatar,0,POINTS,L,,1
2024-08-10T21:42:55+02:00,VBVMTEAM2-------------FNL-000200--,VBVMTEAM2,Men,Men's Bronze Medal Match,Bronze Medal Match,M,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVMTEAM2---NOR01,Mol/Sorum,Team,NOR,Norway,2,POINTS,W,,2
2024-08-10T23:13:47+02:00,VBVMTEAM2-------------FNL-000100--,VBVMTEAM2,Men,Men's Gold Medal Match,Gold Medal Match,M,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVMTEAM2---SWE01,Ahman/Hellvig,Team,SWE,Sweden,2,POINTS,W,,1
2024-08-10T23:13:47+02:00,VBVMTEAM2-------------FNL-000100--,VBVMTEAM2,Men,Men's Gold Medal Match,Gold Medal Match,M,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVMTEAM2---GER01,Ehlers/Wickler,Team,GER,Germany,0,POINTS,L,,2
2024-07-27T19:01:35+02:00,VBVWTEAM2-------------GPB-000100--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool B,Preliminary Phase - Pool B,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---CHN01,Xue/X.Y.Xia,Team,CHN,China,1,POINTS,L,,1
2024-07-27T19:01:35+02:00,VBVWTEAM2-------------GPB-000100--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool B,Preliminary Phase - Pool B,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---AUS01,Mariafe/Clancy,Team,AUS,Australia,2,POINTS,W,,2
2024-07-27T22:47:08+02:00,VBVWTEAM2-------------GPB-000200--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool B,Preliminary Phase - Pool B,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---USA01,Nuss/Kloth,Team,USA,United States,2,POINTS,W,,1
2024-07-27T22:47:08+02:00,VBVWTEAM2-------------GPB-000200--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool B,Preliminary Phase - Pool B,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---CAN02,Bansley/Bukovec,Team,CAN,Canada,0,POINTS,L,,2
2024-07-28T12:20:52+02:00,VBVWTEAM2-------------GPE-000100--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool E,Preliminary Phase - Pool E,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---BRA02,Carol/Barbara,Team,BRA,Brazil,2,POINTS,W,,1
2024-07-28T12:20:52+02:00,VBVWTEAM2-------------GPE-000100--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool E,Preliminary Phase - Pool E,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---JPN01,Akiko/Ishii,Team,JPN,Japan,0,POINTS,L,,2
2024-07-28T13:18:12+02:00,VBVWTEAM2-------------GPC-000100--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool C,Preliminary Phase - Pool C,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---GER01,Muller/Tillmann,Team,GER,Germany,2,POINTS,W,,1
2024-07-28T13:18:12+02:00,VBVWTEAM2-------------GPC-000100--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool C,Preliminary Phase - Pool C,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---FRA01,Vieira/Chamereau,Team,FRA,France,0,POINTS,L,,2
2024-07-28T13:38:05+02:00,VBVWTEAM2-------------GPA-000100--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool A,Preliminary Phase - Pool A,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---ITA01,Gottardi/Menegatti,Team,ITA,Italy,1,POINTS,L,,1
2024-07-28T13:38:05+02:00,VBVWTEAM2-------------GPA-000100--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool A,Preliminary Phase - Pool A,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---ESP02,Liliana/Paula,Team,ESP,Spain,2,POINTS,W,,2
2024-07-28T15:42:24+02:00,VBVWTEAM2-------------GPE-000200--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool E,Preliminary Phase - Pool E,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---NED01,Stam/Schoon,Team,NED,Netherlands,2,POINTS,W,,1
2024-07-28T15:42:24+02:00,VBVWTEAM2-------------GPE-000200--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool E,Preliminary Phase - Pool E,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---LTU01,Paulikiene/Raupelyte,Team,LTU,Lithuania,0,POINTS,L,,2
2024-07-28T16:41:31+02:00,VBVWTEAM2-------------GPA-000200--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool A,Preliminary Phase - Pool A,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---BRA01,Ana Patricia/Duda,Team,BRA,Brazil,2,POINTS,W,,1
2024-07-28T16:41:31+02:00,VBVWTEAM2-------------GPA-000200--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool A,Preliminary Phase - Pool A,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---EGY01,Marwa/D. Elghobashy,Team,EGY,Egypt,0,POINTS,L,,2
2024-07-28T22:46:31+02:00,VBVWTEAM2-------------GPC-000200--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool C,Preliminary Phase - Pool C,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---USA02,Hughes/Cheng,Team,USA,United States,2,POINTS,W,,1
2024-07-28T22:46:31+02:00,VBVWTEAM2-------------GPC-000200--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool C,Preliminary Phase - Pool C,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---CZE01,Hermannova/Stochlova,Team,CZE,Czechia,0,POINTS,L,,2
2024-07-29T12:40:28+02:00,VBVWTEAM2-------------GPF-000100--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool F,Preliminary Phase - Pool F,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---SUI01,Huberli/Brunner,Team,SUI,Switzerland,2,POINTS,W,,1
2024-07-29T12:40:28+02:00,VBVWTEAM2-------------GPF-000100--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool F,Preliminary Phase - Pool F,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---ESP01,Alvarez M/Moreno,Team,ESP,Spain,0,POINTS,L,,2
2024-07-29T15:46:53+02:00,VBVWTEAM2-------------GPD-000100--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool D,Preliminary Phase - Pool D,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---CAN01,Melissa/Brandie,Team,CAN,Canada,2,POINTS,W,,1
2024-07-29T15:46:53+02:00,VBVWTEAM2-------------GPD-000100--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool D,Preliminary Phase - Pool D,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---PAR01,Poletti/Michelle,Team,PAR,Paraguay,0,POINTS,L,,2
2024-07-29T17:49:10+02:00,VBVWTEAM2-------------GPD-000200--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool D,Preliminary Phase - Pool D,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---LAT01,Tina/Anastasija,Team,LAT,Latvia,0,POINTS,L,,1
2024-07-29T17:49:10+02:00,VBVWTEAM2-------------GPD-000200--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool D,Preliminary Phase - Pool D,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---SUI02,Esmee/Zoe,Team,SUI,Switzerland,2,POINTS,W,,2
2024-07-29T22:08:06+02:00,VBVWTEAM2-------------GPF-000200--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool F,Preliminary Phase - Pool F,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---FRA02,Placette/Richard,Team,FRA,France,2,POINTS,W,,1
2024-07-29T22:08:06+02:00,VBVWTEAM2-------------GPF-000200--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool F,Preliminary Phase - Pool F,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---GER02,Ludwig/Lippmann,Team,GER,Germany,0,POINTS,L,,2
2024-07-29T23:02:32+02:00,VBVWTEAM2-------------GPB-000400--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool B,Preliminary Phase - Pool B,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---USA01,Nuss/Kloth,Team,USA,United States,2,POINTS,W,,1
2024-07-29T23:02:32+02:00,VBVWTEAM2-------------GPB-000400--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool B,Preliminary Phase - Pool B,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---AUS01,Mariafe/Clancy,Team,AUS,Australia,0,POINTS,L,,2
2024-07-30T11:46:18+02:00,VBVWTEAM2-------------GPA-000300--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool A,Preliminary Phase - Pool A,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---ITA01,Gottardi/Menegatti,Team,ITA,Italy,2,POINTS,W,,1
2024-07-30T11:46:18+02:00,VBVWTEAM2-------------GPA-000300--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool A,Preliminary Phase - Pool A,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---EGY01,Marwa/D. Elghobashy,Team,EGY,Egypt,0,POINTS,L,,2
2024-07-30T16:53:11+02:00,VBVWTEAM2-------------GPE-000300--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool E,Preliminary Phase - Pool E,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---BRA02,Carol/Barbara,Team,BRA,Brazil,2,POINTS,W,,1
2024-07-30T16:53:11+02:00,VBVWTEAM2-------------GPE-000300--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool E,Preliminary Phase - Pool E,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---LTU01,Paulikiene/Raupelyte,Team,LTU,Lithuania,0,POINTS,L,,2
2024-07-30T21:40:16+02:00,VBVWTEAM2-------------GPA-000400--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool A,Preliminary Phase - Pool A,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---BRA01,Ana Patricia/Duda,Team,BRA,Brazil,2,POINTS,W,,1
2024-07-30T21:40:16+02:00,VBVWTEAM2-------------GPA-000400--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool A,Preliminary Phase - Pool A,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---ESP02,Liliana/Paula,Team,ESP,Spain,0,POINTS,L,,2
2024-07-30T22:48:52+02:00,VBVWTEAM2-------------GPE-000400--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool E,Preliminary Phase - Pool E,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---NED01,Stam/Schoon,Team,NED,Netherlands,2,POINTS,W,,1
2024-07-30T22:48:52+02:00,VBVWTEAM2-------------GPE-000400--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool E,Preliminary Phase - Pool E,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---JPN01,Akiko/Ishii,Team,JPN,Japan,0,POINTS,L,,2
2024-07-31T10:38:12+02:00,VBVWTEAM2-------------GPF-000300--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool F,Preliminary Phase - Pool F,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---SUI01,Huberli/Brunner,Team,SUI,Switzerland,2,POINTS,W,,1
2024-07-31T10:38:12+02:00,VBVWTEAM2-------------GPF-000300--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool F,Preliminary Phase - Pool F,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---GER02,Ludwig/Lippmann,Team,GER,Germany,0,POINTS,L,,2
2024-07-31T11:40:28+02:00,VBVWTEAM2-------------GPC-000300--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool C,Preliminary Phase - Pool C,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---GER01,Muller/Tillmann,Team,GER,Germany,2,POINTS,W,,1
2024-07-31T11:40:28+02:00,VBVWTEAM2-------------GPC-000300--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool C,Preliminary Phase - Pool C,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---CZE01,Hermannova/Stochlova,Team,CZE,Czechia,0,POINTS,L,,2
2024-07-31T12:43:28+02:00,VBVWTEAM2-------------GPD-000300--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool D,Preliminary Phase - Pool D,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---LAT01,Tina/Anastasija,Team,LAT,Latvia,2,POINTS,W,,1
2024-07-31T12:43:28+02:00,VBVWTEAM2-------------GPD-000300--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool D,Preliminary Phase - Pool D,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---PAR01,Poletti/Michelle,Team,PAR,Paraguay,0,POINTS,L,,2
2024-07-31T14:30:08+02:00,VBVWTEAM2-------------GPB-000300--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool B,Preliminary Phase - Pool B,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---CHN01,Xue/X.Y.Xia,Team,CHN,China,2,POINTS,W,,1
2024-07-31T14:30:08+02:00,VBVWTEAM2-------------GPB-000300--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool B,Preliminary Phase - Pool B,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---CAN02,Bansley/Bukovec,Team,CAN,Canada,0,POINTS,L,,2
2024-07-31T15:52:21+02:00,VBVWTEAM2-------------GPC-000400--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool C,Preliminary Phase - Pool C,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---USA02,Hughes/Cheng,Team,USA,United States,2,POINTS,W,,1
2024-07-31T15:52:21+02:00,VBVWTEAM2-------------GPC-000400--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool C,Preliminary Phase - Pool C,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---FRA01,Vieira/Chamereau,Team,FRA,France,0,POINTS,L,,2
2024-07-31T21:01:42+02:00,VBVWTEAM2-------------GPF-000400--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool F,Preliminary Phase - Pool F,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---FRA02,Placette/Richard,Team,FRA,France,0,POINTS,L,,1
2024-07-31T21:01:42+02:00,VBVWTEAM2-------------GPF-000400--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool F,Preliminary Phase - Pool F,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---ESP01,Alvarez M/Moreno,Team,ESP,Spain,2,POINTS,W,,2
2024-07-31T22:34:53+02:00,VBVWTEAM2-------------GPD-000400--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool D,Preliminary Phase - Pool D,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---CAN01,Melissa/Brandie,Team,CAN,Canada,1,POINTS,L,,1
2024-07-31T22:34:53+02:00,VBVWTEAM2-------------GPD-000400--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool D,Preliminary Phase - Pool D,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---SUI02,Esmee/Zoe,Team,SUI,Switzerland,2,POINTS,W,,2
2024-08-01T11:49:30+02:00,VBVWTEAM2-------------GPA-000500--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool A,Preliminary Phase - Pool A,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---ESP02,Liliana/Paula,Team,ESP,Spain,2,POINTS,W,,1
2024-08-01T11:49:30+02:00,VBVWTEAM2-------------GPA-000500--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool A,Preliminary Phase - Pool A,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---EGY01,Marwa/D. Elghobashy,Team,EGY,Egypt,0,POINTS,L,,2
2024-08-01T16:54:57+02:00,VBVWTEAM2-------------GPB-000500--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool B,Preliminary Phase - Pool B,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---AUS01,Mariafe/Clancy,Team,AUS,Australia,2,POINTS,W,,1
2024-08-01T16:54:57+02:00,VBVWTEAM2-------------GPB-000500--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool B,Preliminary Phase - Pool B,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---CAN02,Bansley/Bukovec,Team,CAN,Canada,0,POINTS,L,,2
2024-08-01T20:41:54+02:00,VBVWTEAM2-------------GPA-000600--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool A,Preliminary Phase - Pool A,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---BRA01,Ana Patricia/Duda,Team,BRA,Brazil,2,POINTS,W,,1
2024-08-01T20:41:54+02:00,VBVWTEAM2-------------GPA-000600--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool A,Preliminary Phase - Pool A,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---ITA01,Gottardi/Menegatti,Team,ITA,Italy,0,POINTS,L,,2
2024-08-02T00:14:03+02:00,VBVWTEAM2-------------GPB-000600--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool B,Preliminary Phase - Pool B,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---USA01,Nuss/Kloth,Team,USA,United States,2,POINTS,W,,1
2024-08-02T00:14:03+02:00,VBVWTEAM2-------------GPB-000600--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool B,Preliminary Phase - Pool B,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---CHN01,Xue/X.Y.Xia,Team,CHN,China,1,POINTS,L,,2
2024-08-02T09:36:33+02:00,VBVWTEAM2-------------GPE-000500--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool E,Preliminary Phase - Pool E,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---LTU01,Paulikiene/Raupelyte,Team,LTU,Lithuania,0,POINTS,L,,1
2024-08-02T09:36:33+02:00,VBVWTEAM2-------------GPE-000500--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool E,Preliminary Phase - Pool E,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---JPN01,Akiko/Ishii,Team,JPN,Japan,2,POINTS,W,,2
2024-08-02T13:12:18+02:00,VBVWTEAM2-------------GPC-000500--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool C,Preliminary Phase - Pool C,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---FRA01,Vieira/Chamereau,Team,FRA,France,1,POINTS,L,,1
2024-08-02T13:12:18+02:00,VBVWTEAM2-------------GPC-000500--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool C,Preliminary Phase - Pool C,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---CZE01,Hermannova/Stochlova,Team,CZE,Czechia,2,POINTS,W,,2
2024-08-02T18:15:23+02:00,VBVWTEAM2-------------GPE-000600--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool E,Preliminary Phase - Pool E,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---BRA02,Carol/Barbara,Team,BRA,Brazil,2,POINTS,W,,1
2024-08-02T18:15:23+02:00,VBVWTEAM2-------------GPE-000600--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool E,Preliminary Phase - Pool E,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---NED01,Stam/Schoon,Team,NED,Netherlands,1,POINTS,L,,2
2024-08-02T22:44:01+02:00,VBVWTEAM2-------------GPC-000600--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool C,Preliminary Phase - Pool C,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---USA02,Hughes/Cheng,Team,USA,United States,2,POINTS,W,,1
2024-08-02T22:44:01+02:00,VBVWTEAM2-------------GPC-000600--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool C,Preliminary Phase - Pool C,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---GER01,Muller/Tillmann,Team,GER,Germany,0,POINTS,L,,2
2024-08-03T12:06:38+02:00,VBVWTEAM2-------------GPD-000500--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool D,Preliminary Phase - Pool D,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---SUI02,Esmee/Zoe,Team,SUI,Switzerland,2,POINTS,W,,1
2024-08-03T12:06:38+02:00,VBVWTEAM2-------------GPD-000500--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool D,Preliminary Phase - Pool D,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---PAR01,Poletti/Michelle,Team,PAR,Paraguay,1,POINTS,L,,2
2024-08-03T13:00:54+02:00,VBVWTEAM2-------------GPF-000500--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool F,Preliminary Phase - Pool F,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---ESP01,Alvarez M/Moreno,Team,ESP,Spain,2,POINTS,W,,1
2024-08-03T13:00:54+02:00,VBVWTEAM2-------------GPF-000500--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool F,Preliminary Phase - Pool F,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---GER02,Ludwig/Lippmann,Team,GER,Germany,0,POINTS,L,,2
2024-08-03T16:36:17+02:00,VBVWTEAM2-------------GPF-000600--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool F,Preliminary Phase - Pool F,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---FRA02,Placette/Richard,Team,FRA,France,0,POINTS,L,,1
2024-08-03T16:36:17+02:00,VBVWTEAM2-------------GPF-000600--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool F,Preliminary Phase - Pool F,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---SUI01,Huberli/Brunner,Team,SUI,Switzerland,2,POINTS,W,,2
