date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,qualification_mark,start_order
2024-07-28T15:55:34+02:00,SKBWSTREET------------QUAL--------,SKBWSTREET,Women's Street,Women's Street Prelims,Prelims,W,Skateboarding,SKB,La Concorde 3,1946076,LOVELACE Liv,Person,AUS,Australia,21.0,118.10,POINTS,,2
2024-07-28T15:55:34+02:00,SKBWSTREET------------QUAL--------,SKBWSTREET,Women's Street,Women's Street Prelims,Prelims,W,Skateboarding,SKB,La Concorde 3,1944225,DURAN Mariah,Person,USA,United States,22.0,58.36,POINTS,,5
2024-07-28T18:24:11+02:00,SKBWSTREET------------FNL-000100--,SKBWSTREET,Women's Street,Women's Street Final,Final,W,Skateboarding,SKB,La Concorde 3,1902055,YOSHIZAWA Coco,Person,JPN,Japan,1.0,272.75,POINTS,,8
2024-07-28T18:24:11+02:00,SKBWSTREET------------FNL-000100--,SKBWSTREET,Women's Street,Women's Street Final,Final,W,Skateboarding,SKB,La Concorde 3,1902069,AKAMA Liz,Person,JPN,Japan,2.0,265.95,POINTS,,7
2024-07-28T18:24:11+02:00,SKBWSTREET------------FNL-000100--,SKBWSTREET,Women's Street,Women's Street Final,Final,W,Skateboarding,SKB,La Concorde 3,1955689,LEAL Rayssa,Person,BRA,Brazil,3.0,253.37,POINTS,,2
2024-07-28T18:24:11+02:00,SKBWSTREET------------FNL-000100--,SKBWSTREET,Women's Street,Women's Street Final,Final,W,Skateboarding,SKB,La Concorde 3,1908883,CUI Chenxi,Person,CHN,China,4.0,241.56,POINTS,,6
2024-07-28T18:24:11+02:00,SKBWSTREET------------FNL-000100--,SKBWSTREET,Women's Street,Women's Street Final,Final,W,Skateboarding,SKB,La Concorde 3,1944242,PINSON Poe,Person,USA,United States,5.0,222.34,POINTS,,1
2024-07-28T18:24:11+02:00,SKBWSTREET------------FNL-000100--,SKBWSTREET,Women's Street,Women's Street Final,Final,W,Skateboarding,SKB,La Concorde 3,1944230,HEYN Paige,Person,USA,United States,6.0,163.23,POINTS,,3
2024-07-28T18:24:11+02:00,SKBWSTREET------------FNL-000100--,SKBWSTREET,Women's Street,Women's Street Final,Final,W,Skateboarding,SKB,La Concorde 3,1902078,NAKAYAMA Funa,Person,JPN,Japan,7.0,79.77,POINTS,,4
2024-07-28T18:24:11+02:00,SKBWSTREET------------FNL-000100--,SKBWSTREET,Women's Street,Women's Street Final,Final,W,Skateboarding,SKB,La Concorde 3,1946067,COVELL Chloe,Person,AUS,Australia,8.0,70.33,POINTS,,5
