date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,start_order,bib
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1936993,KUTTOR-BRAGMAYER Zsanett,Person,HUN,Hungary,26.0,2:00:24,TIME,,+5:29,2,48
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1543965,PERIAULT Leonie,Person,FRA,France,27.0,2:00:40,TIME,,+5:45,33,35
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1920055,LIN Xinyu,Person,CHN,China,28.0,2:00:50,TIME,,+5:55,43,46
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1903712,KURIKOVA Petra,Person,CZE,Czechia,29.0,2:01:02,TIME,,+6:07,48,19
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1533188,RUEDA SANTOS Lizeth,Person,MEX,Mexico,30.0,2:01:18,TIME,,+6:23,11,16
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1926545,van der KAAY Nicole,Person,NZL,New Zealand,31.0,2:01:33,TIME,,+6:38,8,53
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1558236,HAUSER Julia,Person,AUT,Austria,32.0,2:01:44,TIME,,+6:49,44,2
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1938079,CASILLAS GARCIA Miriam,Person,ESP,Spain,33.0,2:01:46,TIME,,+6:51,31,42
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1955171,BRAVO Elizabeth,Person,ECU,Ecuador,34.0,2:01:49,TIME,,+6:54,45,1
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1935165,LEGAULT Emy,Person,CAN,Canada,35.0,2:01:54,TIME,,+6:59,10,21
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1892312,KJAER PEDERSEN Alberte,Person,DEN,Denmark,36.0,2:02:02,TIME,,+7:07,38,51
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1544211,VELASQUEZ SOTO Maria Carolina,Person,COL,Colombia,37.0,2:02:13,TIME,,+7:18,7,4
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1903291,MICHEL Claire,Person,BEL,Belgium,38.0,2:02:22,TIME,,+7:27,39,5
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1560540,STEINHAUSER Verena,Person,ITA,Italy,39.0,2:02:35,TIME,,+7:40,34,56
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1891128,TAKAHASHI Yuko,Person,JPN,Japan,40.0,2:02:42,TIME,,+7:47,32,39
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1540216,HAWLEY Erica,Person,BER,Bermuda,41.0,2:02:55,TIME,,+8:00,49,45
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1946392,van COEVORDEN Natalie,Person,AUS,Australia,42.0,2:03:01,TIME,,+8:06,12,15
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1977839,SCHAR Cathia,Person,SUI,Switzerland,43.0,2:03:28,TIME,,+8:33,40,8
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1926551,THORPE Ainsley,Person,NZL,New Zealand,44.0,2:03:48,TIME,,+8:53,13,52
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1917128,SANTOS Melanie,Person,POR,Portugal,45.0,2:03:48,TIME,,+8:53,6,40
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1893574,van der MERWE Vicky,Person,RSA,South Africa,46.0,2:05:16,TIME,,+10:21,50,29
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1541062,BIAGIOLI Romina,Person,ARG,Argentina,47.0,2:05:36,TIME,,+10:41,52,18
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1878622,LOVSETH Solveig,Person,NOR,Norway,48.0,2:05:49,TIME,,+10:54,46,30
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1930741,KASPER Kirsten,Person,USA,United States,49.0,2:06:38,TIME,,+11:43,17,9
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1558240,PERTERER Lisa,Person,AUT,Austria,50.0,2:07:27,TIME,,+12:32,47,3
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1927952,HANNESDOTTIR Edda,Person,ISL,Iceland,51.0,2:10:46,TIME,,+15:51,54,22
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1878621,MILLER Lotte,Person,NOR,Norway,,,IRM,DNF,,53,31
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1545877,LEHAIR Jeanne,Person,LUX,Luxembourg,,,IRM,DNF,,21,20
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1968035,SHABALINA Ekaterina,Person,KAZ,Kazakhstan,,,IRM,DNF,,51,32
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1565557,IIJIMA Manami,Person,GUM,Guam,,,IRM,DNF,,55,12
