date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,result,result_type,result_WLT,start_order
2024-07-31T14:47:52+02:00,HOCWTEAM11------------GPB-000900--,HOCWTEAM11,Women,Women's Pool B,Pool B,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--AUS01,Australia,Team,AUS,Australia,3,POINTS,W,1
2024-07-31T14:47:52+02:00,HOCWTEAM11------------GPB-000900--,HOCWTEAM11,Women,Women's Pool B,Pool B,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--USA01,United States of America,Team,USA,United States,0,POINTS,L,2
2024-07-31T18:36:15+02:00,HOCWTEAM11------------GPA-000800--,HOCWTEAM11,Women,Women's Pool A,Pool A,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--BEL01,Belgium,Team,BEL,Belgium,3,POINTS,W,1
2024-07-31T18:36:15+02:00,HOCWTEAM11------------GPA-000800--,HOCWTEAM11,Women,Women's Pool A,Pool A,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--JPN01,Japan,Team,JPN,Japan,0,POINTS,L,2
2024-07-31T21:46:24+02:00,HOCWTEAM11------------GPA-000900--,HOCWTEAM11,Women,Women's Pool A,Pool A,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--NED01,Netherlands,Team,NED,Netherlands,3,POINTS,W,1
2024-07-31T21:46:24+02:00,HOCWTEAM11------------GPA-000900--,HOCWTEAM11,Women,Women's Pool A,Pool A,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--CHN01,People's Republic of China,Team,CHN,China,0,POINTS,L,2
2024-08-01T18:41:17+02:00,HOCWTEAM11------------GPB-001000--,HOCWTEAM11,Women,Women's Pool B,Pool B,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--USA01,United States of America,Team,USA,United States,2,POINTS,L,1
2024-08-01T18:41:17+02:00,HOCWTEAM11------------GPB-001000--,HOCWTEAM11,Women,Women's Pool B,Pool B,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--GBR01,Great Britain,Team,GBR,Great Britain,5,POINTS,W,2
2024-08-01T19:12:12+02:00,HOCWTEAM11------------GPB-001100--,HOCWTEAM11,Women,Women's Pool B,Pool B,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--ESP01,Spain,Team,ESP,Spain,1,POINTS,W,1
2024-08-01T19:12:12+02:00,HOCWTEAM11------------GPB-001100--,HOCWTEAM11,Women,Women's Pool B,Pool B,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--RSA01,South Africa,Team,RSA,South Africa,0,POINTS,L,2
2024-08-01T21:25:44+02:00,HOCWTEAM11------------GPA-001000--,HOCWTEAM11,Women,Women's Pool A,Pool A,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--JPN01,Japan,Team,JPN,Japan,1,POINTS,W,1
2024-08-01T21:25:44+02:00,HOCWTEAM11------------GPA-001000--,HOCWTEAM11,Women,Women's Pool A,Pool A,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--FRA01,France,Team,FRA,France,0,POINTS,L,2
2024-08-01T22:02:59+02:00,HOCWTEAM11------------GPB-001200--,HOCWTEAM11,Women,Women's Pool B,Pool B,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--ARG01,Argentina,Team,ARG,Argentina,3,POINTS,T,1
2024-08-01T22:02:59+02:00,HOCWTEAM11------------GPB-001200--,HOCWTEAM11,Women,Women's Pool B,Pool B,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--AUS01,Australia,Team,AUS,Australia,3,POINTS,T,2
2024-08-02T11:43:06+02:00,HOCWTEAM11------------GPA-001100--,HOCWTEAM11,Women,Women's Pool A,Pool A,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--CHN01,People's Republic of China,Team,CHN,China,2,POINTS,L,1
2024-08-02T11:43:06+02:00,HOCWTEAM11------------GPA-001100--,HOCWTEAM11,Women,Women's Pool A,Pool A,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--GER01,Germany,Team,GER,Germany,4,POINTS,W,2
2024-08-02T14:24:39+02:00,HOCWTEAM11------------GPA-001200--,HOCWTEAM11,Women,Women's Pool A,Pool A,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--BEL01,Belgium,Team,BEL,Belgium,1,POINTS,L,1
2024-08-02T14:24:39+02:00,HOCWTEAM11------------GPA-001200--,HOCWTEAM11,Women,Women's Pool A,Pool A,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--NED01,Netherlands,Team,NED,Netherlands,3,POINTS,W,2
2024-08-03T11:37:45+02:00,HOCWTEAM11------------GPB-001300--,HOCWTEAM11,Women,Women's Pool B,Pool B,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--GBR01,Great Britain,Team,GBR,Great Britain,0,POINTS,L,1
2024-08-03T11:37:45+02:00,HOCWTEAM11------------GPB-001300--,HOCWTEAM11,Women,Women's Pool B,Pool B,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--ARG01,Argentina,Team,ARG,Argentina,3,POINTS,W,2
2024-08-03T12:05:49+02:00,HOCWTEAM11------------GPA-001300--,HOCWTEAM11,Women,Women's Pool A,Pool A,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--NED01,Netherlands,Team,NED,Netherlands,5,POINTS,W,1
2024-08-03T12:05:49+02:00,HOCWTEAM11------------GPA-001300--,HOCWTEAM11,Women,Women's Pool A,Pool A,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--JPN01,Japan,Team,JPN,Japan,1,POINTS,L,2
2024-08-03T14:23:02+02:00,HOCWTEAM11------------GPB-001400--,HOCWTEAM11,Women,Women's Pool B,Pool B,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--AUS01,Australia,Team,AUS,Australia,3,POINTS,W,1
2024-08-03T14:23:02+02:00,HOCWTEAM11------------GPB-001400--,HOCWTEAM11,Women,Women's Pool B,Pool B,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--ESP01,Spain,Team,ESP,Spain,1,POINTS,L,2
2024-08-03T14:46:09+02:00,HOCWTEAM11------------GPB-001500--,HOCWTEAM11,Women,Women's Pool B,Pool B,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--USA01,United States of America,Team,USA,United States,1,POINTS,W,1
2024-08-03T14:46:09+02:00,HOCWTEAM11------------GPB-001500--,HOCWTEAM11,Women,Women's Pool B,Pool B,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--RSA01,South Africa,Team,RSA,South Africa,0,POINTS,L,2
2024-08-03T18:49:58+02:00,HOCWTEAM11------------GPA-001400--,HOCWTEAM11,Women,Women's Pool A,Pool A,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--CHN01,People's Republic of China,Team,CHN,China,7,POINTS,W,1
2024-08-03T18:49:58+02:00,HOCWTEAM11------------GPA-001400--,HOCWTEAM11,Women,Women's Pool A,Pool A,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--FRA01,France,Team,FRA,France,1,POINTS,L,2
2024-08-03T21:23:13+02:00,HOCWTEAM11------------GPA-001500--,HOCWTEAM11,Women,Women's Pool A,Pool A,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--GER01,Germany,Team,GER,Germany,0,POINTS,L,1
2024-08-03T21:23:13+02:00,HOCWTEAM11------------GPA-001500--,HOCWTEAM11,Women,Women's Pool A,Pool A,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--BEL01,Belgium,Team,BEL,Belgium,2,POINTS,W,2
2024-08-05T11:42:37+02:00,HOCWTEAM11------------QFNL000400--,HOCWTEAM11,Women,Women's Quarter-final,Quarter-final,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--AUS01,Australia,Team,AUS,Australia,2,POINTS,L,1
2024-08-05T11:42:37+02:00,HOCWTEAM11------------QFNL000400--,HOCWTEAM11,Women,Women's Quarter-final,Quarter-final,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--CHN01,People's Republic of China,Team,CHN,China,3,POINTS,W,2
2024-08-05T15:06:17+02:00,HOCWTEAM11------------QFNL000200--,HOCWTEAM11,Women,Women's Quarter-final,Quarter-final,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--ARG01,Argentina,Team,ARG,Argentina,1,POINTS,W,1
2024-08-05T15:06:17+02:00,HOCWTEAM11------------QFNL000200--,HOCWTEAM11,Women,Women's Quarter-final,Quarter-final,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--GER01,Germany,Team,GER,Germany,1,POINTS,L,2
2024-08-05T19:03:10+02:00,HOCWTEAM11------------QFNL000100--,HOCWTEAM11,Women,Women's Quarter-final,Quarter-final,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--NED01,Netherlands,Team,NED,Netherlands,3,POINTS,W,1
2024-08-05T19:03:10+02:00,HOCWTEAM11------------QFNL000100--,HOCWTEAM11,Women,Women's Quarter-final,Quarter-final,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--GBR01,Great Britain,Team,GBR,Great Britain,1,POINTS,L,2
2024-08-05T21:34:53+02:00,HOCWTEAM11------------QFNL000300--,HOCWTEAM11,Women,Women's Quarter-final,Quarter-final,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--BEL01,Belgium,Team,BEL,Belgium,2,POINTS,W,1
2024-08-05T21:34:53+02:00,HOCWTEAM11------------QFNL000300--,HOCWTEAM11,Women,Women's Quarter-final,Quarter-final,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--ESP01,Spain,Team,ESP,Spain,0,POINTS,L,2
2024-08-07T15:44:27+02:00,HOCWTEAM11------------SFNL000100--,HOCWTEAM11,Women,Women's Semi-final,Semi-final,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--NED01,Netherlands,Team,NED,Netherlands,3,POINTS,W,1
2024-08-07T15:44:27+02:00,HOCWTEAM11------------SFNL000100--,HOCWTEAM11,Women,Women's Semi-final,Semi-final,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--ARG01,Argentina,Team,ARG,Argentina,0,POINTS,L,2
2024-08-07T20:58:33+02:00,HOCWTEAM11------------SFNL000200--,HOCWTEAM11,Women,Women's Semi-final,Semi-final,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--BEL01,Belgium,Team,BEL,Belgium,1,POINTS,L,1
2024-08-07T20:58:33+02:00,HOCWTEAM11------------SFNL000200--,HOCWTEAM11,Women,Women's Semi-final,Semi-final,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--CHN01,People's Republic of China,Team,CHN,China,1,POINTS,W,2
2024-08-09T16:03:49+02:00,HOCWTEAM11------------FNL-000200--,HOCWTEAM11,Women,Women's Bronze Medal Match,Bronze Medal Match,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--ARG01,Argentina,Team,ARG,Argentina,2,POINTS,W,1
2024-08-09T16:03:49+02:00,HOCWTEAM11------------FNL-000200--,HOCWTEAM11,Women,Women's Bronze Medal Match,Bronze Medal Match,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--BEL01,Belgium,Team,BEL,Belgium,2,POINTS,L,2
2024-08-09T21:56:06+02:00,HOCWTEAM11------------FNL-000100--,HOCWTEAM11,Women,Women's Gold Medal Match,Gold Medal Match,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--NED01,Netherlands,Team,NED,Netherlands,1,POINTS,W,1
2024-08-09T21:56:06+02:00,HOCWTEAM11------------FNL-000100--,HOCWTEAM11,Women,Women's Gold Medal Match,Gold Medal Match,W,Hockey,HOC,Yves-du-Manoir Stadium,HOCWTEAM11--CHN01,People's Republic of China,Team,CHN,China,1,POINTS,L,2
