date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,qualification_mark,start_order,bib
2024-08-08T20:41:32+02:00,CTRMOMNIUM------------------------,CTRMOMNIUM,Men's Omnium,Men's Omnium,Final Results,M,Cycling Track,CTR,,1977897,VOGEL Alex,Person,SUI,Switzerland,11.0,62,POINTS,,,,,65
2024-08-08T20:41:32+02:00,CTRMOMNIUM------------------------,CTRMOMNIUM,Men's Omnium,Men's Omnium,Final Results,M,Cycling Track,CTR,,1941610,VONES Jan,Person,CZE,Czechia,12.0,56,POINTS,,,,,17
2024-08-08T20:41:32+02:00,CTRMOMNIUM------------------------,CTRMOMNIUM,Men's Omnium,Men's Omnium,Final Results,M,Cycling Track,CTR,,1566123,WAFLER Tim,Person,AUT,Austria,13.0,55,POINTS,,,,,5
2024-08-08T20:41:32+02:00,CTRMOMNIUM------------------------,CTRMOMNIUM,Men's Omnium,Men's Omnium,Final Results,M,Cycling Track,CTR,,1940265,WELSFORD Sam,Person,AUS,Australia,14.0,52,POINTS,,,,,2
2024-08-08T20:41:32+02:00,CTRMOMNIUM------------------------,CTRMOMNIUM,Men's Omnium,Men's Omnium,Final Results,M,Cycling Track,CTR,,1969213,van SCHIP Jan Willem,Person,NED,Netherlands,15.0,51,POINTS,,,,,54
2024-08-08T20:41:32+02:00,CTRMOMNIUM------------------------,CTRMOMNIUM,Men's Omnium,Men's Omnium,Final Results,M,Cycling Track,CTR,,1955088,KOONTZ Grant,Person,USA,United States,16.0,42,POINTS,,,,,67
2024-08-08T20:41:32+02:00,CTRMOMNIUM------------------------,CTRMOMNIUM,Men's Omnium,Men's Omnium,Final Results,M,Cycling Track,CTR,,1908522,GAVIRIA RENDON Fernando,Person,COL,Colombia,17.0,42,POINTS,,,,,15
2024-08-08T20:41:32+02:00,CTRMOMNIUM------------------------,CTRMOMNIUM,Men's Omnium,Men's Omnium,Final Results,M,Cycling Track,CTR,,1573043,BANASZEK Alan,Person,POL,Poland,18.0,41,POINTS,,,,,59
2024-08-08T20:41:32+02:00,CTRMOMNIUM------------------------,CTRMOMNIUM,Men's Omnium,Men's Omnium,Final Results,M,Cycling Track,CTR,,1966655,BIBIC Dylan,Person,CAN,Canada,19.0,29,POINTS,,,,,10
2024-08-08T20:41:32+02:00,CTRMOMNIUM------------------------,CTRMOMNIUM,Men's Omnium,Men's Omnium,Final Results,M,Cycling Track,CTR,,1945842,van AERT Bernard,Person,INA,Indonesia,20.0,-31,POINTS,,,,,39
2024-08-08T20:41:32+02:00,CTRMOMNIUM------------------------,CTRMOMNIUM,Men's Omnium,Men's Omnium,Final Results,M,Cycling Track,CTR,,1551906,PENA SALAS Ricardo,Person,MEX,Mexico,21.0,-33,POINTS,,,,,51
2024-08-08T20:41:32+02:00,CTRMOMNIUM------------------------,CTRMOMNIUM,Men's Omnium,Men's Omnium,Final Results,M,Cycling Track,CTR,,1897287,ABOUELHASSAN Youssef,Person,EGY,Egypt,22.0,-66,POINTS,,,,,22
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1969182,LAVREYSEN Harrie,Person,NED,Netherlands,1.0,9.088,TIME,,,Q,30,208
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1940263,RICHARDSON Matthew,Person,AUS,Australia,2.0,9.091,TIME,,+0.003,Q,26,86
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1898251,YAKOVLEV Mikhail,Person,ISR,Israel,3.0,9.152,TIME,,+0.064,Q,24,176
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1940260,HOFFMAN Leigh,Person,AUS,Australia,4.0,9.242,TIME,,+0.154,Q,13,82
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1912515,CARLIN Jack,Person,GBR,Great Britain,5.0,9.247,TIME,,+0.159,Q,28,144
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1969203,HOOGLAND Jeffrey,Person,NED,Netherlands,6.0,9.293,TIME,,+0.205,Q,29,207
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1912568,TURNBULL Hamish,Person,GBR,Great Britain,7.0,9.346,TIME,,+0.258,Q,8,149
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1945738,OTA Kaiya,Person,JPN,Japan,8.0,9.350,TIME,,+0.262,Q,22,192
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1912786,PAUL Nicholas,Person,TTO,Trinidad and Tobago,9.0,9.371,TIME,,+0.283,Q,25,242
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1550227,AWANG Mohd Azizulhasni,Person,MAS,Malaysia,10.0,9.402,TIME,,+0.314,Q,19,200
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1572958,RUDYK Mateusz,Person,POL,Poland,11.0,9.416,TIME,,+0.328,Q,27,229
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1543501,ORTEGA FONTALVO Cristian David,Person,COL,Colombia,12.0,9.426,TIME,,+0.338,Q,11,122
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1895684,HELAL Rayan,Person,FRA,France,13.0,9.447,TIME,,+0.359,Q,16,133
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1945073,DAKIN Sam,Person,NZL,New Zealand,14.0,9.470,TIME,,+0.382,Q,10,216
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1889773,SPIEGEL Luca,Person,GER,Germany,15.0,9.479,TIME,,+0.391,Q,6,165
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1945746,OBARA Yuta,Person,JPN,Japan,16.0,9.483,TIME,,+0.395,Q,14,191
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1895722,VIGIER Sebastien,Person,FRA,France,17.0,9.501,TIME,,+0.413,Q,17,137
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1920643,ZHOU Yu,Person,CHN,China,18.0,9.514,TIME,,+0.426,Q,4,117
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1943997,LENDEL Vasilijus,Person,LTU,Lithuania,19.0,9.581,TIME,,+0.493,Q,23,199
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1966717,RORKE Tyler,Person,CAN,Canada,20.0,9.603,TIME,,+0.515,Q,5,105
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1966697,WAMMES Nick,Person,CAN,Canada,21.0,9.612,TIME,,+0.524,Q,12,106
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1550228,SAHROM Muhammad Shah Firdaus,Person,MAS,Malaysia,22.0,9.635,TIME,,+0.547,Q,15,201
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1569377,TJON EN FA Jair,Person,SUR,Suriname,23.0,9.637,TIME,,+0.549,Q,21,239
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1889698,DOERNBACH Maximilian,Person,GER,Germany,24.0,9.655,TIME,,+0.567,Q,20,161
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1543498,QUINTERO CHAVARRO Kevin Santiago,Person,COL,Colombia,25.0,9.669,TIME,,+0.581,,18,123
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1912790,BROWNE Kwesi,Person,TTO,Trinidad and Tobago,26.0,9.773,TIME,,+0.685,,3,241
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1918609,ANGSUTHASAWIT Jai,Person,THA,Thailand,27.0,9.898,TIME,,+0.810,,2,240
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1920646,LIU Qi,Person,CHN,China,28.0,9.904,TIME,,+0.816,,1,116
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1943616,SPIES Jean,Person,RSA,South Africa,29.0,9.962,TIME,,+0.874,,9,236
2024-08-07T13:26:28+02:00,CTRMSPRINT------------QUAL000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, Qualifying",Qualifying,M,Cycling Track,CTR,National Velodrome,1928198,CHUGAY Andrey,Person,KAZ,Kazakhstan,30.0,10.047,TIME,,+0.959,,7,198
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-001000--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 10",Heat 10,M,Cycling Track,CTR,National Velodrome,1550227,AWANG Mohd Azizulhasni,Person,MAS,Malaysia,1.0,,,,,Q1/16,10,200
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-001000--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 10",Heat 10,M,Cycling Track,CTR,National Velodrome,1889773,SPIEGEL Luca,Person,GER,Germany,2.0,,,,,R,10,165
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-001100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 11",Heat 11,M,Cycling Track,CTR,National Velodrome,1572958,RUDYK Mateusz,Person,POL,Poland,1.0,,,,,Q1/16,11,229
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-001100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 11",Heat 11,M,Cycling Track,CTR,National Velodrome,1945073,DAKIN Sam,Person,NZL,New Zealand,2.0,,,,,R,11,216
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-000700--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 7",Heat 7,M,Cycling Track,CTR,National Velodrome,1912568,TURNBULL Hamish,Person,GBR,Great Britain,1.0,,,,,Q1/16,7,149
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-000700--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 7",Heat 7,M,Cycling Track,CTR,National Velodrome,1920643,ZHOU Yu,Person,CHN,China,2.0,,,,,R,7,117
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-000600--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 6",Heat 6,M,Cycling Track,CTR,National Velodrome,1969203,HOOGLAND Jeffrey,Person,NED,Netherlands,1.0,,,,,Q1/16,6,207
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-000600--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 6",Heat 6,M,Cycling Track,CTR,National Velodrome,1943997,LENDEL Vasilijus,Person,LTU,Lithuania,2.0,,,,,R,6,199
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 1",Heat 1,M,Cycling Track,CTR,National Velodrome,1969182,LAVREYSEN Harrie,Person,NED,Netherlands,1.0,,,,,Q1/16,1,208
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 1",Heat 1,M,Cycling Track,CTR,National Velodrome,1889698,DOERNBACH Maximilian,Person,GER,Germany,2.0,,,,,R,1,161
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-000400--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 4",Heat 4,M,Cycling Track,CTR,National Velodrome,1940260,HOFFMAN Leigh,Person,AUS,Australia,1.0,,,,,Q1/16,4,82
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-000400--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 4",Heat 4,M,Cycling Track,CTR,National Velodrome,1966697,WAMMES Nick,Person,CAN,Canada,2.0,,,,,R,4,106
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-000500--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 5",Heat 5,M,Cycling Track,CTR,National Velodrome,1912515,CARLIN Jack,Person,GBR,Great Britain,1.0,,,,,Q1/16,5,144
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-000500--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 5",Heat 5,M,Cycling Track,CTR,National Velodrome,1966717,RORKE Tyler,Person,CAN,Canada,2.0,,,,,R,5,105
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-001200--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 12",Heat 12,M,Cycling Track,CTR,National Velodrome,1543501,ORTEGA FONTALVO Cristian David,Person,COL,Colombia,1.0,,,,,Q1/16,12,122
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-001200--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 12",Heat 12,M,Cycling Track,CTR,National Velodrome,1895684,HELAL Rayan,Person,FRA,France,2.0,,,,,R,12,133
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-000300--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 3",Heat 3,M,Cycling Track,CTR,National Velodrome,1898251,YAKOVLEV Mikhail,Person,ISR,Israel,1.0,,,,,Q1/16,3,176
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-000300--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 3",Heat 3,M,Cycling Track,CTR,National Velodrome,1550228,SAHROM Muhammad Shah Firdaus,Person,MAS,Malaysia,2.0,,,,,R,3,201
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-000200--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 2",Heat 2,M,Cycling Track,CTR,National Velodrome,1940263,RICHARDSON Matthew,Person,AUS,Australia,1.0,,,,,Q1/16,2,86
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-000200--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 2",Heat 2,M,Cycling Track,CTR,National Velodrome,1569377,TJON EN FA Jair,Person,SUR,Suriname,2.0,,,,,R,2,239
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-000900--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 9",Heat 9,M,Cycling Track,CTR,National Velodrome,1912786,PAUL Nicholas,Person,TTO,Trinidad and Tobago,1.0,,,,,Q1/16,9,242
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-000900--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 9",Heat 9,M,Cycling Track,CTR,National Velodrome,1945746,OBARA Yuta,Person,JPN,Japan,2.0,,,,,R,9,191
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-000800--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 8",Heat 8,M,Cycling Track,CTR,National Velodrome,1945738,OTA Kaiya,Person,JPN,Japan,1.0,,,,,Q1/16,8,192
2024-08-07T15:14:27+02:00,CTRMSPRINT------------R64-000800--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals - Heat 8",Heat 8,M,Cycling Track,CTR,National Velodrome,1895722,VIGIER Sebastien,Person,FRA,France,2.0,,,,,R,8,137
2024-08-07T15:50:32+02:00,CTRMSPRINT------------REP1000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals Repechages - Heat 1",Heat 1,M,Cycling Track,CTR,National Velodrome,1945746,OBARA Yuta,Person,JPN,Japan,1.0,,,,,Q1/16,1,191
2024-08-07T15:50:32+02:00,CTRMSPRINT------------REP1000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals Repechages - Heat 1",Heat 1,M,Cycling Track,CTR,National Velodrome,1889698,DOERNBACH Maximilian,Person,GER,Germany,2.0,,,,,,1,161
2024-08-07T15:50:32+02:00,CTRMSPRINT------------REP1000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals Repechages - Heat 1",Heat 1,M,Cycling Track,CTR,National Velodrome,1895722,VIGIER Sebastien,Person,FRA,France,3.0,,,,,,1,137
2024-08-07T15:50:32+02:00,CTRMSPRINT------------REP1000300--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals Repechages - Heat 3",Heat 3,M,Cycling Track,CTR,National Velodrome,1943997,LENDEL Vasilijus,Person,LTU,Lithuania,1.0,,,,,Q1/16,3,199
2024-08-07T15:50:32+02:00,CTRMSPRINT------------REP1000300--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals Repechages - Heat 3",Heat 3,M,Cycling Track,CTR,National Velodrome,1550228,SAHROM Muhammad Shah Firdaus,Person,MAS,Malaysia,2.0,,,,,,3,201
2024-08-07T15:50:32+02:00,CTRMSPRINT------------REP1000300--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals Repechages - Heat 3",Heat 3,M,Cycling Track,CTR,National Velodrome,1945073,DAKIN Sam,Person,NZL,New Zealand,3.0,,,,,,3,216
2024-08-07T15:50:32+02:00,CTRMSPRINT------------REP1000200--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals Repechages - Heat 2",Heat 2,M,Cycling Track,CTR,National Velodrome,1569377,TJON EN FA Jair,Person,SUR,Suriname,1.0,,,,,Q1/16,2,239
2024-08-07T15:50:32+02:00,CTRMSPRINT------------REP1000200--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals Repechages - Heat 2",Heat 2,M,Cycling Track,CTR,National Velodrome,1889773,SPIEGEL Luca,Person,GER,Germany,2.0,,,,,,2,165
2024-08-07T15:50:32+02:00,CTRMSPRINT------------REP1000200--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals Repechages - Heat 2",Heat 2,M,Cycling Track,CTR,National Velodrome,1920643,ZHOU Yu,Person,CHN,China,3.0,,,,,,2,117
2024-08-07T15:50:32+02:00,CTRMSPRINT------------REP1000400--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals Repechages - Heat 4",Heat 4,M,Cycling Track,CTR,National Velodrome,1895684,HELAL Rayan,Person,FRA,France,1.0,,,,,Q1/16,4,133
2024-08-07T15:50:32+02:00,CTRMSPRINT------------REP1000400--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals Repechages - Heat 4",Heat 4,M,Cycling Track,CTR,National Velodrome,1966717,RORKE Tyler,Person,CAN,Canada,2.0,,,,,,4,105
2024-08-07T15:50:32+02:00,CTRMSPRINT------------REP1000400--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/32 Finals Repechages - Heat 4",Heat 4,M,Cycling Track,CTR,National Velodrome,1966697,WAMMES Nick,Person,CAN,Canada,3.0,,,,,,4,106
2024-08-07T18:02:34+02:00,CTRMSPRINT------------R32-000400--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/16 Finals - Heat 4",Heat 4,M,Cycling Track,CTR,National Velodrome,1940260,HOFFMAN Leigh,Person,AUS,Australia,1.0,,,,,Q1/8,4,82
2024-08-07T18:02:34+02:00,CTRMSPRINT------------R32-000400--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/16 Finals - Heat 4",Heat 4,M,Cycling Track,CTR,National Velodrome,1945746,OBARA Yuta,Person,JPN,Japan,2.0,,,,,R,4,191
2024-08-07T18:02:34+02:00,CTRMSPRINT------------R32-000500--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/16 Finals - Heat 5",Heat 5,M,Cycling Track,CTR,National Velodrome,1912515,CARLIN Jack,Person,GBR,Great Britain,1.0,,,,,Q1/8,5,144
2024-08-07T18:02:34+02:00,CTRMSPRINT------------R32-000500--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/16 Finals - Heat 5",Heat 5,M,Cycling Track,CTR,National Velodrome,1543501,ORTEGA FONTALVO Cristian David,Person,COL,Colombia,2.0,,,,,R,5,122
2024-08-07T18:02:34+02:00,CTRMSPRINT------------R32-000800--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/16 Finals - Heat 8",Heat 8,M,Cycling Track,CTR,National Velodrome,1912786,PAUL Nicholas,Person,TTO,Trinidad and Tobago,1.0,,,,,Q1/8,8,242
2024-08-07T18:02:34+02:00,CTRMSPRINT------------R32-000800--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/16 Finals - Heat 8",Heat 8,M,Cycling Track,CTR,National Velodrome,1945738,OTA Kaiya,Person,JPN,Japan,2.0,,,,,R,8,192
2024-08-07T18:02:34+02:00,CTRMSPRINT------------R32-000300--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/16 Finals - Heat 3",Heat 3,M,Cycling Track,CTR,National Velodrome,1898251,YAKOVLEV Mikhail,Person,ISR,Israel,1.0,,,,,Q1/8,3,176
2024-08-07T18:02:34+02:00,CTRMSPRINT------------R32-000300--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/16 Finals - Heat 3",Heat 3,M,Cycling Track,CTR,National Velodrome,1569377,TJON EN FA Jair,Person,SUR,Suriname,2.0,,,,,R,3,239
2024-08-07T18:02:34+02:00,CTRMSPRINT------------R32-000200--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/16 Finals - Heat 2",Heat 2,M,Cycling Track,CTR,National Velodrome,1940263,RICHARDSON Matthew,Person,AUS,Australia,1.0,,,,,Q1/8,2,86
2024-08-07T18:02:34+02:00,CTRMSPRINT------------R32-000200--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/16 Finals - Heat 2",Heat 2,M,Cycling Track,CTR,National Velodrome,1943997,LENDEL Vasilijus,Person,LTU,Lithuania,2.0,,,,,R,2,199
2024-08-07T18:02:34+02:00,CTRMSPRINT------------R32-000700--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/16 Finals - Heat 7",Heat 7,M,Cycling Track,CTR,National Velodrome,1550227,AWANG Mohd Azizulhasni,Person,MAS,Malaysia,1.0,,,,,Q1/8,7,200
2024-08-07T18:02:34+02:00,CTRMSPRINT------------R32-000700--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/16 Finals - Heat 7",Heat 7,M,Cycling Track,CTR,National Velodrome,1912568,TURNBULL Hamish,Person,GBR,Great Britain,2.0,,,,,R,7,149
2024-08-07T18:02:34+02:00,CTRMSPRINT------------R32-000600--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/16 Finals - Heat 6",Heat 6,M,Cycling Track,CTR,National Velodrome,1969203,HOOGLAND Jeffrey,Person,NED,Netherlands,1.0,,,,,Q1/8,6,207
2024-08-07T18:02:34+02:00,CTRMSPRINT------------R32-000600--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/16 Finals - Heat 6",Heat 6,M,Cycling Track,CTR,National Velodrome,1572958,RUDYK Mateusz,Person,POL,Poland,2.0,,,,,R,6,229
2024-08-07T18:02:34+02:00,CTRMSPRINT------------R32-000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/16 Finals - Heat 1",Heat 1,M,Cycling Track,CTR,National Velodrome,1969182,LAVREYSEN Harrie,Person,NED,Netherlands,1.0,,,,,Q1/8,1,208
2024-08-07T18:02:34+02:00,CTRMSPRINT------------R32-000100--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/16 Finals - Heat 1",Heat 1,M,Cycling Track,CTR,National Velodrome,1895684,HELAL Rayan,Person,FRA,France,2.0,,,,,R,1,133
2024-08-07T19:01:37+02:00,CTRMSPRINT------------REP2000400--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/16 Finals Repechages - Heat 4",Heat 4,M,Cycling Track,CTR,National Velodrome,1945746,OBARA Yuta,Person,JPN,Japan,1.0,,,,,Q1/8,4,191
2024-08-07T19:01:37+02:00,CTRMSPRINT------------REP2000400--,CTRMSPRINT,Men's Sprint,"Men's Sprint, 1/16 Finals Repechages - Heat 4",Heat 4,M,Cycling Track,CTR,National Velodrome,1543501,ORTEGA FONTALVO Cristian David,Person,COL,Colombia,2.0,,,,,,4,122
